 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
UF Residência: Goiás
Período:2017
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"520495 Campos Verdes";0;0;0;0;0;0;1;0;0;0;0;0;1
"520500 Carmo do Rio Verde";0;0;0;0;0;1;0;0;0;0;0;0;1
"520510 Catalão";0;0;0;0;0;2;4;4;2;1;0;0;13
"520530 Cavalcante";0;0;0;0;0;0;1;0;0;0;0;0;1
"520540 Ceres";0;0;0;0;0;0;0;0;0;1;0;0;1
"520545 Cezarina";0;0;0;0;0;0;0;1;0;0;0;0;1
"520547 Chapadão do Céu";0;0;0;0;0;0;1;0;1;0;0;0;2
"520549 Cidade Ocidental";0;0;0;0;0;2;2;1;0;1;1;0;7
"520551 Cocalzinho de Goiás";0;0;0;0;0;1;1;0;0;0;0;0;2
"520620 Cristalina";0;0;0;0;0;2;0;2;0;0;0;0;4
"520830 Divinópolis de Goiás";0;0;0;0;0;0;0;0;1;0;0;0;1
"520725 Doverlândia";0;0;0;0;0;0;1;0;0;0;0;0;1
"520735 Edealina";0;0;0;0;0;0;0;1;0;0;0;0;1
"520780 Firminópolis";0;0;0;0;0;0;0;0;2;0;0;0;2
"520800 Formosa";0;0;0;0;0;1;3;0;1;0;0;0;5
"520850 Goiandira";0;0;0;0;0;0;0;1;0;0;0;0;1
"520860 Goianésia";0;0;0;0;0;1;1;3;0;0;0;0;5
"520870 Goiânia";2;1;1;1;14;137;109;71;39;21;2;0;398
"520880 Goianira";0;0;0;0;0;0;1;0;2;0;0;0;3
"520890 Goiás";0;0;0;0;0;0;1;0;0;0;0;0;1
"520920 Guapó";0;0;0;0;0;0;1;0;0;0;0;0;1
"520970 Hidrolândia";0;0;0;0;1;0;0;0;0;0;0;0;1
"520995 Indiara";0;0;0;0;0;0;2;0;1;0;0;0;3
"521000 Inhumas";0;0;0;0;0;3;2;2;0;0;0;0;7
"521010 Ipameri";0;0;0;0;0;0;0;3;0;0;0;0;3
"521020 Iporá";0;0;0;0;0;1;2;0;0;0;0;0;3
"521040 Itaberaí";0;0;0;0;0;0;3;0;0;0;0;0;3
"521080 Itajá";0;0;0;0;0;0;1;0;0;1;0;0;2
"521090 Itapaci";0;0;0;0;0;1;0;0;0;0;0;0;1
"521100 Itapirapuã";0;0;0;0;0;0;0;1;0;0;0;0;1
"521120 Itapuranga";0;0;0;0;0;1;0;0;0;0;0;0;1
"521140 Itauçu";0;0;0;0;0;0;1;0;0;0;0;0;1
"521150 Itumbiara";0;1;0;0;0;6;10;10;4;3;0;0;34
"521180 Jaraguá";0;0;0;0;0;1;0;0;0;0;0;0;1
"521190 Jataí";0;0;0;0;0;7;6;5;1;4;1;0;24
"521220 Jussara";0;0;0;0;0;1;1;0;0;0;0;0;2
"521225 Lagoa Santa";0;0;0;0;0;1;0;0;0;1;0;0;2
"521230 Leopoldo de Bulhões";0;0;0;0;0;0;0;1;0;0;0;0;1
"521250 Luziânia";0;0;0;0;1;3;6;3;1;1;0;0;15
"521280 Mara Rosa";0;0;0;0;0;2;0;0;0;0;0;0;2
"521300 Maurilândia";0;0;0;0;0;1;0;0;2;0;0;0;3
"521310 Mineiros";0;0;0;0;0;2;2;0;1;1;0;0;6
"521375 Montividiu";0;0;0;0;0;0;0;1;0;0;0;0;1
"521380 Morrinhos";0;0;0;0;0;1;3;0;0;1;0;0;5
"521400 Mozarlândia";0;0;0;0;0;0;1;1;0;0;0;0;2
"521440 Nazário";0;0;0;0;0;0;1;1;0;0;0;0;2
"521450 Nerópolis";0;0;0;0;0;1;1;2;0;0;0;0;4
"521483 Nova Crixás";0;0;0;0;0;0;0;0;1;0;0;0;1
"521486 Nova Glória";0;0;0;0;0;0;1;0;0;0;0;0;1
"521500 Nova Veneza";0;0;0;0;0;1;0;0;0;0;0;0;1
"521523 Novo Gama";0;0;0;0;0;3;4;0;2;0;0;0;9
"521560 Padre Bernardo";0;0;0;0;0;0;0;1;0;0;0;0;1
"521570 Palmeiras de Goiás";0;0;0;0;0;1;1;1;0;0;0;0;3
"521590 Palminópolis";0;0;0;0;0;0;0;0;1;0;0;0;1
"521630 Paranaiguara";0;0;0;0;0;0;0;0;0;1;0;0;1
"521710 Piracanjuba";0;0;0;0;1;1;3;2;0;0;0;0;7
"521730 Pirenópolis";0;0;0;0;0;1;0;1;0;0;0;0;2
"521740 Pires do Rio";0;0;0;0;0;0;0;0;0;1;0;0;1
"521760 Planaltina";0;0;0;0;1;0;2;0;1;0;0;0;4
"521770 Pontalina";0;0;0;0;1;1;0;1;0;0;0;0;3
"521800 Porangatu";0;0;0;0;0;0;1;1;0;0;0;0;2
"521830 Posse";0;0;0;0;0;0;1;1;0;0;0;0;2
"521850 Quirinópolis";0;0;0;0;0;1;0;0;1;1;0;0;3
"521880 Rio Verde";0;0;0;0;1;13;10;9;10;3;0;0;46
"521900 Sanclerlândia";0;0;0;0;0;1;0;0;0;0;0;0;1
"521910 Santa Bárbara de Goiás";0;0;0;0;0;0;1;0;0;0;0;0;1
"521925 Santa Fé de Goiás";0;0;0;0;0;0;1;0;0;0;0;1;2
"521930 Santa Helena de Goiás";0;0;0;0;0;0;1;2;1;1;0;0;5
"521940 Santa Rita do Araguaia";0;0;0;0;0;0;0;1;0;0;0;0;1
"521970 Santa Terezinha de Goiás";0;0;0;0;0;0;2;0;0;0;0;0;2
"521975 Santo Antônio do Descoberto";0;0;0;0;0;0;3;2;0;0;0;0;5
"521980 São Domingos";0;0;0;0;0;1;0;0;0;0;0;0;1
"522000 São João d'Aliança";0;0;0;0;0;0;1;0;0;0;0;0;1
"522010 São Luís de Montes Belos";0;0;0;0;0;1;3;0;0;0;0;0;4
"522026 São Miguel do Passa Quatro";0;0;0;0;0;0;0;1;0;0;0;0;1
"522040 São Simão";0;0;0;0;0;1;0;0;0;0;0;0;1
"522045 Senador Canedo";0;0;0;0;1;1;4;3;0;0;1;0;10
"522050 Serranópolis";0;0;0;0;0;0;1;0;0;0;0;0;1
"522119 Terezópolis de Goiás";0;0;0;0;0;1;1;0;0;0;0;0;2
"522140 Trindade";0;0;0;0;0;1;2;2;3;1;0;0;9
"522160 Uruaçu";0;0;0;0;0;0;3;1;1;0;0;0;5
"522170 Uruana";0;0;0;0;0;0;1;0;0;0;0;0;1
"522185 Valparaíso de Goiás";0;0;0;0;1;4;5;1;1;1;0;0;13
"522205 Vicentinópolis";0;0;0;0;0;1;0;0;0;0;0;0;1
"520000 Município ignorado - GO";1;0;0;0;0;0;0;0;0;0;0;0;1
"Total";4;2;1;3;26;278;278;198;106;60;8;1;965
