 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Goiás
Período:2017
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"521710 Piracanjuba";0;0;1;1;0;1;0;1;1;5
"521730 Pirenópolis";0;0;0;0;0;0;0;0;1;1
"521740 Pires do Rio";0;0;0;0;0;0;1;0;0;1
"521760 Planaltina";0;0;0;1;0;0;0;1;0;2
"521770 Pontalina";0;0;0;0;0;0;1;1;0;2
"521800 Porangatu";0;0;0;0;0;1;0;0;0;1
"521830 Posse";0;0;0;0;0;0;1;0;0;1
"521850 Quirinópolis";1;1;0;0;0;0;1;0;0;3
"521880 Rio Verde";3;4;1;15;3;3;6;2;5;42
"521900 Sanclerlândia";0;0;0;0;0;0;1;0;0;1
"521910 Santa Bárbara de Goiás";1;0;0;0;0;0;0;0;0;1
"521925 Santa Fé de Goiás";0;1;0;1;0;0;0;0;0;2
"521930 Santa Helena de Goiás";3;0;0;0;0;1;0;0;0;4
"521940 Santa Rita do Araguaia";0;0;0;1;0;0;0;0;0;1
"521970 Santa Terezinha de Goiás";0;0;0;1;0;0;0;0;0;1
"521975 Santo Antônio do Descoberto";1;0;0;0;1;0;0;0;0;2
"521980 São Domingos";1;0;0;0;0;0;0;0;0;1
"522000 São João d'Aliança";1;0;0;0;0;0;0;0;0;1
"522010 São Luís de Montes Belos";0;0;0;0;0;0;1;0;0;1
"522040 São Simão";0;0;0;0;0;0;1;0;0;1
"522045 Senador Canedo";0;0;0;1;0;1;2;0;0;4
"522050 Serranópolis";0;1;0;0;0;0;0;0;0;1
"522140 Trindade";0;0;1;1;1;0;0;1;1;5
"522160 Uruaçu";0;0;1;1;2;0;1;0;0;5
"522185 Valparaíso de Goiás";0;0;0;0;0;4;3;0;4;11
"522205 Vicentinópolis";0;0;0;0;0;1;0;0;0;1
"Total";28;70;31;112;50;89;141;40;86;647
