 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2024
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"430660 Dom Pedrito";7;2;0;1;0;0;10
"430676 Eldorado do Sul";6;0;0;0;0;0;6
"430690 Encruzilhada do Sul";4;0;0;0;0;0;4
"430700 Erechim";8;1;0;1;0;0;10
"430750 Espumoso";2;0;0;0;0;0;2
"430760 Estância Velha";4;1;0;3;0;0;8
"430770 Esteio";12;1;0;0;0;0;13
"430780 Estrela";5;0;0;1;0;0;6
"430790 Farroupilha";15;0;0;1;0;0;16
"430820 Flores da Cunha";1;0;0;0;0;0;1
"430830 Fontoura Xavier";1;0;0;0;0;0;1
"430850 Frederico Westphalen";13;0;0;2;0;0;15
"430860 Garibaldi";0;1;0;0;0;0;1
"430905 Glorinha";0;1;0;0;0;0;1
"430910 Gramado";5;0;0;1;0;0;6
"430915 Gramado Xavier";1;0;0;0;0;0;1
"430920 Gravataí";39;7;0;5;0;0;51
"430930 Guaíba";34;7;0;5;0;0;46
"430940 Guaporé";1;0;0;0;0;0;1
"430710 Herval";1;0;0;0;0;0;1
"431000 Ibirubá";3;0;0;0;0;0;3
"431010 Igrejinha";7;0;0;0;0;0;7
"431020 Ijuí";25;1;0;2;0;0;28
"431033 Imbé";1;0;0;0;0;0;1
"431036 Imigrante";1;0;0;0;0;0;1
"431040 Independência";2;0;0;0;0;0;2
"431043 Ipê";0;0;0;1;0;0;1
"431060 Itaqui";7;1;0;3;0;0;11
"431080 Ivoti";1;0;0;0;0;0;1
"431100 Jaguarão";1;0;0;0;0;0;1
"431113 Jari";1;0;0;0;0;0;1
"431120 Júlio de Castilhos";2;0;0;0;0;0;2
"431130 Lagoa Vermelha";8;1;0;2;0;0;11
"431140 Lajeado";31;3;1;1;0;0;36
"431150 Lavras do Sul";1;0;0;0;0;0;1
"431180 Marau";2;0;0;2;0;0;4
"431210 Mata";0;1;0;0;0;0;1
"431240 Montenegro";14;1;0;1;0;0;16
"431295 Nova Boa Vista";1;0;0;0;0;0;1
"431301 Nova Candelária";1;0;0;0;0;0;1
"431306 Nova Hartz";3;0;0;0;0;0;3
"431330 Nova Prata";2;0;0;0;0;0;2
"431337 Nova Santa Rita";6;0;0;1;0;0;7
"431340 Novo Hamburgo";46;6;0;11;0;0;63
"431350 Osório";17;5;0;0;0;0;22
"431370 Palmeira das Missões";7;0;0;3;1;0;11
"431390 Panambi";2;0;0;0;0;0;2
"431405 Parobé";12;0;0;4;0;0;16
"431407 Passo do Sobrado";1;0;0;0;0;0;1
"431410 Passo Fundo";58;2;1;6;0;0;67
"431420 Pedro Osório";1;0;0;0;0;0;1
"431440 Pelotas";55;19;1;3;0;0;78
"431447 Pinhal Grande";1;0;0;0;0;0;1
"431450 Pinheiro Machado";2;0;0;0;0;0;2
"431460 Piratini";1;0;0;0;0;0;1
"431480 Portão";7;1;0;0;0;0;8
"431490 Porto Alegre";442;159;9;115;5;1;731
"431530 Quaraí";3;0;0;0;0;0;3
"431560 Rio Grande";51;8;2;13;0;0;74
"431570 Rio Pardo";7;1;0;0;0;0;8
"431620 Rondinha";1;0;0;0;0;0;1
"431640 Rosário do Sul";6;1;0;0;0;0;7
"431670 Santa Bárbara do Sul";1;0;0;0;0;0;1
"431680 Santa Cruz do Sul";33;4;0;1;0;0;38
"431690 Santa Maria";52;12;0;9;0;0;73
"431720 Santa Rosa";9;0;0;0;0;0;9
"431730 Santa Vitória do Palmar";10;2;0;0;0;0;12
"431700 Santana da Boa Vista";1;0;0;0;0;0;1
"431710 Santana do Livramento";10;1;0;1;0;0;12
"431740 Santiago";4;0;0;4;0;0;8
"431750 Santo Ângelo";23;0;0;1;0;0;24
"431760 Santo Antônio da Patrulha";9;1;0;1;0;0;11
"431800 São Borja";8;0;0;1;0;0;9
"431820 São Francisco de Paula";3;0;0;0;0;0;3
"431830 São Gabriel";5;3;0;1;0;0;9
"431840 São Jerônimo";8;1;0;1;0;0;10
"431845 São José das Missões";1;0;0;0;0;0;1
"431850 São José do Norte";0;1;0;0;0;0;1
"431862 São José dos Ausentes";1;0;0;0;0;0;1
"431870 São Leopoldo";61;8;0;15;1;0;85
"431880 São Lourenço do Sul";1;0;0;2;0;0;3
"431890 São Luiz Gonzaga";9;0;0;1;0;0;10
"431900 São Marcos";2;0;0;0;0;0;2
"431915 São Miguel das Missões";1;0;0;0;0;0;1
"431940 São Pedro do Sul";3;0;0;0;0;0;3
"431950 São Sebastião do Caí";2;0;0;0;0;0;2
"431960 São Sepé";2;0;0;0;0;0;2
"431990 Sapiranga";22;1;0;2;0;0;25
"432000 Sapucaia do Sul";26;2;0;0;0;0;28
"432010 Sarandi";2;0;0;1;0;0;3
"432055 Sertão Santana";1;0;0;0;0;0;1
"432070 Sobradinho";0;1;0;0;0;0;1
"432080 Soledade";4;1;0;0;0;0;5
"432090 Tapejara";1;0;0;0;0;0;1
"432100 Tapera";1;0;0;0;0;0;1
"432110 Tapes";4;2;0;1;0;0;7
"432120 Taquara";9;1;0;0;0;0;10
"432135 Tavares";2;0;0;0;0;0;2
"432140 Tenente Portela";1;0;0;0;0;0;1
"432143 Terra de Areia";2;0;0;0;0;0;2
"432145 Teutônia";2;0;0;0;0;0;2
"432150 Torres";5;0;0;0;0;0;5
"432160 Tramandaí";35;2;0;0;0;0;37
"432162 Travesseiro";1;0;0;0;0;0;1
"432166 Três Cachoeiras";1;0;0;0;0;0;1
"432170 Três Coroas";3;0;0;0;0;0;3
"432180 Três de Maio";1;0;0;0;0;0;1
"432200 Triunfo";2;1;0;0;0;0;3
"432220 Tupanciretã";3;0;0;0;0;0;3
"432240 Uruguaiana";22;1;0;7;0;0;30
"432250 Vacaria";13;1;0;5;0;0;19
"432253 Vale do Sol";1;0;0;1;0;0;2
"432252 Vale Verde";1;0;0;0;0;0;1
"432260 Venâncio Aires";8;1;0;0;0;0;9
"432270 Vera Cruz";1;0;0;0;0;0;1
"432280 Veranópolis";1;0;0;0;0;0;1
"432300 Viamão";52;24;0;8;0;0;84
"432375 Vitória das Missões";1;0;0;0;0;0;1
"432380 Xangri-lá";5;0;0;0;0;0;5
"Total";1931;361;23;320;7;3;2645
