 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2018
Ano Notificação: 2018
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2018
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"431000 Ibirubá";0;0;0;0;0;1;0;0;0;0;0;0;1
"431010 Igrejinha";0;0;0;0;0;0;0;1;1;0;0;0;2
"431020 Ijuí";0;0;0;0;0;7;6;3;1;1;1;0;19
"431030 Ilópolis";0;0;0;0;0;0;0;1;0;0;0;0;1
"431033 Imbé";0;0;0;0;0;1;1;0;0;0;0;0;2
"431040 Independência";0;0;0;0;0;0;0;0;0;1;0;0;1
"431041 Inhacorá";0;0;0;0;0;0;0;1;0;0;0;0;1
"431050 Iraí";0;0;0;0;0;0;1;0;0;0;0;0;1
"431055 Itacurubi";0;0;0;0;0;0;0;1;0;0;0;0;1
"431060 Itaqui";0;0;0;0;0;2;1;3;2;2;0;0;10
"431075 Ivorá";0;0;0;0;0;0;1;0;0;0;0;0;1
"431080 Ivoti";0;0;0;0;0;0;0;1;0;1;0;0;2
"431100 Jaguarão";0;0;0;0;0;1;0;0;0;1;0;0;2
"431120 Júlio de Castilhos";0;0;0;0;0;0;0;0;1;0;0;0;1
"431130 Lagoa Vermelha";0;0;0;0;0;1;0;1;1;0;0;0;3
"431140 Lajeado";0;0;0;0;1;8;9;9;7;3;1;0;38
"431160 Liberato Salzano";0;0;0;0;0;0;0;0;0;0;1;0;1
"431173 Mampituba";0;0;0;0;0;1;0;0;0;0;0;0;1
"431175 Manoel Viana";0;0;0;0;0;0;0;1;0;0;0;0;1
"431180 Marau";0;0;0;0;0;2;0;1;0;0;0;0;3
"431240 Montenegro";0;1;0;0;0;5;7;7;8;1;1;0;30
"431242 Mormaço";0;0;0;0;0;0;0;0;1;0;0;0;1
"431244 Morrinhos do Sul";0;0;0;0;0;0;0;1;0;0;0;0;1
"431250 Mostardas";0;0;0;0;0;0;0;1;0;0;0;0;1
"431306 Nova Hartz";0;0;0;0;0;1;0;2;0;0;0;0;3
"431320 Nova Petrópolis";0;0;0;0;0;0;1;0;0;0;0;0;1
"431337 Nova Santa Rita";0;0;0;0;0;1;2;2;2;0;1;0;8
"431349 Novo Barreiro";0;0;0;0;1;0;0;1;1;0;0;0;3
"431340 Novo Hamburgo";0;1;1;0;1;19;28;31;23;6;2;1;113
"431344 Novo Tiradentes";0;0;0;0;0;0;0;0;1;0;0;0;1
"431350 Osório";0;0;0;0;0;3;9;6;3;1;0;0;22
"431365 Palmares do Sul";0;0;0;0;0;0;1;1;0;0;0;0;2
"431370 Palmeira das Missões";0;0;0;0;0;0;1;1;0;1;0;0;3
"431390 Panambi";0;0;0;0;0;0;1;1;0;0;0;0;2
"431395 Pantano Grande";0;0;0;0;0;0;1;1;0;0;0;0;2
"431400 Paraí";0;0;0;0;0;0;0;1;0;0;0;0;1
"431402 Paraíso do Sul";0;0;0;0;0;0;1;0;0;0;0;0;1
"431405 Parobé";0;0;0;0;0;2;1;3;4;1;1;0;12
"431410 Passo Fundo";0;0;1;1;0;11;12;8;7;3;0;0;43
"431415 Paverama";0;0;0;0;0;0;0;1;0;0;0;0;1
"431420 Pedro Osório";0;0;0;0;0;0;0;0;1;0;0;0;1
"431440 Pelotas";1;0;1;1;5;33;53;36;16;11;4;0;161
"431447 Pinhal Grande";0;0;0;0;0;0;0;0;1;0;0;0;1
"431449 Pinheirinho do Vale";0;0;0;0;0;0;0;1;0;0;0;0;1
"431470 Planalto";0;0;0;0;0;0;0;0;1;0;0;0;1
"431480 Portão";0;0;0;1;0;0;0;1;0;0;0;0;2
"431490 Porto Alegre";1;5;1;2;9;171;236;196;136;72;22;3;854
"431530 Quaraí";0;0;0;0;0;0;0;1;0;1;0;0;2
"431550 Restinga Seca";0;0;0;0;0;0;0;0;2;0;0;0;2
"431560 Rio Grande";3;1;0;0;3;33;37;30;16;6;0;0;129
"431570 Rio Pardo";0;1;0;0;0;4;2;0;1;0;0;0;8
"431595 Rolador";0;0;0;0;0;0;1;0;0;0;0;0;1
"431620 Rondinha";0;0;0;0;0;0;1;0;0;0;0;0;1
"431640 Rosário do Sul";0;0;0;0;0;2;1;3;3;1;0;0;10
"431645 Salto do Jacuí";0;0;0;0;0;0;1;0;0;0;0;0;1
"431680 Santa Cruz do Sul";0;1;0;0;0;11;13;6;7;3;0;0;41
"431690 Santa Maria";0;2;0;0;5;20;26;22;14;9;3;0;101
"431720 Santa Rosa";0;0;0;0;0;3;3;2;1;0;1;0;10
"431730 Santa Vitória do Palmar";0;0;0;0;2;2;3;3;1;1;0;0;12
"431710 Santana do Livramento";1;0;0;0;0;0;3;5;3;0;1;0;13
"431740 Santiago";0;0;0;0;0;2;3;6;4;0;0;0;15
"431750 Santo Ângelo";0;0;0;0;2;3;6;7;0;2;0;0;20
"431760 Santo Antônio da Patrulha";0;1;0;1;0;0;3;4;4;1;0;0;14
"431780 Santo Augusto";0;0;0;0;0;0;1;0;0;0;0;0;1
"431790 Santo Cristo";0;0;0;0;0;0;0;2;0;0;0;0;2
"431800 São Borja";0;0;0;0;0;5;3;4;2;1;0;0;15
"431810 São Francisco de Assis";0;0;0;0;1;0;0;0;0;0;0;0;1
"431820 São Francisco de Paula";0;0;0;0;0;0;1;1;0;0;0;0;2
"431830 São Gabriel";0;0;0;0;0;2;1;4;2;1;0;0;10
"431840 São Jerônimo";0;0;0;0;1;1;3;2;4;2;1;0;14
"431849 São José do Inhacorá";0;0;0;0;0;0;1;0;0;0;0;0;1
"431850 São José do Norte";0;0;0;0;0;2;1;0;0;0;0;0;3
"431870 São Leopoldo";0;2;0;0;1;15;24;30;18;5;2;0;97
"431880 São Lourenço do Sul";0;0;0;0;0;0;0;0;1;1;0;0;2
"431890 São Luiz Gonzaga";0;0;0;0;0;1;4;0;1;0;0;1;7
"431900 São Marcos";0;0;0;0;0;1;1;0;1;0;0;0;3
"431930 São Paulo das Missões";0;0;0;0;0;0;1;0;0;0;0;0;1
"431936 São Pedro das Missões";0;0;0;0;0;0;1;0;0;0;0;0;1
"431940 São Pedro do Sul";0;0;0;0;0;0;1;0;0;0;0;0;1
"431950 São Sebastião do Caí";0;0;0;0;0;0;0;0;2;0;0;0;2
"431960 São Sepé";0;0;0;0;0;1;1;1;2;0;0;0;5
"431990 Sapiranga";0;0;0;0;0;4;6;7;2;1;0;0;20
"432000 Sapucaia do Sul";0;0;0;0;0;14;12;10;10;4;2;0;52
"432010 Sarandi";0;0;0;0;0;0;1;0;0;0;0;0;1
"432045 Sério";0;0;0;0;0;0;1;0;0;0;0;0;1
"432055 Sertão Santana";0;0;0;0;0;0;1;0;0;0;0;0;1
"432070 Sobradinho";0;0;0;0;0;0;1;2;0;0;0;0;3
"432080 Soledade";0;0;0;0;0;2;1;2;1;0;0;0;6
"432085 Tabaí";0;0;0;0;0;1;0;0;0;0;0;0;1
"432090 Tapejara";0;0;0;0;0;0;0;1;0;0;0;0;1
"432110 Tapes";0;0;0;0;0;2;0;0;0;1;0;0;3
"432120 Taquara";2;0;0;0;0;4;9;3;3;0;0;0;21
"432130 Taquari";0;0;0;0;0;0;0;0;2;0;0;0;2
"432135 Tavares";0;0;0;0;0;0;0;0;1;0;0;0;1
"432140 Tenente Portela";0;0;0;0;0;0;1;0;0;0;0;0;1
"432145 Teutônia";0;0;0;0;0;1;1;0;0;1;0;0;3
"432150 Torres";0;0;0;0;0;2;2;4;1;1;0;0;10
"432160 Tramandaí";0;0;0;0;1;5;10;7;7;3;0;0;33
"432170 Três Coroas";0;0;0;0;0;0;1;0;0;0;0;0;1
"432180 Três de Maio";0;0;0;0;0;0;1;0;0;2;0;0;3
"432190 Três Passos";0;0;0;0;0;2;1;0;0;1;0;0;4
"432195 Trindade do Sul";0;0;0;0;0;1;0;1;0;0;0;0;2
"432200 Triunfo";0;0;0;0;0;1;1;2;1;0;0;0;5
"432210 Tucunduva";0;0;0;0;0;0;0;0;0;1;0;0;1
"432218 Tupanci do Sul";0;0;0;0;0;0;0;1;0;0;0;0;1
"432220 Tupanciretã";0;0;0;0;0;1;0;0;0;0;0;0;1
"432240 Uruguaiana";0;0;0;0;1;4;12;8;5;4;1;0;35
"432250 Vacaria";0;0;0;0;0;1;5;4;3;1;0;0;14
"432253 Vale do Sol";0;0;0;0;0;0;0;1;0;0;0;0;1
"432260 Venâncio Aires";0;0;0;0;0;1;2;2;1;0;1;0;7
"432270 Vera Cruz";0;0;0;0;0;0;3;1;1;0;0;0;5
"432300 Viamão";0;0;1;1;2;15;21;29;21;6;0;0;96
"432310 Vicente Dutra";0;0;0;0;0;0;0;1;0;0;0;0;1
"432340 Vila Maria";0;0;0;0;0;0;0;0;1;2;0;0;3
"432380 Xangri-lá";0;0;0;0;0;0;0;0;3;0;0;0;3
"Total";11;19;7;8;46;592;862;749;516;251;53;8;3122
