 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2017
Ano Notificação: 2017
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2017
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"421250 Penha";0;1;0;2;0;0;4;0;0;7
"421280 Piçarras";0;2;0;1;2;3;0;0;0;8
"421320 Pomerode";0;0;1;0;0;0;1;0;1;3
"421330 Ponte Alta";0;0;1;0;0;0;0;0;0;1
"421340 Ponte Serrada";0;0;0;1;0;0;0;0;0;1
"421350 Porto Belo";0;0;0;1;0;0;0;0;0;1
"421360 Porto União";0;1;0;3;0;0;0;0;1;5
"421370 Pouso Redondo";0;0;0;0;0;0;1;0;0;1
"421380 Praia Grande";0;0;1;0;0;0;1;0;0;2
"421400 Presidente Getúlio";0;0;0;1;0;0;1;0;0;2
"421420 Quilombo";0;0;0;0;0;0;1;0;0;1
"421460 Rio do Oeste";0;0;0;0;0;1;0;0;0;1
"421480 Rio do Sul";1;4;7;7;5;2;7;0;0;33
"421500 Rio Negrinho";0;0;0;1;0;1;1;0;0;3
"421510 Rodeio";0;0;0;1;1;0;0;0;0;2
"421545 Sangão";0;0;0;1;0;0;0;0;0;1
"421550 Santa Cecília";1;0;0;2;0;0;1;0;0;4
"421565 Santa Rosa do Sul";0;0;0;0;0;1;0;0;0;1
"421570 Santo Amaro da Imperatriz";1;0;0;0;1;0;0;0;0;2
"421580 São Bento do Sul";0;1;2;0;3;0;3;0;0;9
"421620 São Francisco do Sul";0;2;2;3;6;2;6;0;0;21
"421630 São João Batista";0;0;0;0;1;0;1;0;0;2
"421625 São João do Oeste";0;0;0;1;0;0;0;0;0;1
"421650 São Joaquim";0;1;0;0;1;0;1;0;0;3
"421660 São José";1;8;1;16;12;10;20;10;9;87
"421700 São Ludgero";0;0;0;0;0;1;0;0;0;1
"421720 São Miguel do Oeste";0;0;0;1;1;0;0;0;1;3
"421760 Siderópolis";0;0;0;0;1;0;1;0;0;2
"421770 Sombrio";0;0;0;4;0;1;1;0;0;6
"421780 Taió";0;0;0;0;0;0;0;0;1;1
"421790 Tangará";0;0;0;1;0;1;0;0;0;2
"421800 Tijucas";0;1;0;2;0;2;7;0;0;12
"421820 Timbó";0;1;4;0;0;1;6;0;0;12
"421850 Treze Tílias";0;0;0;1;0;0;0;0;0;1
"421870 Tubarão";0;0;5;25;3;5;10;3;7;58
"421890 Urubici";0;0;0;0;0;0;1;0;0;1
"421900 Urussanga";0;0;0;0;0;0;1;0;0;1
"421910 Vargeão";0;0;0;2;0;1;0;0;0;3
"421930 Videira";1;0;0;1;0;0;0;0;1;3
"421935 Vitor Meireles";0;0;0;0;0;0;0;0;1;1
"421950 Xanxerê";0;0;0;5;1;2;4;1;1;14
"421970 Xaxim";0;0;0;2;0;2;1;0;0;5
"Total";24;129;111;356;190;159;404;96;171;1640
