 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2017
Ano Notificação: 2017
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2017
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"420700 Içara";0;0;0;0;0;7;7;3;1;3;0;0;21
"420730 Imbituba";0;0;0;0;0;3;6;3;2;3;0;0;17
"420750 Indaial";0;0;0;0;1;7;4;5;2;0;0;0;19
"420765 Iporã do Oeste";0;0;0;0;0;0;0;0;0;1;0;0;1
"420768 Ipuaçu";0;0;0;0;0;0;0;0;0;0;1;0;1
"420770 Ipumirim";0;0;0;0;0;1;0;0;0;0;0;0;1
"420820 Itajaí";0;0;0;0;0;14;41;32;19;3;2;0;111
"420830 Itapema";0;0;0;0;0;4;6;4;4;0;0;0;18
"420840 Itapiranga";0;0;0;0;0;1;0;0;0;0;0;0;1
"420845 Itapoá";0;0;0;0;0;0;0;0;2;0;0;0;2
"420850 Ituporanga";0;0;0;0;0;2;1;2;1;0;0;0;6
"420880 Jaguaruna";0;0;0;0;0;1;0;1;0;1;0;0;3
"420890 Jaraguá do Sul";1;0;0;0;0;13;9;7;8;2;2;0;42
"420900 Joaçaba";0;0;0;0;0;4;4;2;2;1;0;0;13
"420910 Joinville";0;0;0;0;1;34;41;30;33;10;2;0;151
"420930 Lages";0;0;0;0;1;10;15;15;9;2;0;0;52
"420940 Laguna";0;0;0;0;0;0;0;5;2;0;1;0;8
"420950 Laurentino";0;0;0;0;0;0;0;1;0;0;0;0;1
"420960 Lauro Muller";0;0;0;0;0;0;0;0;2;0;0;0;2
"420970 Lebon Régis";0;0;0;0;0;0;0;0;1;0;0;0;1
"421010 Mafra";0;0;0;1;0;1;1;1;1;0;0;0;5
"421100 Mondaí";0;0;0;0;0;0;0;2;0;0;0;0;2
"421130 Navegantes";0;0;0;0;0;4;12;6;2;2;0;0;26
"421150 Nova Trento";0;0;0;0;0;2;1;1;0;0;0;0;4
"421160 Nova Veneza";0;0;0;0;0;0;0;0;1;0;0;0;1
"421170 Orleans";0;0;0;0;0;2;1;2;2;0;0;0;7
"421175 Otacílio Costa";0;0;0;0;0;0;0;1;0;0;0;0;1
"421185 Ouro Verde";0;0;0;0;0;0;0;0;1;0;0;0;1
"421190 Palhoça";0;0;0;0;1;15;21;15;13;4;0;0;69
"421200 Palma Sola";0;0;0;0;0;0;0;1;0;0;0;0;1
"421210 Palmitos";0;0;0;0;0;2;0;1;1;0;0;0;4
"421250 Penha";0;0;0;1;0;3;2;2;0;0;0;0;8
"421280 Piçarras";0;0;0;0;0;1;3;4;0;0;0;0;8
"421320 Pomerode";0;0;0;0;0;1;1;0;1;0;0;0;3
"421330 Ponte Alta";0;0;0;0;0;0;0;0;0;1;0;0;1
"421340 Ponte Serrada";0;0;0;0;0;0;0;1;0;0;0;0;1
"421350 Porto Belo";0;0;0;0;0;0;0;0;0;0;1;0;1
"421360 Porto União";0;0;0;0;0;0;4;1;0;0;0;0;5
"421370 Pouso Redondo";0;0;0;0;0;0;1;0;0;0;0;0;1
"421380 Praia Grande";0;0;0;0;0;1;1;0;0;0;0;0;2
"421400 Presidente Getúlio";0;0;0;0;0;0;2;0;0;0;0;0;2
"421420 Quilombo";0;0;0;0;0;0;1;0;0;0;0;0;1
"421460 Rio do Oeste";0;0;0;0;0;0;1;0;0;0;0;0;1
"421480 Rio do Sul";0;1;0;0;1;2;8;16;4;2;0;0;34
"421500 Rio Negrinho";0;0;0;0;0;0;2;1;0;0;0;0;3
"421510 Rodeio";0;0;0;0;0;0;0;1;1;1;0;0;3
"421545 Sangão";0;0;0;0;0;0;0;0;1;0;0;0;1
"421550 Santa Cecília";0;0;0;0;0;1;0;1;2;0;0;0;4
"421565 Santa Rosa do Sul";0;0;0;0;0;0;0;1;0;0;0;0;1
"421570 Santo Amaro da Imperatriz";0;0;0;0;0;1;0;0;1;1;0;0;3
"421580 São Bento do Sul";0;1;0;0;0;2;4;1;1;0;0;0;9
"421620 São Francisco do Sul";0;0;0;0;0;5;7;4;6;0;0;0;22
"421630 São João Batista";0;0;0;0;0;0;0;1;1;0;0;0;2
"421625 São João do Oeste";0;0;0;0;0;1;0;0;0;0;0;0;1
"421650 São Joaquim";0;0;0;0;0;2;1;0;0;0;0;0;3
"421660 São José";0;0;0;0;2;14;31;22;20;6;1;0;96
"421670 São José do Cedro";0;0;0;0;0;0;1;1;0;0;0;0;2
"421700 São Ludgero";0;0;0;0;0;0;0;1;0;0;0;0;1
"421720 São Miguel do Oeste";0;0;0;0;0;0;1;5;0;0;0;0;6
"421760 Siderópolis";0;0;0;0;0;1;1;0;0;0;0;0;2
"421770 Sombrio";0;0;0;0;0;2;0;1;2;1;0;0;6
"421780 Taió";0;0;0;0;0;0;0;1;0;0;0;0;1
"421790 Tangará";0;0;0;0;1;1;0;0;0;0;0;0;2
"421800 Tijucas";0;0;0;0;1;3;3;4;2;1;0;0;14
"421820 Timbó";0;0;0;0;0;1;4;5;1;0;1;1;13
"421850 Treze Tílias";0;0;0;0;0;1;0;1;0;0;0;0;2
"421870 Tubarão";0;0;0;0;0;9;24;8;14;4;0;0;59
"421890 Urubici";0;0;0;0;0;1;0;0;0;0;0;0;1
"421900 Urussanga";0;0;0;0;0;1;0;0;0;0;0;0;1
"421910 Vargeão";0;0;0;0;0;2;1;0;0;0;0;0;3
"421930 Videira";0;0;0;0;0;0;1;1;0;0;0;1;3
"421935 Vitor Meireles";0;0;0;0;0;0;0;1;0;0;0;0;1
"421950 Xanxerê";0;0;0;0;1;3;3;3;3;1;0;0;14
"421970 Xaxim";0;0;0;0;1;1;0;3;0;0;0;0;5
"Total";4;5;1;5;28;396;537;412;285;110;21;4;1808
