 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2015
Ano Notificação: 2015
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2015
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"431350 Osório";20;0;0;1;0;0;21
"431365 Palmares do Sul";2;0;0;1;0;0;3
"431370 Palmeira das Missões";8;0;0;1;0;0;9
"431380 Palmitinho";2;0;0;0;0;0;2
"431390 Panambi";2;0;0;0;0;0;2
"431395 Pantano Grande";2;0;0;0;0;0;2
"431403 Pareci Novo";1;0;0;0;0;0;1
"431405 Parobé";11;0;0;0;0;0;11
"431410 Passo Fundo";55;3;0;1;1;0;60
"431415 Paverama";2;0;0;0;0;0;2
"431420 Pedro Osório";0;0;0;0;0;1;1
"431440 Pelotas";101;32;1;4;0;0;138
"431445 Pinhal";1;0;0;0;0;0;1
"431450 Pinheiro Machado";1;0;0;1;0;0;2
"431477 Pontão";1;0;0;0;0;0;1
"431480 Portão";3;0;0;0;0;0;3
"431490 Porto Alegre";741;230;5;122;2;17;1117
"431500 Porto Lucena";1;0;0;0;0;0;1
"431515 Progresso";1;0;0;0;0;0;1
"431530 Quaraí";2;0;0;0;0;0;2
"431540 Redentora";1;0;0;0;0;0;1
"431550 Restinga Seca";3;0;0;1;0;0;4
"431560 Rio Grande";96;27;1;8;1;1;134
"431570 Rio Pardo";6;3;0;0;0;0;9
"431580 Roca Sales";1;0;0;0;0;0;1
"431610 Ronda Alta";1;0;0;0;0;0;1
"431640 Rosário do Sul";4;0;0;0;0;0;4
"431660 Sananduva";2;0;0;0;0;0;2
"431670 Santa Bárbara do Sul";1;0;0;0;0;0;1
"431680 Santa Cruz do Sul";67;4;0;9;0;0;80
"431690 Santa Maria";64;15;0;10;0;1;90
"431720 Santa Rosa";10;0;0;1;0;0;11
"431730 Santa Vitória do Palmar";13;1;0;0;0;0;14
"431710 Santana do Livramento";17;2;0;3;0;0;22
"431740 Santiago";11;1;0;0;0;0;12
"431750 Santo Ângelo";25;1;0;0;0;0;26
"431760 Santo Antônio da Patrulha";5;1;0;1;0;0;7
"431780 Santo Augusto";1;0;0;0;0;0;1
"431800 São Borja";14;0;0;1;0;0;15
"431805 São Domingos do Sul";1;0;0;0;0;0;1
"431830 São Gabriel";12;0;0;4;0;0;16
"431840 São Jerônimo";2;0;0;0;0;0;2
"431850 São José do Norte";3;0;0;0;0;0;3
"431862 São José dos Ausentes";1;0;0;0;0;0;1
"431870 São Leopoldo";88;8;0;9;0;1;106
"431880 São Lourenço do Sul";1;0;0;0;0;0;1
"431890 São Luiz Gonzaga";11;0;0;0;0;0;11
"431900 São Marcos";2;0;0;0;0;0;2
"431915 São Miguel das Missões";1;0;0;0;0;0;1
"431920 São Nicolau";1;0;0;0;0;0;1
"431935 São Pedro da Serra";1;0;0;0;0;0;1
"431936 São Pedro das Missões";1;0;0;0;0;0;1
"431940 São Pedro do Sul";2;0;0;0;0;0;2
"431950 São Sebastião do Caí";2;0;0;0;0;0;2
"431990 Sapiranga";16;2;0;0;0;0;18
"432000 Sapucaia do Sul";78;6;0;0;0;0;84
"432010 Sarandi";1;0;0;0;0;0;1
"432020 Seberi";0;0;0;1;0;0;1
"432055 Sertão Santana";1;0;0;0;0;0;1
"432070 Sobradinho";0;1;0;0;0;0;1
"432080 Soledade";4;0;0;1;0;0;5
"432085 Tabaí";1;0;0;0;0;0;1
"432090 Tapejara";1;0;0;0;0;0;1
"432100 Tapera";2;0;0;0;0;0;2
"432110 Tapes";3;0;0;0;0;0;3
"432120 Taquara";27;1;2;0;0;0;30
"432130 Taquari";1;0;0;0;0;0;1
"432140 Tenente Portela";1;0;0;0;0;0;1
"432143 Terra de Areia";2;0;0;0;0;0;2
"432145 Teutônia";7;0;0;1;0;0;8
"432146 Tio Hugo";0;0;0;1;0;0;1
"432150 Torres";18;1;0;0;0;0;19
"432160 Tramandaí";34;0;0;4;0;1;39
"432170 Três Coroas";3;0;0;0;0;0;3
"432180 Três de Maio";2;0;0;0;0;0;2
"432190 Três Passos";5;0;0;0;0;0;5
"432200 Triunfo";0;1;0;0;0;0;1
"432225 Tupandi";1;0;0;0;0;0;1
"432232 Turuçu";0;1;0;0;0;0;1
"432240 Uruguaiana";35;1;0;4;0;1;41
"432250 Vacaria";12;0;0;4;0;0;16
"432260 Venâncio Aires";10;2;0;4;0;0;16
"432270 Vera Cruz";2;0;0;0;0;0;2
"432280 Veranópolis";4;0;0;0;0;0;4
"432300 Viamão";67;22;0;9;0;1;99
"432380 Xangri-lá";15;1;0;0;0;0;16
"Total";2872;499;11;324;8;36;3750
