 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2024
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420425 Cocal do Sul";0;0;0;0;2;0;1;0;0;3
"420430 Concórdia";0;1;2;3;4;2;1;0;2;15
"420435 Cordilheira Alta";0;0;0;0;0;1;0;0;0;1
"420450 Corupá";0;0;0;0;0;1;0;0;0;1
"420460 Criciúma";0;3;0;7;10;6;28;3;4;61
"420480 Curitibanos";0;0;0;1;0;2;2;1;1;7
"420515 Doutor Pedrinho";0;0;0;1;0;0;0;0;0;1
"420540 Florianópolis";3;13;2;17;20;20;50;10;30;165
"420545 Forquilhinha";0;0;0;0;0;0;2;0;0;2
"420550 Fraiburgo";0;1;0;1;1;2;1;0;1;7
"420570 Garopaba";0;0;0;0;0;0;2;2;2;6
"420590 Gaspar";0;0;1;1;6;3;6;1;3;21
"420600 Governador Celso Ramos";0;0;1;0;1;0;0;0;0;2
"420630 Guabiruba";0;0;0;0;0;1;2;0;0;3
"420650 Guaramirim";0;0;0;1;3;0;4;0;0;8
"420665 Guatambú";0;0;0;1;0;0;0;0;0;1
"420670 Herval d'Oeste";0;0;0;1;0;0;3;0;2;6
"420680 Ibicaré";0;0;0;0;0;0;1;0;0;1
"420700 Içara";0;0;1;4;1;3;0;0;1;10
"420710 Ilhota";0;0;0;1;0;0;0;0;0;1
"420730 Imbituba";0;0;0;3;2;1;4;1;1;12
"420750 Indaial";0;1;2;2;2;1;4;1;1;14
"420768 Ipuaçu";0;0;0;0;0;0;1;0;0;1
"420770 Ipumirim";0;1;0;0;0;0;0;0;0;1
"420810 Itaiópolis";0;0;0;0;0;0;1;0;0;1
"420820 Itajaí";1;8;4;21;10;19;32;5;13;113
"420830 Itapema";0;1;0;2;2;2;5;1;5;18
"420845 Itapoá";0;0;0;1;0;0;1;0;1;3
"420880 Jaguaruna";0;0;0;0;0;1;2;0;1;4
"420890 Jaraguá do Sul";0;1;2;6;5;1;10;5;1;31
"420900 Joaçaba";0;1;1;0;1;2;1;1;1;8
"420910 Joinville";1;8;6;15;13;15;60;4;15;137
"420930 Lages";2;4;3;17;6;5;25;4;7;73
"420940 Laguna";1;0;0;3;0;1;3;0;2;10
"420960 Lauro Muller";0;0;0;0;0;0;1;0;0;1
"420990 Lontras";0;0;0;2;0;0;0;0;0;2
"421010 Mafra";0;1;0;0;2;3;1;0;0;7
"421030 Major Vieira";0;0;0;0;0;1;0;0;0;1
"421040 Maracajá";0;0;0;0;1;1;1;0;0;3
"421080 Meleiro";0;0;0;0;0;0;0;0;1;1
"421105 Monte Carlo";0;0;0;1;0;0;0;0;0;1
"421120 Morro da Fumaça";0;0;0;0;0;0;1;0;0;1
"421130 Navegantes";0;2;0;3;4;5;10;3;9;36
"421150 Nova Trento";0;0;0;1;2;0;2;0;0;5
"421160 Nova Veneza";0;0;0;0;0;1;0;0;0;1
"421170 Orleans";0;0;1;1;0;0;0;0;0;2
"421175 Otacílio Costa";0;0;0;0;0;0;1;0;0;1
"421185 Ouro Verde";0;0;1;0;0;0;0;0;0;1
"421190 Palhoça";0;11;2;5;4;3;34;2;5;66
"421210 Palmitos";0;0;0;0;0;0;0;0;1;1
"421225 Passo de Torres";0;0;0;3;0;1;0;0;0;4
"421250 Penha";0;0;1;4;2;3;4;0;1;15
"421280 Piçarras";0;0;0;0;1;0;2;0;0;3
"421290 Pinhalzinho";0;0;0;1;0;0;0;1;0;2
"421320 Pomerode";0;0;0;1;0;0;2;0;2;5
"421330 Ponte Alta";0;0;0;1;0;0;0;0;0;1
"421335 Ponte Alta do Norte";0;1;0;0;0;0;0;0;0;1
"421350 Porto Belo";0;0;0;1;0;0;1;1;2;5
"421360 Porto União";0;1;1;0;0;0;0;0;2;4
"421440 Rio das Antas";0;0;0;0;1;0;0;0;0;1
"421480 Rio do Sul";0;2;0;11;4;4;7;1;6;35
"421490 Rio Fortuna";0;0;0;0;0;0;1;0;0;1
"421500 Rio Negrinho";0;0;0;1;1;0;3;0;0;5
"421530 Salete";0;0;0;0;0;0;1;0;0;1
"421545 Sangão";0;0;1;0;0;0;2;0;0;3
"421570 Santo Amaro da Imperatriz";0;1;0;0;0;0;0;0;0;1
"421580 São Bento do Sul";0;1;0;0;2;1;0;1;1;6
"421590 São Bonifácio";0;0;0;0;0;1;0;0;0;1
"421610 São Domingos";0;1;0;0;0;0;0;0;0;1
"421620 São Francisco do Sul";0;0;0;5;1;3;5;0;1;15
"421630 São João Batista";0;1;0;1;1;0;0;0;0;3
"421640 São João do Sul";0;0;0;0;0;1;0;0;0;1
"421650 São Joaquim";0;1;0;0;0;0;0;0;0;1
"421660 São José";0;6;3;11;7;7;18;5;23;80
"421680 São José do Cerrito";0;1;0;0;0;0;0;0;1;2
"421690 São Lourenço do Oeste";0;0;0;0;1;0;0;0;0;1
"421710 São Martinho";0;0;0;0;0;0;1;0;0;1
"421720 São Miguel do Oeste";0;1;0;7;0;2;4;0;3;17
"421725 São Pedro de Alcântara";0;1;0;0;0;1;0;0;0;2
"421750 Seara";0;0;0;0;1;0;0;0;0;1
"421760 Siderópolis";0;0;0;0;0;1;0;0;0;1
"421770 Sombrio";0;0;0;1;1;0;1;0;0;3
"421780 Taió";0;1;0;0;0;0;0;0;0;1
"421800 Tijucas";0;2;0;3;0;7;3;0;1;16
"421810 Timbé do Sul";0;0;0;0;0;0;1;0;0;1
"421820 Timbó";0;0;1;1;1;2;1;1;0;7
"421830 Três Barras";0;0;0;0;0;0;1;0;0;1
"421840 Treze de Maio";0;0;0;1;0;0;0;0;0;1
"421870 Tubarão";1;3;1;3;2;2;10;3;5;30
"421885 União do Oeste";0;0;0;1;0;0;0;0;0;1
"421900 Urussanga";0;0;3;1;0;0;1;0;0;5
"421910 Vargeão";0;0;1;1;0;0;1;0;0;3
"421917 Vargem Bonita";0;0;0;0;0;0;1;0;0;1
"421930 Videira";0;0;0;1;0;1;7;1;0;10
"421950 Xanxerê";0;0;0;8;2;2;6;1;2;21
"421970 Xaxim";0;1;0;0;0;1;2;0;0;4
"421985 Zortéa";0;0;0;0;0;1;0;0;0;1
"Total";12;100;57;271;159;196;559;79;209;1642
