 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2021
Ano Notificação: 2021
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2021
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"410840 Francisco Beltrão";1;2;1;6;3;2;8;1;5;29
"410880 Guaíra";0;0;0;0;0;1;0;0;1;2
"410890 Guairaçá";0;1;0;0;0;0;0;0;0;1
"410895 Guamiranga";0;1;0;0;0;0;0;0;0;1
"410900 Guapirama";0;0;0;0;0;0;0;0;1;1
"410940 Guarapuava";1;3;1;2;0;3;2;0;1;13
"410960 Guaratuba";0;0;0;2;2;3;0;0;0;7
"410970 Ibaiti";1;1;1;0;0;4;2;0;1;10
"410980 Ibiporã";1;1;0;0;0;0;0;1;1;4
"410990 Icaraíma";0;0;0;1;0;0;0;0;0;1
"411000 Iguaraçu";0;0;0;0;0;0;1;0;0;1
"411010 Imbituva";0;0;0;0;0;0;1;0;0;1
"411060 Iporã";0;0;1;0;0;0;0;0;0;1
"411070 Irati";0;0;0;0;0;0;1;0;0;1
"411120 Itapejara d'Oeste";0;0;0;0;0;0;1;0;0;1
"411180 Jacarezinho";0;2;0;3;2;0;4;2;1;14
"411190 Jaguapitã";0;0;0;1;0;0;1;0;0;2
"411320 Lapa";0;0;0;0;2;1;0;0;0;3
"411330 Laranjeiras do Sul";0;3;0;3;0;0;2;0;0;8
"411345 Lindoeste";0;0;0;0;1;0;0;0;0;1
"411350 Loanda";0;0;0;1;0;0;0;0;0;1
"411370 Londrina";2;8;1;13;4;16;20;10;20;94
"411410 Mandaguaçu";0;1;0;0;0;0;0;0;0;1
"411420 Mandaguari";0;0;1;0;0;1;0;0;1;3
"411430 Mandirituba";0;0;0;0;0;0;1;0;0;1
"411435 Manfrinópolis";0;0;0;1;0;0;0;0;0;1
"411450 Manoel Ribas";1;0;0;0;0;0;0;0;0;1
"411460 Marechal Cândido Rondon";0;0;1;0;0;0;0;0;0;1
"411480 Marialva";0;0;0;0;1;0;1;0;0;2
"411520 Maringá";0;9;5;22;15;18;31;8;23;131
"411570 Matinhos";0;1;1;0;0;0;0;0;0;2
"411610 Moreira Sales";0;1;0;0;0;0;0;0;0;1
"411700 Nova Fátima";1;0;0;0;0;0;0;0;0;1
"411710 Nova Londrina";0;1;0;0;1;0;0;0;0;2
"411725 Nova Prata do Iguaçu";0;1;0;0;0;0;0;0;0;1
"411730 Ortigueira";0;0;1;0;0;0;1;0;0;2
"411760 Palmas";0;0;0;0;1;0;0;0;0;1
"411790 Palotina";0;0;0;0;0;0;1;0;0;1
"411820 Paranaguá";1;8;5;12;14;4;13;0;1;58
"411840 Paranavaí";0;2;0;3;1;3;2;1;2;14
"411850 Pato Branco";2;2;3;3;2;5;7;5;0;29
"411880 Peabiru";0;0;0;1;0;0;0;0;0;1
"411910 Piên";0;0;0;1;0;0;0;0;0;1
"411915 Pinhais";0;0;3;6;3;5;5;0;1;23
"411930 Pinhão";0;1;0;0;0;0;0;0;0;1
"411940 Piraí do Sul";0;0;0;0;1;0;0;0;0;1
"411950 Piraquara";1;3;2;1;5;1;7;1;2;23
"411960 Pitanga";0;0;0;0;0;0;1;0;0;1
"411990 Ponta Grossa";1;2;7;12;4;8;17;2;7;60
"411995 Pontal do Paraná";1;0;0;1;0;0;0;0;0;2
"412015 Porto Barreiro";0;0;0;0;1;0;0;0;0;1
"412060 Prudentópolis";0;0;0;0;1;0;0;0;0;1
"412080 Quatro Barras";0;0;0;1;0;0;1;0;0;2
"412090 Quedas do Iguaçu";0;0;0;1;0;0;1;0;0;2
"412100 Querência do Norte";0;0;0;1;0;1;0;0;0;2
"412150 Rebouças";0;1;0;0;0;0;0;0;0;1
"412220 Rio Branco do Sul";0;0;0;1;0;0;0;0;0;1
"412230 Rio Negro";0;0;0;1;0;1;0;0;0;2
"412270 Sabáudia";0;0;0;0;0;0;0;0;1;1
"412340 Santa Fé";0;0;0;0;0;1;0;0;0;1
"412350 Santa Helena";0;1;0;0;0;2;0;0;0;3
"412370 Santa Isabel do Ivaí";0;0;0;1;0;0;0;0;0;1
"412395 Santa Mônica";1;0;0;0;0;0;0;0;0;1
"412410 Santo Antônio da Platina";1;0;0;0;0;0;0;0;0;1
"412450 Santo Inácio";0;1;0;0;0;0;0;0;0;1
"412460 São Carlos do Ivaí";0;0;0;0;0;0;2;0;0;2
"412550 São José dos Pinhais";0;3;2;7;5;3;18;0;7;45
"412570 São Miguel do Iguaçu";0;1;0;0;0;0;1;0;0;2
"412625 Sarandi";0;2;0;4;2;3;5;1;1;18
"412627 Saudade do Iguaçu";0;0;0;1;0;0;0;1;0;2
"412630 Sengés";0;0;0;0;0;0;1;0;0;1
"412650 Sertanópolis";0;0;0;0;1;0;0;0;0;1
"412667 Tamarana";1;1;0;0;0;0;0;0;0;2
"412670 Tamboara";0;1;0;0;0;0;0;0;0;1
"412680 Tapejara";0;1;0;0;0;0;0;0;0;1
"412700 Teixeira Soares";0;0;0;1;0;0;0;0;0;1
"412710 Telêmaco Borba";1;0;0;3;0;2;0;0;1;7
"412730 Terra Rica";0;1;0;0;0;0;0;0;0;1
"412740 Terra Roxa";0;0;0;0;0;0;1;0;0;1
"412760 Tijucas do Sul";0;0;0;0;1;0;0;0;0;1
"412770 Toledo";0;0;1;3;3;6;18;0;5;36
"412800 Ubiratã";0;0;0;0;0;2;0;0;0;2
"412810 Umuarama";1;3;1;5;2;5;3;0;6;26
"412820 União da Vitória";0;0;0;8;0;1;1;0;2;12
"412840 Uraí";0;0;0;0;0;0;1;0;0;1
"412880 Xambrê";0;0;0;0;0;1;0;0;0;1
"Total";31;112;72;225;136;168;330;71;177;1322
