 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2017
Ano Notificação: 2017
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2017
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"431180 Marau";0;0;0;0;0;0;2;2;0;0;0;1;5
"431215 Mato Leitão";0;0;0;0;0;1;0;0;0;0;0;0;1
"431240 Montenegro";0;0;0;0;1;4;7;7;7;2;0;0;28
"431265 Não-Me-Toque";0;0;0;0;0;1;0;0;0;0;0;0;1
"431270 Nonoai";0;0;0;0;0;0;0;1;0;0;0;0;1
"431306 Nova Hartz";0;0;0;0;0;0;0;0;1;0;0;0;1
"431330 Nova Prata";0;0;0;0;0;0;2;0;0;0;0;0;2
"431337 Nova Santa Rita";0;0;0;0;0;0;1;0;1;1;0;0;3
"431340 Novo Hamburgo";0;2;0;0;4;22;31;29;26;8;1;0;123
"431350 Osório";0;0;0;0;1;2;3;7;5;2;0;0;20
"431365 Palmares do Sul";0;0;0;0;0;0;0;6;0;0;0;0;6
"431370 Palmeira das Missões";0;0;0;0;1;3;7;1;2;1;0;0;15
"431390 Panambi";0;0;0;0;0;0;1;1;0;1;0;0;3
"431395 Pantano Grande";0;0;0;0;0;0;1;0;0;0;0;0;1
"431402 Paraíso do Sul";0;0;0;0;0;0;0;0;1;0;0;0;1
"431405 Parobé";0;0;0;0;0;1;4;3;1;1;0;0;10
"431406 Passa Sete";0;0;0;0;0;0;1;0;0;0;0;0;1
"431410 Passo Fundo";0;0;0;0;2;7;10;11;10;3;1;0;44
"431440 Pelotas";4;1;0;0;4;28;42;30;25;5;1;1;141
"431450 Pinheiro Machado";0;0;0;0;0;0;0;1;0;0;0;0;1
"431460 Piratini";0;0;0;0;0;0;0;1;1;0;0;0;2
"431480 Portão";0;0;0;0;0;0;0;0;1;0;0;0;1
"431490 Porto Alegre";5;4;0;1;18;175;274;241;156;56;14;0;944
"431515 Progresso";0;0;0;0;0;0;0;0;0;2;0;0;2
"431530 Quaraí";0;0;0;0;0;1;0;1;0;0;0;0;2
"431531 Quatro Irmãos";0;0;0;0;0;0;1;0;0;0;0;0;1
"431535 Quinze de Novembro";0;0;0;0;0;0;0;0;1;0;0;0;1
"431540 Redentora";0;0;0;0;0;1;0;0;0;0;0;0;1
"431550 Restinga Seca";0;0;0;0;0;1;0;0;1;0;0;0;2
"431560 Rio Grande";0;0;0;0;3;32;35;28;20;5;2;0;125
"431570 Rio Pardo";1;1;0;0;0;3;2;1;1;2;0;0;11
"431600 Rolante";0;0;0;0;0;0;1;0;2;0;0;0;3
"431610 Ronda Alta";0;0;0;0;0;0;0;1;1;0;0;0;2
"431640 Rosário do Sul";0;0;0;0;0;0;1;3;1;0;0;0;5
"431670 Santa Bárbara do Sul";0;0;0;0;0;0;0;0;1;0;0;0;1
"431680 Santa Cruz do Sul";0;0;0;0;1;9;3;13;8;9;1;0;44
"431690 Santa Maria";1;1;0;0;4;25;35;19;10;10;6;0;111
"431720 Santa Rosa";0;0;0;0;0;1;2;4;0;0;2;0;9
"431730 Santa Vitória do Palmar";0;0;0;0;0;3;1;1;3;0;0;0;8
"431710 Santana do Livramento";0;0;0;0;0;3;7;2;2;0;1;0;15
"431740 Santiago";0;0;0;0;0;2;3;2;4;2;1;0;14
"431750 Santo Ângelo";0;1;0;0;0;8;5;3;3;1;1;0;22
"431760 Santo Antônio da Patrulha";0;0;0;0;0;2;4;1;1;0;0;0;8
"431780 Santo Augusto";0;0;0;0;0;0;1;0;0;0;0;0;1
"431800 São Borja";1;0;1;0;0;6;5;4;3;0;0;0;20
"431820 São Francisco de Paula";0;0;0;0;0;0;0;0;1;0;0;0;1
"431830 São Gabriel";0;0;0;0;0;0;3;3;5;1;0;0;12
"431840 São Jerônimo";0;0;0;0;0;0;1;0;0;0;0;0;1
"431843 São João do Polêsine";0;0;0;0;0;1;0;0;0;0;0;0;1
"431850 São José do Norte";0;0;0;0;0;1;0;2;0;0;0;0;3
"431860 São José do Ouro";0;0;0;0;0;0;0;1;0;0;0;0;1
"431870 São Leopoldo";0;0;0;0;2;16;32;34;17;8;2;0;111
"431880 São Lourenço do Sul";0;1;0;0;0;2;1;1;0;0;0;0;5
"431890 São Luiz Gonzaga";0;0;1;0;0;4;2;2;2;1;0;0;12
"431900 São Marcos";0;0;0;0;0;1;0;0;0;0;0;0;1
"431915 São Miguel das Missões";0;0;0;0;0;0;0;0;1;0;0;0;1
"431920 São Nicolau";0;0;0;0;0;0;0;1;0;0;0;0;1
"431936 São Pedro das Missões";0;0;0;0;0;0;0;1;0;0;0;0;1
"431950 São Sebastião do Caí";0;0;0;0;1;0;0;1;1;1;0;0;4
"431960 São Sepé";0;0;0;0;0;0;0;0;1;1;0;0;2
"431975 São Vendelino";0;0;0;0;0;0;0;0;1;0;0;0;1
"431990 Sapiranga";1;0;0;0;0;1;7;5;4;2;0;0;20
"432000 Sapucaia do Sul";0;0;0;0;0;12;16;10;11;0;2;0;51
"432010 Sarandi";0;0;0;0;0;2;0;0;1;0;0;0;3
"432020 Seberi";0;0;0;0;0;1;0;0;0;0;0;0;1
"432035 Sentinela do Sul";0;0;0;0;0;0;0;0;1;1;0;0;2
"432070 Sobradinho";0;0;0;0;0;0;0;1;0;0;0;0;1
"432080 Soledade";0;1;1;0;0;1;3;4;0;2;0;0;12
"432090 Tapejara";0;0;0;0;0;0;0;0;1;0;0;0;1
"432110 Tapes";0;0;0;0;0;0;1;0;0;0;0;0;1
"432120 Taquara";0;0;0;0;0;7;3;6;1;0;0;0;17
"432130 Taquari";0;0;0;0;0;1;0;1;0;0;0;0;2
"432140 Tenente Portela";0;0;0;0;0;0;1;0;0;0;0;0;1
"432145 Teutônia";0;0;0;0;0;0;0;1;0;1;0;0;2
"432147 Tiradentes do Sul";0;0;0;0;0;0;0;0;0;1;0;0;1
"432150 Torres";0;0;0;0;0;2;7;4;0;0;0;0;13
"432160 Tramandaí";0;1;0;0;0;6;14;14;3;5;1;0;44
"432166 Três Cachoeiras";0;0;0;0;0;0;0;0;0;0;1;0;1
"432180 Três de Maio";0;0;0;0;0;1;1;2;1;0;0;0;5
"432183 Três Forquilhas";0;0;0;0;0;0;1;0;0;0;0;0;1
"432190 Três Passos";0;0;0;0;0;0;0;1;0;0;0;0;1
"432195 Trindade do Sul";0;0;0;0;0;1;0;0;0;0;0;0;1
"432200 Triunfo";0;0;0;0;1;0;1;0;2;1;0;0;5
"432210 Tucunduva";0;0;0;0;0;0;0;1;0;0;0;0;1
"432220 Tupanciretã";0;0;0;0;0;0;1;0;0;0;0;0;1
"432234 Ubiretama";0;0;0;0;0;0;0;1;0;0;0;0;1
"432240 Uruguaiana";0;1;0;0;2;10;11;5;7;6;0;0;42
"432250 Vacaria";0;1;0;0;0;3;0;2;1;1;0;0;8
"432254 Vale Real";0;0;0;0;0;0;1;0;0;0;0;0;1
"432252 Vale Verde";0;0;0;0;0;0;1;0;0;0;0;0;1
"432260 Venâncio Aires";0;0;0;0;0;2;4;5;1;2;0;0;14
"432270 Vera Cruz";0;0;0;0;0;0;2;0;1;0;0;0;3
"432280 Veranópolis";0;0;0;0;0;0;0;2;0;0;0;0;2
"432300 Viamão";0;0;0;0;3;19;30;25;15;4;4;1;101
"432370 Vista Gaúcha";0;0;0;0;0;0;1;0;0;0;0;0;1
"432377 Westfalia";0;0;0;0;0;1;0;0;0;0;0;0;1
"432380 Xangri-lá";0;0;0;0;1;3;0;2;1;0;0;0;7
"Total";18;20;4;6;67;633;928;799;541;209;56;7;3288
