 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2017
Ano Notificação: 2017
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2017
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"430720 Erval Grande";0;0;0;0;0;1;0;0;0;1
"430750 Espumoso";0;0;0;0;0;1;0;0;0;1
"430760 Estância Velha";0;0;0;0;1;0;1;1;0;3
"430770 Esteio";0;2;2;3;2;3;0;1;0;13
"430780 Estrela";1;0;0;5;0;1;2;0;1;10
"430790 Farroupilha";0;2;1;2;2;1;2;0;0;10
"430800 Faxinal do Soturno";0;0;0;1;0;0;0;0;0;1
"430810 Feliz";0;1;0;0;1;0;0;1;0;3
"430820 Flores da Cunha";0;1;0;2;0;0;1;0;0;4
"430845 Fortaleza dos Valos";0;0;0;1;0;0;0;0;0;1
"430850 Frederico Westphalen";0;1;1;1;0;1;0;0;1;5
"430860 Garibaldi";0;0;1;0;0;0;0;0;0;1
"430890 Getúlio Vargas";0;0;0;1;0;0;0;0;0;1
"430900 Giruá";0;1;0;0;0;0;1;0;0;2
"430905 Glorinha";1;0;0;0;0;0;0;0;0;1
"430910 Gramado";0;0;0;0;0;0;1;2;1;4
"430920 Gravataí";1;4;1;14;11;1;8;0;1;41
"430930 Guaíba";0;4;0;6;1;7;4;1;0;23
"430710 Herval";0;1;0;0;0;0;0;0;0;1
"430965 Hulha Negra";0;0;0;1;0;0;0;0;0;1
"431000 Ibirubá";0;0;0;1;3;0;0;0;0;4
"431020 Ijuí";0;2;1;3;0;3;5;2;1;17
"431033 Imbé";0;0;0;1;0;0;1;0;1;3
"431040 Independência";0;0;0;1;0;0;0;0;0;1
"431060 Itaqui";1;1;0;3;1;1;0;1;0;8
"431070 Itatiba do Sul";0;2;0;0;0;0;0;0;0;2
"431080 Ivoti";0;0;0;1;0;0;0;0;0;1
"431100 Jaguarão";0;0;0;2;0;0;0;0;0;2
"431115 Jóia";0;0;0;1;0;0;0;0;0;1
"431120 Júlio de Castilhos";0;0;0;0;1;0;0;0;0;1
"431130 Lagoa Vermelha";0;0;2;1;0;2;0;0;0;5
"431140 Lajeado";0;0;6;8;5;2;6;0;0;27
"431162 Lindolfo Collor";0;0;0;1;0;0;0;0;0;1
"431180 Marau";0;2;0;0;0;2;0;0;0;4
"431215 Mato Leitão";0;0;1;0;0;0;0;0;0;1
"431240 Montenegro";3;2;3;5;1;4;2;0;0;20
"431265 Não-Me-Toque";0;0;0;0;0;1;0;0;0;1
"431270 Nonoai";0;1;0;0;0;0;0;0;0;1
"431330 Nova Prata";0;0;0;0;1;0;1;0;0;2
"431337 Nova Santa Rita";0;0;0;0;0;0;2;0;0;2
"431340 Novo Hamburgo";3;12;3;20;8;6;13;7;4;76
"431350 Osório";0;4;0;7;1;1;1;0;1;15
"431365 Palmares do Sul";0;0;1;1;1;1;0;0;0;4
"431370 Palmeira das Missões";0;2;1;1;2;2;2;2;1;13
"431390 Panambi";0;2;0;1;0;0;0;0;0;3
"431395 Pantano Grande";0;1;0;0;0;0;0;0;0;1
"431405 Parobé";1;1;1;2;3;1;0;0;0;9
"431406 Passa Sete";0;0;0;0;0;0;1;0;0;1
"431410 Passo Fundo";1;4;4;10;10;2;1;2;1;35
"431440 Pelotas";1;12;0;14;4;3;2;3;7;46
"431460 Piratini";1;0;0;1;0;0;0;0;0;2
"431490 Porto Alegre";11;76;25;170;106;76;145;25;73;707
"431515 Progresso";0;1;1;0;0;0;0;0;0;2
"431530 Quaraí";0;0;0;1;0;0;0;0;0;1
"431531 Quatro Irmãos";0;0;0;0;0;0;1;0;0;1
"431535 Quinze de Novembro";0;0;0;1;0;0;0;0;0;1
"431550 Restinga Seca";0;0;0;1;0;0;1;0;0;2
"431560 Rio Grande";2;2;24;26;9;13;9;6;6;97
"431570 Rio Pardo";0;4;1;1;0;0;1;0;0;7
"431600 Rolante";0;0;0;2;0;0;0;0;0;2
"431610 Ronda Alta";0;1;0;0;0;0;0;0;0;1
"431640 Rosário do Sul";0;0;0;1;0;0;1;0;0;2
"431670 Santa Bárbara do Sul";0;0;0;1;0;0;0;0;0;1
"431680 Santa Cruz do Sul";1;4;2;10;5;3;8;1;3;37
"431690 Santa Maria";4;11;4;23;9;11;16;10;12;100
"431720 Santa Rosa";0;0;0;2;2;1;1;0;0;6
"431730 Santa Vitória do Palmar";3;3;0;0;2;0;0;0;0;8
"431710 Santana do Livramento";0;2;1;5;5;0;0;1;0;14
"431740 Santiago";0;1;1;5;1;1;3;0;0;12
"431750 Santo Ângelo";0;1;1;4;1;2;6;1;1;17
"431760 Santo Antônio da Patrulha";0;0;1;4;0;0;1;0;0;6
"431780 Santo Augusto";0;0;0;0;0;0;0;0;1;1
"431800 São Borja";0;4;0;3;3;3;0;1;1;15
"431820 São Francisco de Paula";0;0;0;0;0;0;0;0;1;1
"431830 São Gabriel";1;4;0;2;1;1;0;0;1;10
"431843 São João do Polêsine";0;0;0;0;0;0;1;0;0;1
"431850 São José do Norte";0;1;0;0;0;0;0;0;0;1
"431860 São José do Ouro";0;0;0;1;0;0;0;0;0;1
"431870 São Leopoldo";2;14;6;26;9;8;15;5;4;89
"431880 São Lourenço do Sul";0;1;0;0;0;0;1;0;0;2
"431890 São Luiz Gonzaga";0;1;3;3;2;1;0;0;2;12
"431900 São Marcos";0;0;0;0;0;1;0;0;0;1
"431920 São Nicolau";0;1;0;0;0;0;0;0;0;1
"431936 São Pedro das Missões";0;0;0;0;0;0;0;1;0;1
"431950 São Sebastião do Caí";0;1;0;0;1;0;1;0;0;3
"431960 São Sepé";0;0;0;1;0;0;0;0;0;1
"431990 Sapiranga";0;5;3;4;2;3;2;0;0;19
"432000 Sapucaia do Sul";1;3;1;16;5;3;10;2;2;43
"432010 Sarandi";0;0;0;0;1;1;0;0;1;3
"432020 Seberi";0;0;0;0;0;0;1;0;0;1
"432035 Sentinela do Sul";0;1;0;0;0;0;0;0;0;1
"432070 Sobradinho";0;0;1;0;0;0;0;0;0;1
"432080 Soledade";1;3;2;2;0;0;1;2;0;11
"432090 Tapejara";0;0;0;1;0;0;0;0;0;1
"432120 Taquara";0;0;1;5;2;5;1;0;0;14
"432140 Tenente Portela";0;0;1;0;0;0;0;0;0;1
"432145 Teutônia";0;1;0;0;0;0;1;0;0;2
"432147 Tiradentes do Sul";0;0;0;0;1;0;0;0;0;1
"432150 Torres";0;0;0;1;1;4;5;0;1;12
"432160 Tramandaí";0;5;1;7;3;3;2;1;2;24
"432180 Três de Maio";0;1;0;1;0;0;0;1;1;4
"432183 Três Forquilhas";0;0;0;0;0;1;0;0;0;1
"432195 Trindade do Sul";0;0;0;0;1;0;0;0;0;1
"432200 Triunfo";0;1;0;0;0;0;3;0;0;4
"432210 Tucunduva";0;0;0;0;0;0;1;0;0;1
"432220 Tupanciretã";0;0;0;0;0;0;1;0;0;1
"432240 Uruguaiana";0;2;3;5;3;3;2;0;1;19
"432250 Vacaria";0;1;1;1;0;1;3;0;0;7
"432252 Vale Verde";0;0;0;1;0;0;0;0;0;1
"432260 Venâncio Aires";0;1;1;4;1;2;2;0;0;11
"432270 Vera Cruz";0;0;0;0;0;0;2;0;0;2
"432280 Veranópolis";0;0;0;1;0;0;0;0;0;1
"432300 Viamão";1;5;2;30;9;13;13;1;1;75
"432370 Vista Gaúcha";0;1;0;0;0;0;0;0;0;1
"432380 Xangri-lá";0;0;0;0;0;0;1;0;0;1
"Total";51;292;148;644;318;261;409;106;159;2388
