 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2022
Ano Notificação: 2022
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2022
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"431337 Nova Santa Rita";0;0;1;1;1;0;1;0;0;4
"431340 Novo Hamburgo";0;3;2;19;1;6;9;4;6;50
"431350 Osório";0;0;2;3;3;4;3;0;2;17
"431365 Palmares do Sul";0;0;0;0;0;0;0;1;0;1
"431370 Palmeira das Missões";0;0;0;2;0;1;2;0;0;5
"431405 Parobé";0;1;2;0;6;0;4;0;1;14
"431406 Passa Sete";0;0;0;1;0;0;0;0;0;1
"431410 Passo Fundo";1;3;1;7;6;9;13;4;9;53
"431415 Paverama";0;0;0;0;0;0;1;0;0;1
"431420 Pedro Osório";0;0;0;0;0;1;0;0;0;1
"431430 Pejuçara";0;0;0;0;1;0;0;0;0;1
"431440 Pelotas";0;5;2;14;3;7;10;5;4;50
"431450 Pinheiro Machado";0;0;0;1;0;0;0;0;0;1
"431460 Piratini";0;0;0;1;0;0;0;0;0;1
"431480 Portão";0;0;0;4;1;0;1;1;0;7
"431490 Porto Alegre";15;35;18;114;51;38;77;15;39;402
"431510 Porto Xavier";0;0;0;0;1;1;0;0;0;2
"431530 Quaraí";0;0;0;0;1;0;0;0;0;1
"431560 Rio Grande";1;12;7;23;5;7;7;4;5;71
"431570 Rio Pardo";0;0;0;1;0;0;0;0;0;1
"431600 Rolante";0;0;0;1;1;0;0;0;0;2
"431640 Rosário do Sul";0;1;0;2;1;0;0;0;0;4
"431645 Salto do Jacuí";0;0;0;0;0;1;0;0;0;1
"431680 Santa Cruz do Sul";0;1;4;7;2;3;7;2;4;30
"431690 Santa Maria";3;5;2;17;10;11;11;5;7;71
"431720 Santa Rosa";0;0;1;5;2;1;1;0;0;10
"431730 Santa Vitória do Palmar";1;4;0;4;1;3;2;0;0;15
"431700 Santana da Boa Vista";0;0;0;1;0;0;0;0;0;1
"431710 Santana do Livramento";0;2;1;4;1;0;3;0;0;11
"431740 Santiago";0;0;0;1;1;0;0;0;2;4
"431750 Santo Ângelo";0;0;0;4;0;0;4;0;0;8
"431760 Santo Antônio da Patrulha";0;0;0;0;2;0;2;1;0;5
"431790 Santo Cristo";0;0;0;1;0;0;0;0;0;1
"431800 São Borja";0;0;0;0;0;1;2;0;0;3
"431830 São Gabriel";0;2;1;1;1;1;3;0;0;9
"431840 São Jerônimo";1;0;0;4;0;2;2;0;0;9
"431850 São José do Norte";0;0;1;1;0;0;1;0;0;3
"431870 São Leopoldo";1;7;4;20;11;3;14;4;5;69
"431880 São Lourenço do Sul";0;0;0;0;1;0;1;0;0;2
"431890 São Luiz Gonzaga";0;0;0;7;0;1;1;0;0;9
"431900 São Marcos";0;0;0;1;0;0;0;0;0;1
"431915 São Miguel das Missões";0;0;0;0;1;0;0;0;0;1
"431930 São Paulo das Missões";0;1;0;0;0;0;0;0;0;1
"431950 São Sebastião do Caí";0;1;2;2;1;0;0;0;0;6
"431960 São Sepé";0;0;0;1;1;0;0;0;0;2
"431990 Sapiranga";0;0;1;4;1;4;1;0;0;11
"432000 Sapucaia do Sul";0;1;0;8;2;9;0;0;0;20
"432010 Sarandi";0;0;0;0;0;1;1;0;0;2
"432050 Sertão";0;0;0;0;0;0;1;0;0;1
"432080 Soledade";0;1;0;1;0;0;1;0;1;4
"432090 Tapejara";0;0;0;0;0;0;0;1;0;1
"432110 Tapes";0;1;1;0;0;0;0;0;0;2
"432120 Taquara";0;0;1;1;4;1;2;1;0;10
"432130 Taquari";0;0;0;0;0;0;1;0;0;1
"432145 Teutônia";0;0;0;1;0;0;1;0;0;2
"432150 Torres";0;0;0;5;1;1;4;2;0;13
"432160 Tramandaí";0;1;2;16;3;2;2;0;1;27
"432180 Três de Maio";0;0;0;0;0;0;2;0;0;2
"432190 Três Passos";0;0;0;0;0;1;1;0;0;2
"432200 Triunfo";1;0;1;2;0;0;1;0;0;5
"432240 Uruguaiana";0;2;1;8;1;3;4;3;1;23
"432250 Vacaria";0;1;2;2;1;1;4;0;1;12
"432253 Vale do Sol";0;0;0;0;0;1;0;0;0;1
"432254 Vale Real";0;0;0;0;1;0;0;0;0;1
"432260 Venâncio Aires";0;0;3;1;2;0;0;0;0;6
"432270 Vera Cruz";1;1;1;1;1;0;0;0;0;5
"432300 Viamão";2;6;4;8;6;9;8;0;1;44
"432377 Westfalia";0;1;0;0;0;0;0;0;0;1
"432380 Xangri-lá";0;0;0;1;0;1;0;1;1;4
"Total";32;164;103;486;231;230;342;80;134;1802
