 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2020
Ano Notificação: 2020
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2020
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"421580 São Bento do Sul";0;0;0;2;1;0;2;0;0;5
"421590 São Bonifácio";0;0;0;0;0;0;0;0;1;1
"421605 São Cristovão do Sul";0;0;0;0;1;0;0;0;0;1
"421620 São Francisco do Sul";0;3;0;1;1;2;4;1;3;15
"421650 São Joaquim";0;0;0;0;0;0;2;0;0;2
"421660 São José";1;6;1;22;10;6;21;4;9;80
"421700 São Ludgero";0;0;0;1;0;0;0;0;0;1
"421720 São Miguel do Oeste";0;0;0;0;0;0;1;0;0;1
"421725 São Pedro de Alcântara";0;0;0;0;0;0;0;0;1;1
"421755 Serra Alta";0;0;0;0;1;0;0;0;0;1
"421770 Sombrio";0;0;0;0;0;0;1;0;0;1
"421780 Taió";0;0;0;0;1;1;1;0;0;3
"421800 Tijucas";1;1;0;2;3;1;2;0;1;11
"421810 Timbé do Sul";0;0;0;0;0;1;0;0;0;1
"421820 Timbó";0;0;0;1;1;0;5;0;0;7
"421825 Timbó Grande";1;0;0;0;0;0;0;0;0;1
"421850 Treze Tílias";0;0;0;1;0;0;0;0;0;1
"421870 Tubarão";0;1;2;8;2;2;7;2;4;28
"421880 Turvo";0;0;0;0;0;0;1;0;0;1
"421885 União do Oeste";0;0;0;0;0;0;1;0;0;1
"421900 Urussanga";0;0;0;0;1;0;1;0;0;2
"421930 Videira";0;0;3;4;2;1;0;0;0;10
"421940 Witmarsum";0;0;0;0;0;0;1;0;0;1
"421950 Xanxerê";1;1;3;2;0;0;1;1;1;10
"421970 Xaxim";0;0;0;0;0;0;1;0;1;2
"Total";25;86;55;237;134;121;373;59;137;1227
