 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2017
Ano Notificação: 2017
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2017
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"410754 Espigão Alto do Iguaçu";0;0;0;0;0;0;1;0;0;1
"410755 Farol";0;0;0;1;0;0;0;0;0;1
"410765 Fazenda Rio Grande";0;1;0;1;1;2;2;0;0;7
"410800 Florestópolis";0;0;1;0;0;0;0;0;0;1
"410820 Formosa do Oeste";0;0;0;0;0;0;1;0;0;1
"410830 Foz do Iguaçu";2;2;1;14;3;4;13;5;14;58
"410845 Foz do Jordão";0;1;0;0;0;0;0;0;0;1
"410840 Francisco Beltrão";3;0;2;2;1;3;4;1;2;18
"410850 General Carneiro";0;1;0;1;0;1;0;0;0;3
"410880 Guaíra";0;1;1;1;0;0;1;0;1;5
"410920 Guaraci";0;0;0;0;0;0;1;0;0;1
"410930 Guaraniaçu";0;0;0;0;0;0;1;0;0;1
"410940 Guarapuava";0;1;2;4;1;2;3;1;6;20
"410960 Guaratuba";0;0;0;0;0;1;0;0;1;2
"410970 Ibaiti";1;2;1;2;1;1;2;0;0;10
"410980 Ibiporã";0;2;1;2;0;2;1;0;0;8
"411070 Irati";0;0;0;1;2;2;2;0;0;7
"411080 Iretama";0;0;0;1;0;0;0;0;0;1
"411110 Itambé";0;0;0;0;0;0;1;0;0;1
"411120 Itapejara d'Oeste";0;1;0;0;0;0;0;0;0;1
"411125 Itaperuçu";0;0;0;0;1;0;0;0;0;1
"411150 Ivaiporã";0;1;0;0;0;0;0;0;0;1
"411160 Ivatuba";0;0;0;0;0;0;1;0;0;1
"411180 Jacarezinho";2;5;0;1;1;2;1;0;1;13
"411190 Jaguapitã";0;1;0;0;0;0;0;0;0;1
"411200 Jaguariaíva";0;0;0;0;0;1;0;0;0;1
"411210 Jandaia do Sul";0;0;1;0;0;0;1;0;1;3
"411270 Jataizinho";0;1;0;0;1;0;0;0;0;2
"411325 Laranjal";0;0;1;0;0;0;0;0;0;1
"411330 Laranjeiras do Sul";0;1;0;1;0;0;0;0;0;2
"411370 Londrina";1;14;5;21;10;12;36;11;21;131
"411380 Lupionópolis";0;0;0;1;0;0;0;0;0;1
"411390 Mallet";0;0;0;1;0;0;0;0;0;1
"411400 Mamborê";0;0;0;0;0;1;0;0;0;1
"411410 Mandaguaçu";0;0;0;0;0;0;0;1;0;1
"411420 Mandaguari";0;1;0;1;0;0;0;1;1;4
"411430 Mandirituba";0;0;0;0;0;1;0;0;0;1
"411470 Maria Helena";0;0;0;0;0;1;0;0;0;1
"411480 Marialva";0;0;0;1;0;0;0;0;0;1
"411490 Marilândia do Sul";0;0;0;0;0;1;0;0;0;1
"411520 Maringá";1;5;6;21;8;10;38;4;19;112
"411540 Marmeleiro";0;0;0;0;0;0;1;0;0;1
"411570 Matinhos";0;0;0;1;1;0;0;0;0;2
"411580 Medianeira";0;0;1;1;0;0;0;0;0;2
"411600 Miraselva";0;0;0;0;0;0;1;0;0;1
"411610 Moreira Sales";0;1;0;0;0;1;0;0;0;2
"411620 Morretes";0;0;0;1;0;0;0;0;1;2
"411690 Nova Esperança";0;0;0;0;0;0;1;0;0;1
"411695 Nova Esperança do Sudoeste";0;0;0;1;0;0;0;0;0;1
"411721 Nova Santa Bárbara";0;1;0;0;0;0;0;0;0;1
"411745 Ouro Verde do Oeste";0;1;0;0;0;0;0;0;0;1
"411750 Paiçandu";0;1;0;0;0;0;0;0;0;1
"411760 Palmas";0;1;0;3;0;0;0;0;0;4
"411770 Palmeira";0;0;0;1;0;0;0;0;0;1
"411780 Palmital";0;1;0;0;0;0;0;0;0;1
"411790 Palotina";0;0;1;1;0;3;0;0;0;5
"411810 Paranacity";0;0;0;0;0;0;0;1;0;1
"411820 Paranaguá";1;9;5;24;12;9;13;2;5;80
"411840 Paranavaí";0;1;0;0;1;0;2;1;0;5
"411850 Pato Branco";1;2;3;4;3;1;6;4;2;26
"411860 Paula Freitas";0;0;0;0;0;0;1;0;0;1
"411880 Peabiru";0;1;0;0;0;0;0;0;0;1
"411915 Pinhais";0;2;1;12;2;8;6;2;3;36
"411930 Pinhão";0;1;0;0;0;0;0;1;0;2
"411940 Piraí do Sul";0;1;0;0;0;0;0;0;0;1
"411950 Piraquara";1;3;0;4;0;4;4;0;0;16
"411960 Pitanga";0;0;0;1;0;0;1;0;0;2
"411990 Ponta Grossa";2;4;5;19;7;8;21;2;8;76
"411995 Pontal do Paraná";0;0;0;0;0;0;1;0;0;1
"412000 Porecatu";0;0;0;0;1;1;0;0;0;2
"412050 Primeiro de Maio";0;1;0;0;0;0;0;0;0;1
"412080 Quatro Barras";0;0;0;1;0;0;0;0;0;1
"412090 Quedas do Iguaçu";0;0;1;1;1;0;1;0;0;4
"412100 Querência do Norte";1;0;0;0;0;0;0;0;0;1
"412130 Rancho Alegre";0;0;0;1;0;0;0;0;0;1
"412140 Realeza";0;0;1;0;1;0;0;0;0;2
"412150 Rebouças";0;0;0;0;0;0;0;1;0;1
"412170 Reserva";0;1;0;0;0;0;0;0;0;1
"412175 Reserva do Iguaçu";0;1;0;0;0;0;0;0;0;1
"412220 Rio Branco do Sul";0;0;0;0;0;1;0;0;0;1
"412240 Rolândia";0;2;3;0;0;4;0;1;0;10
"412250 Roncador";0;0;0;0;1;0;0;0;0;1
"412265 Rosário do Ivaí";0;0;0;1;0;0;0;0;0;1
"412320 Santa Cecília do Pavão";0;0;0;0;1;0;0;0;0;1
"412350 Santa Helena";0;0;1;2;0;0;0;1;1;5
"412405 Santa Terezinha de Itaipu";0;1;0;1;0;0;0;0;0;2
"412470 São Jerônimo da Serra";0;0;0;0;0;0;0;0;1;1
"412510 São João do Triunfo";0;0;0;1;0;0;0;0;0;1
"412550 São José dos Pinhais";0;2;4;14;6;9;14;5;7;61
"412570 São Miguel do Iguaçu";0;0;0;0;0;0;1;0;0;1
"412575 São Pedro do Iguaçu";0;0;0;0;0;0;0;0;1;1
"412600 São Sebastião da Amoreira";0;1;0;0;0;0;0;0;0;1
"412625 Sarandi";0;2;2;3;3;3;1;1;2;17
"412650 Sertanópolis";0;0;0;0;0;0;1;0;0;1
"412680 Tapejara";0;0;1;1;0;0;1;0;0;3
"412710 Telêmaco Borba";0;1;0;2;0;0;1;0;0;4
"412740 Terra Roxa";0;1;1;0;0;0;0;0;0;2
"412770 Toledo";1;4;3;4;3;8;17;4;4;48
"412785 Três Barras do Paraná";0;0;1;1;1;0;0;0;0;3
"412788 Tunas do Paraná";0;0;0;0;0;0;1;0;0;1
"412790 Tuneiras do Oeste";0;0;0;0;0;1;0;0;0;1
"412800 Ubiratã";0;2;0;1;0;0;1;0;0;4
"412810 Umuarama";1;0;0;4;1;4;5;0;3;18
"412820 União da Vitória";0;0;0;1;1;2;2;0;0;6
"412860 Verê";0;0;0;0;1;0;0;0;0;1
"412870 Vitorino";0;1;0;0;0;0;1;0;0;2
"412850 Wenceslau Braz";0;1;0;0;0;0;0;0;0;1
"Total";29;151;105;313;153;226;355;95;184;1611
