 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Sexo
Ano Diagnóstico: 2021
Ano Notificação: 2021
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2021
"Município (Res)";"Masculino";"Feminino";"Total"
"431480 Portão";4;3;7
"431490 Porto Alegre";439;290;729
"431505 Porto Mauá";0;1;1
"431510 Porto Xavier";0;1;1
"431530 Quaraí";0;1;1
"431535 Quinze de Novembro";1;0;1
"431555 Rio dos Índios";1;0;1
"431560 Rio Grande";61;46;107
"431570 Rio Pardo";10;6;16
"431620 Rondinha";0;1;1
"431640 Rosário do Sul";3;3;6
"431680 Santa Cruz do Sul";29;6;35
"431690 Santa Maria";64;33;97
"431720 Santa Rosa";11;4;15
"431730 Santa Vitória do Palmar";7;3;10
"431700 Santana da Boa Vista";1;0;1
"431710 Santana do Livramento";8;4;12
"431740 Santiago";4;3;7
"431750 Santo Ângelo";12;9;21
"431760 Santo Antônio da Patrulha";2;4;6
"431770 Santo Antônio das Missões";1;0;1
"431755 Santo Antônio do Palma";1;0;1
"431780 Santo Augusto";0;1;1
"431790 Santo Cristo";1;0;1
"431800 São Borja";8;6;14
"431830 São Gabriel";8;6;14
"431840 São Jerônimo";2;2;4
"431843 São João do Polêsine";1;0;1
"431850 São José do Norte";1;0;1
"431870 São Leopoldo";49;38;87
"431880 São Lourenço do Sul";0;1;1
"431890 São Luiz Gonzaga";9;5;14
"431900 São Marcos";1;1;2
"431915 São Miguel das Missões";2;0;2
"431940 São Pedro do Sul";1;1;2
"431950 São Sebastião do Caí";4;1;5
"431960 São Sepé";0;1;1
"431990 Sapiranga";10;9;19
"432000 Sapucaia do Sul";27;12;39
"432020 Seberi";0;1;1
"432050 Sertão";0;1;1
"432080 Soledade";9;2;11
"432090 Tapejara";1;0;1
"432110 Tapes";3;0;3
"432120 Taquara";17;10;27
"432130 Taquari";1;0;1
"432140 Tenente Portela";0;1;1
"432145 Teutônia";2;0;2
"432150 Torres";9;3;12
"432160 Tramandaí";19;7;26
"432166 Três Cachoeiras";0;1;1
"432170 Três Coroas";1;0;1
"432180 Três de Maio";3;0;3
"432190 Três Passos";1;0;1
"432200 Triunfo";5;0;5
"432220 Tupanciretã";1;2;3
"432230 Tuparendi";1;0;1
"432234 Ubiretama";1;0;1
"432240 Uruguaiana";17;7;24
"432250 Vacaria";8;8;16
"432253 Vale do Sol";1;1;2
"432254 Vale Real";1;0;1
"432255 Vanini";0;1;1
"432260 Venâncio Aires";6;3;9
"432270 Vera Cruz";4;2;6
"432300 Viamão";47;30;77
"432320 Victor Graeff";1;0;1
"432340 Vila Maria";1;0;1
"432380 Xangri-lá";3;0;3
"Total";1669;1034;2703
