 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2019
Ano Notificação: 2019
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2019
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"412410 Santo Antônio da Platina";1;1;0;0;0;0;2
"412480 São João";0;1;0;0;0;0;1
"412500 São João do Ivaí";1;0;0;0;0;0;1
"412520 São Jorge d'Oeste";0;1;0;0;0;0;1
"412545 São José das Palmeiras";0;0;0;1;0;0;1
"412550 São José dos Pinhais";50;2;0;10;0;0;62
"412560 São Mateus do Sul";2;0;0;0;0;0;2
"412625 Sarandi";11;2;0;7;0;0;20
"412665 Sulina";1;0;0;0;0;0;1
"412667 Tamarana";0;0;0;1;0;0;1
"412710 Telêmaco Borba";5;0;0;2;0;0;7
"412720 Terra Boa";1;0;0;0;0;0;1
"412740 Terra Roxa";1;0;0;0;0;0;1
"412750 Tibagi";1;0;0;0;0;0;1
"412760 Tijucas do Sul";1;0;0;0;0;0;1
"412770 Toledo";25;4;0;10;0;0;39
"412788 Tunas do Paraná";0;0;0;1;0;0;1
"412796 Turvo";1;0;0;0;0;0;1
"412810 Umuarama";9;2;0;8;0;0;19
"412820 União da Vitória";8;0;0;1;0;0;9
"412855 Vera Cruz do Oeste";0;0;0;1;0;0;1
"Total";1428;101;13;344;2;7;1895
