 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2019
Ano Notificação: 2019
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2019
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"410760 Faxinal";0;0;0;2;1;0;0;0;0;3
"410765 Fazenda Rio Grande";0;1;0;1;4;0;1;1;0;8
"410773 Fernandes Pinheiro";0;0;0;0;1;0;0;0;0;1
"410775 Figueira";0;1;0;0;0;0;0;0;0;1
"410780 Floraí";0;0;0;0;1;0;0;0;0;1
"410830 Foz do Iguaçu";1;7;4;13;5;5;16;12;4;67
"410840 Francisco Beltrão";1;4;3;2;6;8;6;1;3;34
"410860 Goioerê";0;0;0;1;0;0;0;0;0;1
"410880 Guaíra";0;0;1;0;0;0;0;0;0;1
"410940 Guarapuava";0;1;3;4;2;2;5;2;3;22
"410960 Guaratuba";0;0;0;0;0;0;1;0;0;1
"410970 Ibaiti";0;1;0;0;0;1;1;0;0;3
"410980 Ibiporã";0;1;0;0;0;1;0;1;1;4
"411060 Iporã";0;1;0;0;0;0;0;0;0;1
"411070 Irati";0;0;0;0;1;1;3;0;0;5
"411080 Iretama";0;0;0;0;0;1;0;0;0;1
"411090 Itaguajé";0;0;0;0;0;1;0;0;0;1
"411150 Ivaiporã";0;0;0;0;0;0;0;0;1;1
"411155 Ivaté";0;0;0;0;0;0;1;0;0;1
"411170 Jaboti";0;0;0;0;0;0;1;0;0;1
"411180 Jacarezinho";1;4;1;2;1;2;1;0;2;14
"411190 Jaguapitã";0;1;0;1;0;0;0;0;0;2
"411200 Jaguariaíva";0;1;0;0;0;0;0;0;0;1
"411220 Janiópolis";0;0;0;1;0;0;0;0;0;1
"411250 Jardim Alegre";0;0;0;0;0;0;1;0;0;1
"411280 Joaquim Távora";0;0;0;1;0;0;0;0;0;1
"411310 Kaloré";0;1;0;0;0;0;0;0;0;1
"411320 Lapa";0;0;0;0;1;0;0;0;0;1
"411330 Laranjeiras do Sul";0;2;2;2;1;0;0;0;0;7
"411345 Lindoeste";0;0;1;0;0;0;0;0;0;1
"411370 Londrina";3;9;5;22;4;12;26;12;21;114
"411400 Mamborê";0;0;0;1;0;0;0;0;0;1
"411410 Mandaguaçu";0;0;1;0;0;0;0;0;0;1
"411420 Mandaguari";0;1;0;0;0;0;0;0;1;2
"411430 Mandirituba";0;0;0;1;0;1;0;0;0;2
"411440 Mangueirinha";0;1;0;0;0;0;0;0;0;1
"411460 Marechal Cândido Rondon";0;0;0;1;0;0;0;0;0;1
"411480 Marialva";0;0;1;0;0;1;0;0;2;4
"411520 Maringá";0;10;5;18;9;16;33;12;21;124
"411560 Matelândia";0;0;0;0;0;0;1;1;0;2
"411570 Matinhos";0;0;0;0;0;0;1;0;0;1
"411580 Medianeira";0;0;1;1;0;0;0;0;1;3
"411610 Moreira Sales";0;0;0;0;0;1;0;1;0;2
"411620 Morretes";1;1;0;0;0;0;0;0;0;2
"411660 Nova América da Colina";0;0;0;0;0;0;1;0;0;1
"411730 Ortigueira";0;0;0;0;0;0;1;0;0;1
"411750 Paiçandu";0;0;0;1;0;0;1;0;1;3
"411760 Palmas";0;0;0;0;2;0;1;1;2;6
"411820 Paranaguá";3;5;6;17;15;6;15;2;1;70
"411840 Paranavaí";0;1;0;2;0;1;0;0;3;7
"411850 Pato Branco";0;1;1;4;3;2;8;1;5;25
"411860 Paula Freitas";0;0;1;0;0;0;0;0;0;1
"411890 Pérola";0;1;0;0;0;0;0;0;0;1
"411915 Pinhais";0;3;0;7;4;1;10;3;5;33
"411930 Pinhão";0;1;0;0;0;0;0;0;0;1
"411940 Piraí do Sul";0;0;0;0;0;1;0;0;0;1
"411950 Piraquara";0;0;0;2;4;1;5;0;1;13
"411990 Ponta Grossa";2;10;7;7;6;15;14;5;5;71
"411995 Pontal do Paraná";0;1;0;0;0;0;0;0;0;1
"412010 Porto Amazonas";0;0;0;1;0;0;0;0;0;1
"412060 Prudentópolis";0;1;0;0;0;0;0;0;0;1
"412080 Quatro Barras";0;0;0;0;0;0;1;0;0;1
"412090 Quedas do Iguaçu";0;2;0;1;0;0;0;0;0;3
"412110 Quinta do Sol";0;0;0;0;0;1;0;0;0;1
"412120 Quitandinha";0;0;0;0;0;0;1;0;0;1
"412150 Rebouças";0;0;1;1;0;0;1;0;0;3
"412160 Renascença";1;1;0;0;0;0;1;0;0;3
"412170 Reserva";0;0;0;1;0;0;0;0;0;1
"412180 Ribeirão Claro";0;0;0;0;1;0;0;0;0;1
"412215 Rio Bonito do Iguaçu";0;0;0;1;0;0;0;0;0;1
"412220 Rio Branco do Sul";0;0;0;0;0;0;0;1;0;1
"412230 Rio Negro";0;0;0;0;0;1;0;0;0;1
"412240 Rolândia";1;0;2;1;0;2;2;1;0;9
"412260 Rondon";0;0;0;0;0;1;0;0;0;1
"412350 Santa Helena";0;0;0;0;1;0;0;0;0;1
"412385 Santa Maria do Oeste";0;0;0;0;0;0;1;0;0;1
"412390 Santa Mariana";0;0;0;0;0;0;0;0;1;1
"412410 Santo Antônio da Platina";0;0;0;0;0;1;0;0;0;1
"412480 São João";0;0;0;0;1;0;0;0;0;1
"412500 São João do Ivaí";0;1;0;0;0;0;0;0;0;1
"412520 São Jorge d'Oeste";1;0;0;0;0;0;0;0;0;1
"412545 São José das Palmeiras";0;0;0;0;0;1;0;0;0;1
"412550 São José dos Pinhais";3;3;3;5;2;6;17;2;10;51
"412560 São Mateus do Sul";0;1;0;1;0;0;0;0;0;2
"412625 Sarandi";1;5;1;1;2;4;5;0;1;20
"412665 Sulina";0;0;0;0;0;0;0;0;1;1
"412667 Tamarana";1;0;0;0;0;0;0;0;0;1
"412710 Telêmaco Borba";0;1;2;1;3;0;0;0;0;7
"412720 Terra Boa";0;0;0;0;1;0;0;0;0;1
"412740 Terra Roxa";0;0;0;1;0;0;0;0;0;1
"412750 Tibagi";0;0;0;1;0;0;0;0;0;1
"412760 Tijucas do Sul";0;0;0;0;0;0;1;0;0;1
"412770 Toledo";1;4;3;3;4;4;9;2;3;33
"412796 Turvo";0;0;0;1;0;0;0;0;0;1
"412810 Umuarama";1;2;0;5;2;4;3;0;1;18
"412820 União da Vitória";0;0;1;2;1;3;1;0;0;8
"412855 Vera Cruz do Oeste";0;0;1;0;0;0;0;0;0;1
"Total";29;146;104;261;183;194;402;99;191;1609
