 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2019
Ano Notificação: 2019
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2019
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"430460 Canoas";0;0;0;1;3;28;40;34;15;5;0;1;127
"430463 Capão da Canoa";0;1;0;0;1;7;7;6;2;3;0;0;27
"430466 Capão do Leão";0;0;0;0;1;0;1;0;0;0;0;0;2
"430468 Capela de Santana";0;0;0;0;0;0;0;0;1;0;0;0;1
"430467 Capivari do Sul";0;0;0;0;0;0;2;0;0;0;0;0;2
"430471 Caraá";0;0;0;0;0;0;0;1;0;0;0;0;1
"430470 Carazinho";0;0;0;0;0;1;2;3;2;1;1;0;10
"430480 Carlos Barbosa";0;0;0;0;1;0;0;1;0;0;0;0;2
"430500 Catuípe";0;0;0;0;0;1;0;0;0;0;0;0;1
"430510 Caxias do Sul";0;0;1;0;0;23;30;34;16;6;1;0;111
"430520 Cerro Largo";0;0;0;0;0;0;1;0;1;0;0;0;2
"430535 Charqueadas";0;0;0;0;1;5;9;6;3;2;0;0;26
"430545 Cidreira";0;0;0;0;0;0;1;1;1;0;0;0;3
"430607 Cristal do Sul";0;0;0;0;0;0;0;0;1;0;0;0;1
"430610 Cruz Alta";0;0;0;0;0;4;3;14;4;3;1;0;29
"430640 Dois Irmãos";0;0;0;0;0;1;1;0;1;0;0;0;3
"430650 Dom Feliciano";0;0;0;0;0;0;0;0;1;0;0;0;1
"430660 Dom Pedrito";0;0;0;0;0;1;1;4;1;0;0;0;7
"430676 Eldorado do Sul";1;0;0;0;1;1;4;1;3;1;0;0;12
"430690 Encruzilhada do Sul";0;0;0;0;0;0;1;0;0;0;0;0;1
"430700 Erechim";0;0;0;0;0;3;4;6;2;0;1;0;16
"430705 Ernestina";0;0;0;0;0;0;0;1;0;0;0;0;1
"430750 Espumoso";0;0;0;0;0;0;0;1;1;0;0;0;2
"430760 Estância Velha";0;0;0;0;0;0;1;2;1;1;0;0;5
"430770 Esteio";0;0;1;0;0;4;6;11;6;3;2;0;33
"430780 Estrela";0;0;0;0;1;3;3;1;1;1;0;0;10
"430790 Farroupilha";0;0;0;0;0;1;4;2;2;0;0;0;9
"430807 Fazenda Vilanova";0;0;0;0;0;0;0;1;0;0;0;0;1
"430810 Feliz";0;0;0;0;0;0;2;0;0;0;0;0;2
"430820 Flores da Cunha";0;0;0;0;0;0;1;0;1;0;0;0;2
"430840 Formigueiro";0;0;0;0;0;0;1;0;0;0;0;0;1
"430845 Fortaleza dos Valos";0;0;0;0;0;0;0;0;0;0;1;0;1
"430850 Frederico Westphalen";0;0;0;0;0;1;1;1;0;0;0;0;3
"430860 Garibaldi";0;0;0;0;0;0;1;0;0;0;0;0;1
"430870 Gaurama";0;0;0;0;0;0;0;0;1;0;0;1;2
"430890 Getúlio Vargas";0;0;0;0;0;0;0;0;0;1;0;0;1
"430900 Giruá";0;0;0;0;0;1;0;1;1;1;0;0;4
"430910 Gramado";0;0;0;0;0;1;4;3;1;1;0;0;10
"430920 Gravataí";0;0;0;0;2;16;20;15;8;5;1;0;67
"430930 Guaíba";0;0;0;0;0;6;6;10;12;4;2;0;40
"430940 Guaporé";0;0;0;0;0;0;0;0;1;0;0;0;1
"430960 Horizontina";0;0;0;0;1;0;1;2;0;0;0;0;4
"431000 Ibirubá";0;0;0;0;0;1;0;1;0;0;0;0;2
"431010 Igrejinha";0;0;0;0;0;1;1;2;1;0;0;0;5
"431020 Ijuí";0;1;0;0;0;7;11;6;5;2;0;0;32
"431030 Ilópolis";0;0;0;0;0;0;0;0;0;1;0;0;1
"431033 Imbé";0;0;0;0;0;0;0;0;0;0;1;0;1
"431060 Itaqui";0;0;0;0;0;1;2;2;3;3;0;0;11
"431120 Júlio de Castilhos";0;0;0;0;0;0;1;0;0;0;0;0;1
"431130 Lagoa Vermelha";0;0;0;0;0;3;1;2;4;3;1;0;14
"431140 Lajeado";0;0;0;0;0;6;13;9;9;1;1;1;40
"431150 Lavras do Sul";0;0;0;0;0;0;0;0;1;0;0;0;1
"431173 Mampituba";0;0;0;0;0;0;0;1;0;1;0;0;2
"431175 Manoel Viana";0;0;0;0;0;0;0;1;0;0;0;0;1
"431177 Maquiné";0;0;0;0;0;0;1;0;0;1;0;0;2
"431180 Marau";0;0;0;0;0;1;1;2;3;0;0;0;7
"431225 Minas do Leão";0;0;0;0;0;0;1;0;0;0;0;0;1
"431240 Montenegro";0;0;0;0;0;5;8;16;6;2;0;1;38
"431250 Mostardas";0;0;0;0;0;1;0;0;0;0;0;0;1
"431261 Muitos Capões";0;0;0;0;0;0;0;1;0;0;0;0;1
"431265 Não-Me-Toque";0;0;0;0;0;0;0;0;2;0;0;0;2
"431306 Nova Hartz";0;0;0;0;0;1;0;0;0;0;0;0;1
"431330 Nova Prata";0;0;0;0;0;1;0;0;0;0;0;0;1
"431337 Nova Santa Rita";0;1;0;0;0;0;1;0;1;1;0;0;4
"431340 Novo Hamburgo";0;1;1;0;2;20;17;37;17;10;2;0;107
"431344 Novo Tiradentes";0;0;0;0;0;0;0;1;0;0;0;0;1
"431346 Novo Xingu";0;0;0;0;0;1;0;0;0;0;0;0;1
"431350 Osório";0;0;0;0;0;4;6;7;4;2;0;0;23
"431365 Palmares do Sul";0;0;0;0;0;0;0;0;0;1;0;0;1
"431370 Palmeira das Missões";0;0;0;0;0;3;2;3;0;0;0;0;8
"431390 Panambi";0;0;0;0;0;0;0;0;0;0;1;0;1
"431395 Pantano Grande";0;0;0;0;0;2;1;1;0;0;0;0;4
"431405 Parobé";0;0;0;0;0;2;2;1;1;2;0;0;8
"431410 Passo Fundo";0;0;0;0;2;9;19;14;8;4;1;1;58
"431440 Pelotas";0;0;0;0;0;32;40;36;14;8;1;0;131
"431480 Portão";0;0;0;0;0;0;1;1;0;0;0;0;2
"431490 Porto Alegre";2;7;4;1;11;174;238;218;164;69;20;0;908
"431500 Porto Lucena";0;0;0;0;0;0;0;0;0;2;0;0;2
"431510 Porto Xavier";0;0;0;0;0;1;0;0;0;0;0;0;1
"431530 Quaraí";0;0;0;0;0;1;1;1;0;0;0;0;3
"431560 Rio Grande";2;0;0;0;3;31;41;28;18;9;0;0;132
"431570 Rio Pardo";0;0;0;0;0;3;0;3;1;0;0;0;7
"431590 Rodeio Bonito";0;1;0;0;0;0;0;0;0;0;0;0;1
"431610 Ronda Alta";0;0;0;0;0;0;1;0;0;0;0;0;1
"431640 Rosário do Sul";0;0;0;0;0;2;2;1;3;0;0;0;8
"431645 Salto do Jacuí";0;0;0;0;0;0;1;0;0;0;0;0;1
"431647 Salvador das Missões";0;0;0;0;0;0;1;0;0;0;0;0;1
"431650 Salvador do Sul";0;0;0;0;0;0;0;0;0;1;0;0;1
"431660 Sananduva";0;0;0;0;0;0;0;1;0;0;0;0;1
"431670 Santa Bárbara do Sul";0;0;0;0;0;0;0;1;1;0;0;0;2
"431680 Santa Cruz do Sul";0;0;0;0;1;10;10;7;10;4;1;0;43
"431690 Santa Maria";0;0;0;0;0;25;21;26;18;4;2;0;96
"431720 Santa Rosa";0;0;0;0;2;5;4;4;4;0;0;0;19
"431730 Santa Vitória do Palmar";0;0;0;0;0;7;0;1;4;3;0;0;15
"431710 Santana do Livramento";0;0;0;0;0;3;3;2;0;2;0;0;10
"431740 Santiago";0;0;0;0;0;0;0;0;1;0;0;0;1
"431750 Santo Ângelo";0;0;1;0;0;8;6;4;4;1;2;1;27
"431760 Santo Antônio da Patrulha";0;0;0;0;0;3;0;5;5;2;0;0;15
"431800 São Borja";0;0;0;0;0;3;4;4;3;2;0;0;16
"431820 São Francisco de Paula";0;0;0;0;0;1;0;1;0;1;0;0;3
"431830 São Gabriel";0;0;0;0;0;1;1;1;3;1;0;0;7
"431840 São Jerônimo";0;0;0;0;0;1;3;2;0;0;1;0;7
"431870 São Leopoldo";0;0;0;0;0;15;18;18;18;7;1;0;77
"431880 São Lourenço do Sul";0;0;0;0;0;1;0;0;0;1;0;0;2
"431890 São Luiz Gonzaga";0;0;0;0;1;1;2;1;1;1;0;0;7
"431900 São Marcos";0;0;0;0;0;0;1;0;2;0;0;0;3
"431912 São Martinho da Serra";0;0;0;0;0;0;0;0;1;0;0;0;1
"431950 São Sebastião do Caí";0;0;0;0;0;1;1;1;0;0;0;0;3
"431960 São Sepé";0;0;0;0;0;1;0;0;0;0;0;0;1
"431990 Sapiranga";1;0;0;0;0;5;5;2;3;1;1;0;18
"432000 Sapucaia do Sul";0;0;1;0;0;9;15;13;5;4;0;0;47
"432020 Seberi";0;0;0;0;0;0;0;0;1;0;0;0;1
"432030 Selbach";0;0;0;0;0;1;0;0;0;0;0;0;1
"432040 Serafina Corrêa";0;0;0;0;0;1;0;0;0;0;0;0;1
"432055 Sertão Santana";0;0;0;0;0;0;0;0;1;0;0;0;1
"432065 Silveira Martins";0;0;0;0;0;0;0;1;0;0;0;0;1
"432070 Sobradinho";0;0;0;0;0;0;1;0;0;0;0;0;1
"432080 Soledade";0;0;0;0;0;3;1;4;0;2;0;0;10
"432100 Tapera";0;0;0;0;1;0;0;0;0;0;0;0;1
"432110 Tapes";0;0;0;0;0;0;2;0;2;0;1;0;5
"432120 Taquara";0;0;0;0;0;1;3;9;2;2;0;0;17
"432130 Taquari";0;0;0;0;0;1;1;0;0;0;0;0;2
"432135 Tavares";0;0;0;0;0;0;1;0;0;0;0;0;1
"432140 Tenente Portela";0;0;0;0;0;1;1;0;0;1;0;0;3
"432145 Teutônia";0;0;0;0;0;0;0;0;2;0;0;0;2
"432147 Tiradentes do Sul";0;0;0;0;0;0;0;0;1;0;0;0;1
"432150 Torres";0;0;0;0;1;0;6;0;1;0;0;0;8
"432160 Tramandaí";0;0;0;0;0;6;13;8;8;3;1;0;39
"432170 Três Coroas";0;0;0;0;0;0;0;2;1;0;0;0;3
"432180 Três de Maio";0;0;0;0;0;1;1;0;0;0;0;1;3
"432190 Três Passos";0;0;0;0;0;3;0;0;0;0;0;0;3
"432200 Triunfo";0;0;0;0;0;1;3;2;3;0;0;0;9
"432220 Tupanciretã";0;0;0;0;0;0;2;0;2;0;0;0;4
"432225 Tupandi";0;0;0;0;0;0;0;0;1;0;0;0;1
"432240 Uruguaiana";0;0;0;0;0;6;13;9;8;2;0;0;38
"432250 Vacaria";0;0;0;0;0;3;2;2;3;0;1;0;11
"432253 Vale do Sol";0;0;0;0;0;0;0;0;2;0;0;0;2
"432260 Venâncio Aires";0;0;0;1;1;2;1;3;3;1;0;0;12
"432270 Vera Cruz";0;0;0;0;0;2;1;2;2;3;0;0;10
"432280 Veranópolis";0;0;0;0;0;0;1;2;0;0;0;0;3
"432300 Viamão";0;0;0;1;1;14;19;19;18;5;1;0;78
"432380 Xangri-lá";0;0;1;0;0;1;1;6;0;1;0;0;10
"Total";6;15;12;5;46;615;812;784;557;238;52;9;3151
