 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2019
Ano Notificação: 2019
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2019
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"430607 Cristal do Sul";0;0;0;1;0;0;0;0;0;1
"430610 Cruz Alta";1;2;2;8;1;3;6;0;0;23
"430640 Dois Irmãos";0;1;0;0;0;0;1;0;0;2
"430660 Dom Pedrito";0;0;1;1;3;0;1;1;0;7
"430676 Eldorado do Sul";0;2;1;0;0;0;0;0;1;4
"430700 Erechim";1;1;0;6;1;0;3;0;3;15
"430750 Espumoso";0;1;0;0;0;0;0;0;0;1
"430760 Estância Velha";0;1;0;1;1;1;0;0;0;4
"430770 Esteio";0;5;5;1;2;2;1;3;2;21
"430780 Estrela";0;0;1;1;2;2;0;0;1;7
"430790 Farroupilha";0;1;0;3;0;1;1;1;0;7
"430807 Fazenda Vilanova";0;1;0;0;0;0;0;0;0;1
"430850 Frederico Westphalen";0;0;0;1;1;0;0;0;0;2
"430870 Gaurama";0;1;0;0;0;1;0;0;0;2
"430900 Giruá";0;0;1;0;1;1;0;0;0;3
"430910 Gramado";0;0;0;2;0;0;3;2;0;7
"430920 Gravataí";1;1;2;9;5;4;8;0;2;32
"430930 Guaíba";1;5;1;7;6;0;10;0;3;33
"430940 Guaporé";0;1;0;0;0;0;0;0;0;1
"430960 Horizontina";0;0;0;0;0;1;1;0;1;3
"431000 Ibirubá";0;0;0;0;0;0;1;0;0;1
"431010 Igrejinha";0;0;0;1;0;1;0;0;0;2
"431020 Ijuí";0;4;1;2;1;4;9;1;2;24
"431030 Ilópolis";1;0;0;0;0;0;0;0;0;1
"431060 Itaqui";1;2;1;1;0;1;1;1;0;8
"431120 Júlio de Castilhos";0;0;0;1;0;0;0;0;0;1
"431130 Lagoa Vermelha";1;1;1;3;3;1;2;0;0;12
"431140 Lajeado";0;6;3;12;5;1;7;4;1;39
"431150 Lavras do Sul";0;0;0;1;0;0;0;0;0;1
"431175 Manoel Viana";0;1;0;0;0;0;0;0;0;1
"431177 Maquiné";0;0;0;0;0;0;1;0;0;1
"431180 Marau";0;0;0;2;0;2;2;0;0;6
"431225 Minas do Leão";0;0;0;0;0;1;0;0;0;1
"431240 Montenegro";1;7;7;6;4;5;2;0;0;32
"431250 Mostardas";0;0;0;0;0;0;0;1;0;1
"431261 Muitos Capões";0;1;0;0;0;0;0;0;0;1
"431265 Não-Me-Toque";0;0;0;1;1;0;0;0;0;2
"431330 Nova Prata";0;0;0;0;0;0;1;0;0;1
"431337 Nova Santa Rita";0;1;0;0;1;1;0;0;0;3
"431340 Novo Hamburgo";2;15;3;16;10;7;17;7;4;81
"431346 Novo Xingu";0;0;0;0;0;0;1;0;0;1
"431350 Osório";0;2;1;4;2;0;5;1;0;15
"431365 Palmares do Sul";0;0;0;0;0;0;1;0;0;1
"431370 Palmeira das Missões";0;0;0;3;0;1;1;0;1;6
"431395 Pantano Grande";0;0;0;3;0;0;0;0;0;3
"431405 Parobé";0;1;0;5;1;0;1;0;0;8
"431410 Passo Fundo";1;3;2;16;3;5;6;3;8;47
"431440 Pelotas";2;4;6;6;3;6;13;4;3;47
"431480 Portão";0;0;0;0;0;1;0;0;1;2
"431490 Porto Alegre";13;59;20;140;77;60;118;26;54;567
"431500 Porto Lucena";0;0;0;1;0;0;0;0;0;1
"431510 Porto Xavier";0;0;0;0;0;0;1;0;0;1
"431530 Quaraí";0;0;0;0;0;1;0;0;0;1
"431560 Rio Grande";2;12;8;23;7;14;12;6;6;90
"431570 Rio Pardo";0;0;1;1;1;0;1;0;0;4
"431590 Rodeio Bonito";0;1;0;0;0;0;0;0;0;1
"431640 Rosário do Sul";1;0;0;2;0;2;0;0;1;6
"431645 Salto do Jacuí";0;0;0;0;0;0;1;0;0;1
"431647 Salvador das Missões";0;0;0;1;0;0;0;0;0;1
"431650 Salvador do Sul";0;1;0;0;0;0;0;0;0;1
"431660 Sananduva";0;0;0;1;0;0;0;0;0;1
"431670 Santa Bárbara do Sul";0;1;0;1;0;0;0;0;0;2
"431680 Santa Cruz do Sul";1;4;0;8;2;3;12;1;5;36
"431690 Santa Maria";1;3;3;24;10;12;13;5;9;80
"431720 Santa Rosa";1;0;0;5;1;3;2;1;2;15
"431730 Santa Vitória do Palmar";1;2;3;5;1;1;0;1;0;14
"431710 Santana do Livramento";0;1;0;3;1;0;2;0;1;8
"431740 Santiago";0;0;0;1;0;0;0;0;0;1
"431750 Santo Ângelo";1;2;1;1;1;3;4;2;1;16
"431760 Santo Antônio da Patrulha";2;0;3;3;0;0;2;1;0;11
"431800 São Borja";0;0;0;0;4;1;2;1;1;9
"431820 São Francisco de Paula";0;1;0;0;0;0;0;1;0;2
"431830 São Gabriel";0;0;1;1;1;0;0;0;2;5
"431840 São Jerônimo";0;0;2;1;1;0;1;0;0;5
"431870 São Leopoldo";1;4;4;20;2;7;19;2;4;63
"431880 São Lourenço do Sul";0;0;0;1;0;0;0;0;0;1
"431890 São Luiz Gonzaga";0;0;0;3;0;2;1;0;0;6
"431900 São Marcos";0;0;1;2;0;0;0;0;0;3
"431912 São Martinho da Serra";0;0;0;1;0;0;0;0;0;1
"431950 São Sebastião do Caí";0;0;0;0;1;0;0;0;0;1
"431960 São Sepé";0;0;0;1;0;0;0;0;0;1
"431990 Sapiranga";1;1;4;4;0;2;2;0;1;15
"432000 Sapucaia do Sul";0;2;0;15;4;6;7;1;0;35
"432020 Seberi";0;0;0;1;0;0;0;0;0;1
"432030 Selbach";0;0;0;0;0;0;1;0;0;1
"432040 Serafina Corrêa";0;0;0;0;0;0;0;0;1;1
"432065 Silveira Martins";0;1;0;0;0;0;0;0;0;1
"432070 Sobradinho";0;0;0;1;0;0;0;0;0;1
"432080 Soledade";1;2;0;3;1;0;0;1;1;9
"432100 Tapera";0;0;0;1;0;0;0;0;0;1
"432110 Tapes";0;1;0;1;1;0;0;0;0;3
"432120 Taquara";0;1;1;1;1;5;1;1;0;11
"432130 Taquari";0;0;0;1;0;0;1;0;0;2
"432140 Tenente Portela";0;0;1;0;1;0;0;0;0;2
"432145 Teutônia";0;0;0;0;1;0;0;0;0;1
"432147 Tiradentes do Sul";0;1;0;0;0;0;0;0;0;1
"432150 Torres";0;0;0;1;2;1;2;0;0;6
"432160 Tramandaí";0;2;2;12;3;2;6;0;0;27
"432170 Três Coroas";0;0;0;1;2;0;0;0;0;3
"432180 Três de Maio";0;0;0;0;0;2;0;0;0;2
"432190 Três Passos";0;0;0;1;1;0;1;0;0;3
"432200 Triunfo";1;0;1;4;0;1;1;0;0;8
"432220 Tupanciretã";0;0;0;3;0;0;1;0;0;4
"432225 Tupandi";0;0;0;0;0;1;0;0;0;1
"432240 Uruguaiana";1;6;1;9;2;3;8;1;1;32
"432250 Vacaria";0;2;2;3;1;0;1;0;0;9
"432253 Vale do Sol";0;0;0;2;0;0;0;0;0;2
"432260 Venâncio Aires";0;0;1;1;2;3;1;0;0;8
"432270 Vera Cruz";0;2;0;2;0;0;1;0;1;6
"432280 Veranópolis";1;0;0;0;1;0;0;0;0;2
"432300 Viamão";3;3;4;10;6;6;11;3;2;48
"432380 Xangri-lá";0;0;1;0;0;0;2;1;0;4
"Total";51;238;123;550;249;234;426;109;157;2137
