 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2019
Ano Notificação: 2019
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2019
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"421605 São Cristovão do Sul";0;0;0;2;0;0;0;0;0;2
"421620 São Francisco do Sul";1;2;1;3;2;0;4;0;0;13
"421630 São João Batista";0;0;0;0;0;0;0;1;0;1
"421640 São João do Sul";0;0;0;0;0;1;0;0;0;1
"421650 São Joaquim";0;1;0;0;0;0;1;0;0;2
"421660 São José";1;3;4;19;10;8;29;2;6;82
"421680 São José do Cerrito";0;0;0;0;0;0;1;0;0;1
"421700 São Ludgero";0;0;0;0;0;0;1;1;0;2
"421720 São Miguel do Oeste";0;1;3;1;0;1;3;0;0;9
"421725 São Pedro de Alcântara";0;0;0;1;1;0;0;0;0;2
"421770 Sombrio";0;0;0;2;0;0;1;0;1;4
"421800 Tijucas";0;0;1;6;2;2;1;0;0;12
"421820 Timbó";0;0;1;1;0;0;0;1;0;3
"421835 Treviso";0;0;1;0;0;0;0;0;1;2
"421870 Tubarão";1;0;5;13;0;3;10;1;4;37
"421885 União do Oeste";0;0;0;0;0;1;0;0;0;1
"421890 Urubici";0;0;0;1;0;0;0;0;0;1
"421895 Urupema";0;0;0;1;0;0;0;0;0;1
"421900 Urussanga";0;1;0;0;1;1;1;0;0;4
"421930 Videira";0;0;0;3;0;2;0;0;1;6
"421935 Vitor Meireles";0;1;0;1;0;0;0;0;0;2
"421950 Xanxerê";0;0;2;4;2;1;0;0;2;11
"421970 Xaxim";0;1;0;1;0;0;0;0;0;2
"Total";27;115;89;327;165;158;426;81;162;1550
