 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2019
Ano Notificação: 2019
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2019
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"421700 São Ludgero";0;0;0;0;0;1;1;0;0;0;0;0;2
"421720 São Miguel do Oeste";0;0;0;0;0;0;4;2;3;0;0;0;9
"421725 São Pedro de Alcântara";0;0;0;0;0;1;0;1;0;0;0;0;2
"421770 Sombrio";0;0;0;0;0;1;1;1;1;0;0;0;4
"421780 Taió";0;0;0;0;0;0;0;0;1;0;0;0;1
"421800 Tijucas";0;0;0;0;0;7;3;6;0;0;0;0;16
"421820 Timbó";0;0;0;0;0;1;1;1;0;0;0;0;3
"421835 Treviso";0;0;0;0;0;1;0;1;0;0;0;0;2
"421870 Tubarão";0;0;0;0;0;8;17;5;5;2;1;0;38
"421885 União do Oeste";0;0;0;0;0;0;1;0;0;0;0;0;1
"421890 Urubici";0;0;0;0;0;0;0;2;0;0;0;0;2
"421895 Urupema";0;0;0;0;0;1;0;0;0;0;0;0;1
"421900 Urussanga";0;0;1;0;0;2;0;1;0;0;0;0;4
"421930 Videira";0;0;0;0;0;1;4;2;1;0;0;0;8
"421935 Vitor Meireles";0;0;0;0;0;0;1;0;1;0;0;0;2
"421950 Xanxerê";0;0;0;0;0;3;5;2;1;0;0;0;11
"421970 Xaxim";1;0;0;0;0;0;0;1;0;0;0;0;2
"Total";3;7;4;4;23;413;522;410;268;99;18;6;1777
