 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2024
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"410720 Dois Vizinhos";0;0;0;0;0;0;0;0;1;1
"410750 Engenheiro Beltrão";0;0;0;0;0;0;0;0;1;1
"410754 Espigão Alto do Iguaçu";0;0;0;1;0;0;0;0;0;1
"410760 Faxinal";0;0;0;1;0;0;0;0;0;1
"410765 Fazenda Rio Grande";0;0;0;0;0;0;1;0;0;1
"410773 Fernandes Pinheiro";0;0;0;0;0;0;0;0;1;1
"410830 Foz do Iguaçu";1;3;2;9;3;16;15;19;20;88
"410840 Francisco Beltrão";0;0;0;6;3;3;8;2;6;28
"410880 Guaíra";0;0;0;0;0;2;0;0;0;2
"410930 Guaraniaçu";0;0;0;0;0;0;0;1;0;1
"410940 Guarapuava";1;5;0;5;1;3;1;0;2;18
"410960 Guaratuba";0;1;0;4;0;2;2;0;3;12
"410970 Ibaiti";0;2;2;0;0;4;2;0;0;10
"410975 Ibema";0;0;0;0;0;0;1;0;0;1
"410980 Ibiporã";0;0;1;2;0;0;0;0;1;4
"411000 Iguaraçu";0;0;0;5;0;1;0;0;4;10
"411007 Imbaú";0;0;0;1;0;0;0;0;0;1
"411020 Inácio Martins";0;0;1;0;0;0;0;0;0;1
"411070 Irati";0;0;0;0;0;0;2;0;0;2
"411150 Ivaiporã";0;0;0;2;0;2;1;0;0;5
"411180 Jacarezinho";3;1;0;5;0;2;0;1;5;17
"411190 Jaguapitã";0;0;0;1;0;0;0;0;0;1
"411260 Jardim Olinda";0;0;0;0;0;0;1;0;0;1
"411275 Jesuítas";0;0;0;0;0;0;1;0;0;1
"411300 Jussara";0;0;0;0;0;0;0;0;1;1
"411320 Lapa";0;0;0;2;0;0;3;0;0;5
"411330 Laranjeiras do Sul";0;1;0;1;0;0;0;0;2;4
"411350 Loanda";0;0;0;1;0;0;0;0;0;1
"411370 Londrina";1;5;1;18;6;13;19;9;19;91
"411460 Marechal Cândido Rondon";0;0;0;0;0;1;0;0;0;1
"411480 Marialva";0;1;0;0;0;0;0;0;1;2
"411500 Marilena";0;0;0;0;0;0;0;0;1;1
"411520 Maringá";1;8;3;19;7;17;39;7;25;126
"411560 Matelândia";1;0;0;0;0;0;0;0;0;1
"411580 Medianeira";0;0;0;0;0;1;0;0;0;1
"411610 Moreira Sales";0;0;0;0;0;1;0;0;0;1
"411670 Nova Aurora";0;0;0;0;0;0;1;0;0;1
"411690 Nova Esperança";0;0;0;0;0;0;2;0;0;2
"411700 Nova Fátima";0;0;1;1;0;0;1;0;0;3
"411705 Nova Laranjeiras";0;0;0;0;0;0;0;1;0;1
"411720 Nova Olímpia";0;0;0;1;0;0;0;0;0;1
"411730 Ortigueira";0;0;0;1;0;1;0;0;0;2
"411750 Paiçandu";0;0;0;0;0;1;1;0;0;2
"411760 Palmas";0;1;2;1;1;0;1;0;1;7
"411780 Palmital";0;0;0;3;0;0;0;0;0;3
"411790 Palotina";0;0;0;1;0;0;0;0;1;2
"411800 Paraíso do Norte";0;0;0;1;0;0;0;0;0;1
"411810 Paranacity";0;0;0;0;0;1;0;0;0;1
"411820 Paranaguá";2;5;3;22;14;6;10;2;1;65
"411830 Paranapoema";0;0;0;0;0;1;0;0;0;1
"411840 Paranavaí";0;2;0;6;1;1;3;2;3;18
"411850 Pato Branco";1;3;3;3;0;0;6;1;5;22
"411915 Pinhais";0;3;3;10;4;1;9;4;1;35
"411940 Piraí do Sul";0;1;0;0;0;0;0;0;0;1
"411950 Piraquara";2;0;3;3;4;1;6;0;1;20
"411960 Pitanga";0;0;0;0;0;1;0;0;1;2
"411990 Ponta Grossa";1;6;4;11;12;15;27;2;14;92
"411995 Pontal do Paraná";0;0;0;1;0;0;1;0;2;4
"412015 Porto Barreiro";0;0;0;0;0;0;1;0;0;1
"412070 Quatiguá";0;0;0;0;0;0;1;0;0;1
"412090 Quedas do Iguaçu";0;1;0;0;0;0;2;0;0;3
"412100 Querência do Norte";0;0;0;0;0;0;1;0;0;1
"412170 Reserva";0;1;1;0;1;0;0;0;0;3
"412175 Reserva do Iguaçu";0;0;0;0;1;0;0;0;0;1
"412200 Rio Azul";0;0;0;0;1;0;0;0;0;1
"412215 Rio Bonito do Iguaçu";0;0;0;0;0;1;0;0;0;1
"412240 Rolândia";0;0;0;0;0;0;1;0;0;1
"412260 Rondon";0;0;0;0;1;0;0;0;0;1
"412340 Santa Fé";0;0;0;0;0;0;0;0;2;2
"412370 Santa Isabel do Ivaí";0;0;0;0;1;0;0;0;0;1
"412382 Santa Lúcia";0;0;0;0;0;0;1;0;0;1
"412390 Santa Mariana";0;0;0;0;0;0;0;0;1;1
"412402 Santa Tereza do Oeste";0;0;0;0;0;0;1;0;0;1
"412410 Santo Antônio da Platina";0;0;0;0;1;0;0;0;0;1
"412430 Santo Antônio do Paraíso";0;0;0;0;0;0;1;0;0;1
"412450 Santo Inácio";0;0;0;0;0;1;0;0;0;1
"412510 São João do Triunfo";0;0;0;1;0;0;0;0;0;1
"412550 São José dos Pinhais";1;5;0;5;5;6;17;4;7;50
"412555 São Manoel do Paraná";0;0;0;0;1;0;0;0;0;1
"412570 São Miguel do Iguaçu";0;0;0;0;0;0;0;0;1;1
"412610 São Tomé";0;0;0;0;1;0;0;0;0;1
"412625 Sarandi";0;1;0;3;1;0;1;1;0;7
"412640 Sertaneja";0;0;0;0;0;0;1;0;0;1
"412660 Siqueira Campos";0;0;0;0;0;1;0;0;0;1
"412667 Tamarana";0;0;1;1;0;0;0;0;0;2
"412680 Tapejara";0;0;0;0;0;1;0;0;0;1
"412700 Teixeira Soares";0;0;0;2;0;0;0;0;0;2
"412710 Telêmaco Borba";1;1;0;0;0;2;0;0;0;4
"412750 Tibagi";0;1;0;0;0;0;0;0;0;1
"412770 Toledo";1;1;0;8;7;3;11;4;3;38
"412800 Ubiratã";0;0;0;0;0;0;0;0;1;1
"412810 Umuarama";0;1;1;3;4;3;4;0;1;17
"412820 União da Vitória";0;2;0;3;1;1;1;0;0;8
"412855 Vera Cruz do Oeste";0;0;0;1;0;0;1;0;0;2
"412860 Verê";0;0;0;0;0;0;0;0;1;1
"412870 Vitorino";0;0;0;1;0;0;0;0;0;1
"Total";23;98;49;261;136;211;393;89;222;1482
