 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2023
Ano Notificação: 2023
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2023
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"411180 Jacarezinho";1;4;0;1;0;3;5;0;0;14
"411190 Jaguapitã";0;0;0;1;0;0;0;0;0;1
"411210 Jandaia do Sul";0;0;0;1;0;0;0;0;0;1
"411270 Jataizinho";0;0;0;1;0;0;1;1;0;3
"411275 Jesuítas";0;0;0;0;0;1;0;0;0;1
"411300 Jussara";0;0;0;1;0;0;0;0;0;1
"411320 Lapa";0;1;1;1;0;0;0;0;0;3
"411325 Laranjal";0;0;1;0;0;0;0;0;0;1
"411330 Laranjeiras do Sul";0;0;0;3;0;0;0;0;0;3
"411350 Loanda";0;2;0;0;0;0;0;0;0;2
"411360 Lobato";0;0;0;0;0;0;1;0;0;1
"411370 Londrina";0;5;0;11;5;8;31;10;28;98
"411410 Mandaguaçu";0;0;0;0;1;0;1;0;0;2
"411420 Mandaguari";0;0;1;0;0;0;0;0;0;1
"411430 Mandirituba";0;0;0;0;1;0;0;0;0;1
"411460 Marechal Cândido Rondon";0;0;1;1;0;0;0;0;0;2
"411480 Marialva";0;1;0;0;0;1;0;0;0;2
"411500 Marilena";0;1;0;1;1;0;0;0;0;3
"411510 Mariluz";0;0;0;1;0;0;0;0;0;1
"411520 Maringá";0;7;3;17;14;15;36;6;21;119
"411570 Matinhos";0;0;0;0;1;1;0;0;0;2
"411573 Mato Rico";0;1;0;0;0;0;0;0;0;1
"411580 Medianeira";0;0;0;0;0;1;0;0;0;1
"411610 Moreira Sales";0;1;0;0;0;0;0;0;0;1
"411620 Morretes";0;0;0;0;0;0;0;0;1;1
"411670 Nova Aurora";0;0;0;1;0;0;1;0;0;2
"411690 Nova Esperança";0;0;0;0;1;0;0;0;0;1
"411705 Nova Laranjeiras";0;1;1;0;0;0;0;0;0;2
"411710 Nova Londrina";0;0;1;0;0;1;0;0;0;2
"411730 Ortigueira";0;0;0;0;1;0;0;0;1;2
"411750 Paiçandu";0;0;0;0;1;0;0;0;0;1
"411760 Palmas";0;1;2;2;1;1;2;0;0;9
"411810 Paranacity";0;1;0;0;0;0;0;0;0;1
"411820 Paranaguá";0;11;2;26;12;6;6;0;4;67
"411840 Paranavaí";1;1;1;3;0;1;6;2;3;18
"411850 Pato Branco";0;1;6;4;2;4;8;2;4;31
"411915 Pinhais";1;4;7;4;3;4;8;3;4;38
"411930 Pinhão";0;0;0;3;2;1;0;0;0;6
"411940 Piraí do Sul";0;1;0;0;0;0;1;0;0;2
"411950 Piraquara";0;0;0;2;1;1;5;0;0;9
"411960 Pitanga";0;1;0;3;0;0;0;0;0;4
"411990 Ponta Grossa";1;8;4;9;12;17;15;4;10;80
"411995 Pontal do Paraná";0;0;0;0;0;0;1;0;0;1
"412000 Porecatu";0;0;0;1;0;0;0;0;0;1
"412050 Primeiro de Maio";0;0;0;0;0;1;0;0;0;1
"412060 Prudentópolis";0;0;0;1;0;0;0;0;1;2
"412080 Quatro Barras";0;0;1;1;0;1;0;0;0;3
"412090 Quedas do Iguaçu";1;0;0;1;0;0;0;0;0;2
"412140 Realeza";0;0;0;0;0;0;0;0;1;1
"412150 Rebouças";0;0;0;1;0;0;0;0;0;1
"412170 Reserva";0;1;0;0;1;0;0;0;0;2
"412215 Rio Bonito do Iguaçu";0;1;0;2;0;0;0;0;0;3
"412220 Rio Branco do Sul";0;0;0;0;0;0;1;0;0;1
"412240 Rolândia";0;0;1;2;0;2;2;0;2;9
"412260 Rondon";0;1;0;0;0;0;0;0;0;1
"412265 Rosário do Ivaí";0;0;0;0;0;0;0;0;1;1
"412300 Salto do Lontra";0;0;0;0;1;0;0;0;0;1
"412360 Santa Inês";0;1;0;0;0;0;0;0;0;1
"412370 Santa Isabel do Ivaí";0;0;0;1;0;0;0;0;0;1
"412382 Santa Lúcia";0;0;0;0;0;1;0;0;0;1
"412390 Santa Mariana";0;0;0;0;0;0;1;0;0;1
"412402 Santa Tereza do Oeste";0;0;0;0;1;0;0;0;0;1
"412405 Santa Terezinha de Itaipu";0;0;0;0;0;0;0;0;1;1
"412510 São João do Triunfo";0;0;0;0;0;1;0;0;0;1
"412550 São José dos Pinhais";1;3;3;9;6;3;12;5;6;48
"412560 São Mateus do Sul";0;0;0;0;0;0;1;0;0;1
"412570 São Miguel do Iguaçu";0;0;0;1;1;0;0;0;0;2
"412610 São Tomé";0;0;0;1;0;0;0;0;0;1
"412625 Sarandi";0;1;0;2;1;2;1;0;1;8
"412630 Sengés";0;0;0;1;0;0;0;0;0;1
"412650 Sertanópolis";0;0;0;0;0;0;1;0;0;1
"412680 Tapejara";0;0;0;0;0;0;0;1;0;1
"412700 Teixeira Soares";0;1;0;0;0;0;1;0;1;3
"412710 Telêmaco Borba";0;0;1;0;0;1;0;0;0;2
"412730 Terra Rica";0;0;0;0;0;0;1;0;0;1
"412760 Tijucas do Sul";0;0;0;0;0;0;1;0;0;1
"412770 Toledo";1;7;3;9;5;3;8;8;8;52
"412785 Três Barras do Paraná";0;0;0;1;2;0;0;0;0;3
"412790 Tuneiras do Oeste";0;0;0;1;0;0;0;0;0;1
"412796 Turvo";0;0;0;1;0;0;0;0;0;1
"412810 Umuarama";1;1;2;2;1;7;5;0;3;22
"412820 União da Vitória";0;2;0;1;0;0;3;0;1;7
"412840 Uraí";0;0;0;0;0;1;0;0;0;1
"412855 Vera Cruz do Oeste";0;0;0;0;0;0;1;0;0;1
"Total";27;132;79;266;151;205;387;88;214;1549
