 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2018
Ano Notificação: 2018
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2018
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420960 Lauro Muller";0;1;0;1;1;1;0;0;0;4
"420970 Lebon Régis";0;1;1;0;0;0;0;0;0;2
"421010 Mafra";0;2;1;1;2;0;4;0;0;10
"421040 Maracajá";0;0;0;0;0;0;1;0;0;1
"421050 Maravilha";0;0;1;0;0;0;1;1;1;4
"421060 Massaranduba";0;0;0;1;0;0;0;0;0;1
"421120 Morro da Fumaça";0;0;0;1;0;0;0;0;0;1
"421130 Navegantes";0;3;0;6;3;3;8;0;1;24
"421150 Nova Trento";0;0;0;0;0;0;0;0;1;1
"421170 Orleans";0;0;1;2;1;0;1;0;0;5
"421175 Otacílio Costa";0;0;0;1;0;0;0;0;0;1
"421185 Ouro Verde";1;0;0;0;0;0;0;0;0;1
"421190 Palhoça";0;3;2;20;7;11;9;2;3;57
"421230 Paulo Lopes";0;0;0;1;0;0;0;0;0;1
"421250 Penha";0;1;0;3;1;1;0;1;1;8
"421280 Piçarras";0;1;1;3;0;0;2;0;2;9
"421290 Pinhalzinho";0;0;1;1;0;0;0;0;1;3
"421320 Pomerode";0;0;1;2;1;0;2;0;0;6
"421340 Ponte Serrada";1;0;0;1;0;0;0;0;0;2
"421350 Porto Belo";0;0;0;1;0;0;0;1;1;3
"421360 Porto União";0;0;0;0;0;1;1;0;1;3
"421380 Praia Grande";0;0;0;1;0;0;0;0;0;1
"421480 Rio do Sul";1;8;0;8;6;2;2;0;1;28
"421500 Rio Negrinho";0;0;1;0;0;0;0;0;0;1
"421505 Rio Rufino";0;0;0;0;0;0;1;0;0;1
"421510 Rodeio";1;0;0;0;0;2;0;0;0;3
"421545 Sangão";0;0;1;1;0;0;0;0;0;2
"421550 Santa Cecília";0;0;0;1;0;0;0;0;0;1
"421570 Santo Amaro da Imperatriz";0;0;0;0;1;0;1;0;0;2
"421580 São Bento do Sul";0;0;3;0;2;0;5;0;1;11
"421620 São Francisco do Sul";1;3;2;4;2;2;3;2;1;20
"421630 São João Batista";0;0;0;1;3;0;2;0;0;6
"421625 São João do Oeste";0;1;0;1;0;0;0;0;0;2
"421650 São Joaquim";0;0;0;1;0;0;1;0;0;2
"421660 São José";1;7;2;13;17;11;29;9;11;100
"421680 São José do Cerrito";0;0;1;0;0;0;0;0;0;1
"421700 São Ludgero";0;0;0;0;0;0;0;0;1;1
"421720 São Miguel do Oeste";0;1;0;0;0;0;3;0;1;5
"421725 São Pedro de Alcântara";0;0;0;0;0;0;0;0;1;1
"421750 Seara";0;0;0;0;0;0;1;0;0;1
"421760 Siderópolis";0;0;0;2;0;0;0;0;1;3
"421770 Sombrio";0;0;0;0;1;1;2;0;1;5
"421800 Tijucas";0;2;0;2;1;4;4;1;0;14
"421820 Timbó";0;0;3;2;3;0;6;1;1;16
"421825 Timbó Grande";0;0;0;1;0;0;0;0;0;1
"421830 Três Barras";0;0;0;0;0;1;0;0;0;1
"421860 Trombudo Central";0;0;2;0;0;0;0;0;0;2
"421870 Tubarão";0;3;3;10;3;3;9;3;6;40
"421885 União do Oeste";0;0;0;1;0;0;0;0;0;1
"421890 Urubici";0;0;0;1;0;0;0;0;0;1
"421895 Urupema";0;1;0;0;0;0;0;0;0;1
"421900 Urussanga";0;0;1;0;0;0;0;0;0;1
"421930 Videira";0;1;0;2;0;1;1;0;1;6
"421950 Xanxerê";1;4;1;10;6;0;5;1;1;29
"421970 Xaxim";0;0;0;2;0;1;0;0;1;4
"421985 Zortéa";0;0;1;0;0;0;0;0;0;1
"Total";21;143;82;340;200;174;399;99;165;1623
