 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2016
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"420517 Entre Rios";0;0;0;0;0;0;1;0;0;0;0;0;1
"420540 Florianópolis";1;4;1;0;4;100;96;60;35;14;8;1;324
"420545 Forquilhinha";0;0;0;0;1;1;2;1;1;0;0;0;6
"420550 Fraiburgo";0;0;0;0;0;0;0;0;2;1;0;0;3
"420560 Galvão";0;0;0;0;0;1;0;0;0;0;0;0;1
"420570 Garopaba";0;0;0;0;0;0;2;0;2;0;0;0;4
"420580 Garuva";0;0;0;0;0;0;1;1;0;0;0;0;2
"420590 Gaspar";0;0;0;0;0;1;4;2;0;0;0;0;7
"420600 Governador Celso Ramos";0;0;0;0;1;4;1;1;1;0;0;0;8
"420610 Grão Pará";0;0;0;0;0;0;1;0;0;0;0;0;1
"420630 Guabiruba";0;0;0;0;0;1;2;2;0;0;0;0;5
"420650 Guaramirim";0;0;0;0;0;0;2;3;2;0;0;0;7
"420670 Herval d'Oeste";0;0;0;0;0;2;1;2;1;0;0;0;6
"420680 Ibicaré";0;0;0;0;0;0;0;0;1;0;0;0;1
"420690 Ibirama";0;0;0;0;0;3;2;0;1;0;1;0;7
"420700 Içara";1;0;0;0;0;6;4;4;3;2;0;0;20
"420710 Ilhota";0;0;0;0;0;1;0;0;0;0;0;0;1
"420730 Imbituba";0;0;0;0;0;6;1;3;4;1;0;0;15
"420750 Indaial";0;0;0;0;0;5;6;3;1;1;1;0;17
"420757 Iomerê";0;0;0;0;0;0;1;0;0;0;0;0;1
"420765 Iporã do Oeste";0;0;0;0;0;0;0;1;0;0;0;0;1
"420768 Ipuaçu";0;0;0;0;0;0;0;2;0;0;0;0;2
"420770 Ipumirim";0;0;0;0;0;0;0;1;0;0;0;0;1
"420775 Iraceminha";0;0;0;0;0;0;1;0;0;0;0;0;1
"420780 Irani";0;0;0;0;0;0;1;0;0;0;0;0;1
"420820 Itajaí";0;0;0;1;2;22;37;40;17;7;4;0;130
"420830 Itapema";0;0;0;0;2;5;4;4;1;2;0;0;18
"420845 Itapoá";0;0;0;0;0;0;2;0;0;1;0;0;3
"420850 Ituporanga";0;0;0;0;0;0;0;0;0;1;0;0;1
"420870 Jacinto Machado";0;0;0;0;0;0;1;0;0;0;0;0;1
"420880 Jaguaruna";0;0;1;0;0;0;1;0;0;0;0;0;2
"420890 Jaraguá do Sul";0;0;0;0;1;11;14;15;6;3;0;0;50
"420900 Joaçaba";0;0;0;0;0;1;5;3;1;1;0;0;11
"420910 Joinville";0;1;0;0;0;54;50;50;22;7;4;0;188
"420915 José Boiteux";0;0;0;0;0;0;0;3;0;0;0;0;3
"420930 Lages";1;1;0;1;3;9;18;14;5;6;1;0;59
"420940 Laguna";0;0;0;1;0;2;3;3;1;0;0;0;10
"420960 Lauro Muller";0;0;0;0;0;0;1;1;0;0;0;0;2
"420970 Lebon Régis";0;0;0;0;0;0;1;0;1;0;0;0;2
"420990 Lontras";0;0;0;0;0;1;0;0;0;0;0;0;1
"421000 Luiz Alves";0;0;0;0;0;2;0;0;0;0;0;0;2
"421010 Mafra";0;0;0;0;0;4;3;1;1;0;0;0;9
"421020 Major Gercino";0;0;0;0;0;1;0;0;0;0;0;0;1
"421050 Maravilha";0;0;0;0;0;0;3;1;0;0;0;0;4
"421080 Meleiro";0;0;0;0;0;0;0;0;1;0;0;0;1
"421105 Monte Carlo";0;0;0;0;0;0;1;2;0;0;0;0;3
"421120 Morro da Fumaça";0;0;0;0;0;0;0;1;0;0;0;0;1
"421125 Morro Grande";0;0;0;0;0;0;0;1;0;0;0;0;1
"421130 Navegantes";0;0;0;0;0;5;8;2;3;2;0;0;20
"421150 Nova Trento";0;0;0;0;0;0;0;0;0;1;0;0;1
"421170 Orleans";0;0;0;0;0;1;4;1;3;0;0;0;9
"421175 Otacílio Costa";0;0;0;0;0;0;1;0;1;0;0;0;2
"421190 Palhoça";0;0;0;0;2;16;19;17;10;6;0;0;70
"421200 Palma Sola";0;0;0;0;0;1;0;0;0;0;0;0;1
"421210 Palmitos";0;0;0;0;0;1;1;0;0;0;0;1;3
"421250 Penha";0;0;0;0;0;2;2;3;1;0;0;0;8
"421270 Petrolândia";0;0;0;0;0;0;0;1;0;0;0;0;1
"421280 Piçarras";0;0;0;0;0;0;3;2;0;0;0;0;5
"421290 Pinhalzinho";0;0;0;0;0;0;0;1;0;0;0;0;1
"421320 Pomerode";0;0;0;0;1;4;2;1;0;0;0;0;8
"421335 Ponte Alta do Norte";0;0;0;0;0;1;0;0;0;0;0;0;1
"421340 Ponte Serrada";0;0;0;0;0;0;1;1;0;0;0;0;2
"421350 Porto Belo";0;0;0;0;0;0;2;1;0;1;0;0;4
"421360 Porto União";0;0;0;0;0;0;1;1;1;1;0;0;4
"421370 Pouso Redondo";0;0;0;0;0;1;0;0;0;0;0;0;1
"421380 Praia Grande";0;0;0;0;0;0;1;0;0;0;0;0;1
"421460 Rio do Oeste";0;0;0;0;0;0;0;0;0;1;0;0;1
"421480 Rio do Sul";0;0;0;0;1;12;14;8;4;5;1;0;45
"421470 Rio dos Cedros";0;0;0;0;0;1;1;0;0;0;0;0;2
"421500 Rio Negrinho";0;0;0;0;0;0;0;1;0;0;0;0;1
"421510 Rodeio";0;0;0;0;0;1;2;2;0;0;0;0;5
"421545 Sangão";0;0;0;0;0;1;0;2;1;0;0;0;4
"421550 Santa Cecília";0;0;0;0;0;1;1;0;1;0;0;0;3
"421565 Santa Rosa do Sul";0;0;0;0;0;0;0;1;0;0;0;0;1
"421570 Santo Amaro da Imperatriz";0;0;0;0;0;0;1;1;0;0;0;0;2
"421580 São Bento do Sul";0;0;0;0;0;5;2;1;1;1;0;0;10
"421600 São Carlos";0;0;0;0;0;0;0;0;0;1;0;0;1
"421605 São Cristovão do Sul";0;0;0;0;0;1;1;1;0;0;0;0;3
"421610 São Domingos";0;0;0;0;0;0;0;1;0;0;0;0;1
"421620 São Francisco do Sul";0;0;1;0;0;2;7;2;4;1;0;0;17
"421630 São João Batista";0;0;0;0;0;0;1;2;0;0;0;0;3
"421640 São João do Sul";0;0;0;0;0;0;0;1;0;0;0;0;1
"421650 São Joaquim";0;0;0;0;0;0;1;0;0;1;0;0;2
"421660 São José";0;0;0;0;3;36;49;27;10;5;1;0;131
"421680 São José do Cerrito";0;0;0;0;1;0;2;0;0;0;0;0;3
"421720 São Miguel do Oeste";0;0;0;0;0;0;0;0;2;0;0;0;2
"421740 Schroeder";0;0;0;0;0;0;1;0;0;0;0;0;1
"421750 Seara";0;0;0;0;0;0;0;0;1;0;0;0;1
"421760 Siderópolis";0;0;0;0;0;0;1;0;1;1;0;0;3
"421770 Sombrio";0;0;0;0;0;0;1;4;0;2;0;0;7
"421800 Tijucas";0;0;0;0;0;6;6;4;1;1;0;0;18
"421820 Timbó";0;0;0;0;0;1;2;2;0;3;0;0;8
"421830 Três Barras";0;0;0;0;0;0;0;0;1;0;0;0;1
"421870 Tubarão";0;0;0;1;1;11;21;11;12;4;0;0;61
"421880 Turvo";0;0;0;0;0;0;0;0;1;0;0;0;1
"421890 Urubici";0;0;0;0;0;0;0;1;0;0;0;0;1
"421900 Urussanga";0;0;0;0;0;2;0;0;0;0;0;0;2
"421910 Vargeão";0;0;0;0;0;1;0;0;0;0;0;0;1
"421915 Vargem";0;0;0;0;1;0;0;0;0;0;0;0;1
"421920 Vidal Ramos";0;0;0;0;0;0;0;1;0;0;1;0;2
"421930 Videira";0;0;0;0;0;3;0;1;0;0;0;0;4
"421950 Xanxerê";0;1;0;0;0;1;2;5;0;1;0;0;10
"421960 Xavantina";0;0;0;0;0;0;1;0;0;0;0;0;1
"421970 Xaxim";0;0;0;0;0;2;1;1;0;0;0;0;4
"Total";3;9;5;5;33;482;586;476;252;108;30;3;1992
