 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2016
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"420730 Imbituba";14;1;0;0;0;0;15
"420750 Indaial";17;0;0;0;0;0;17
"420757 Iomerê";1;0;0;0;0;0;1
"420765 Iporã do Oeste";1;0;0;0;0;0;1
"420768 Ipuaçu";0;1;0;0;1;0;2
"420770 Ipumirim";0;1;0;0;0;0;1
"420775 Iraceminha";1;0;0;0;0;0;1
"420780 Irani";1;0;0;0;0;0;1
"420820 Itajaí";111;11;0;8;0;0;130
"420830 Itapema";16;1;0;1;0;0;18
"420845 Itapoá";3;0;0;0;0;0;3
"420850 Ituporanga";1;0;0;0;0;0;1
"420870 Jacinto Machado";1;0;0;0;0;0;1
"420880 Jaguaruna";2;0;0;0;0;0;2
"420890 Jaraguá do Sul";47;1;0;2;0;0;50
"420900 Joaçaba";8;1;1;1;0;0;11
"420910 Joinville";158;10;0;20;0;0;188
"420915 José Boiteux";1;0;0;0;2;0;3
"420930 Lages";47;4;0;8;0;0;59
"420940 Laguna";10;0;0;0;0;0;10
"420960 Lauro Muller";2;0;0;0;0;0;2
"420970 Lebon Régis";0;0;0;2;0;0;2
"420990 Lontras";1;0;0;0;0;0;1
"421000 Luiz Alves";2;0;0;0;0;0;2
"421010 Mafra";7;1;0;1;0;0;9
"421020 Major Gercino";1;0;0;0;0;0;1
"421050 Maravilha";4;0;0;0;0;0;4
"421080 Meleiro";1;0;0;0;0;0;1
"421105 Monte Carlo";3;0;0;0;0;0;3
"421120 Morro da Fumaça";1;0;0;0;0;0;1
"421125 Morro Grande";1;0;0;0;0;0;1
"421130 Navegantes";18;2;0;0;0;0;20
"421150 Nova Trento";0;1;0;0;0;0;1
"421170 Orleans";9;0;0;0;0;0;9
"421175 Otacílio Costa";2;0;0;0;0;0;2
"421190 Palhoça";61;6;0;3;0;0;70
"421200 Palma Sola";1;0;0;0;0;0;1
"421210 Palmitos";3;0;0;0;0;0;3
"421250 Penha";7;0;0;1;0;0;8
"421270 Petrolândia";1;0;0;0;0;0;1
"421280 Piçarras";5;0;0;0;0;0;5
"421290 Pinhalzinho";0;1;0;0;0;0;1
"421320 Pomerode";8;0;0;0;0;0;8
"421335 Ponte Alta do Norte";0;0;0;1;0;0;1
"421340 Ponte Serrada";0;0;0;2;0;0;2
"421350 Porto Belo";3;0;0;1;0;0;4
"421360 Porto União";4;0;0;0;0;0;4
"421370 Pouso Redondo";1;0;0;0;0;0;1
"421380 Praia Grande";1;0;0;0;0;0;1
"421460 Rio do Oeste";1;0;0;0;0;0;1
"421480 Rio do Sul";43;1;0;0;1;0;45
"421470 Rio dos Cedros";1;0;0;1;0;0;2
"421500 Rio Negrinho";1;0;0;0;0;0;1
"421510 Rodeio";5;0;0;0;0;0;5
"421545 Sangão";4;0;0;0;0;0;4
"421550 Santa Cecília";2;1;0;0;0;0;3
"421565 Santa Rosa do Sul";1;0;0;0;0;0;1
"421570 Santo Amaro da Imperatriz";2;0;0;0;0;0;2
"421580 São Bento do Sul";8;0;1;1;0;0;10
"421600 São Carlos";1;0;0;0;0;0;1
"421605 São Cristovão do Sul";3;0;0;0;0;0;3
"421610 São Domingos";1;0;0;0;0;0;1
"421620 São Francisco do Sul";15;2;0;0;0;0;17
"421630 São João Batista";3;0;0;0;0;0;3
"421640 São João do Sul";1;0;0;0;0;0;1
"421650 São Joaquim";0;0;0;2;0;0;2
"421660 São José";112;11;3;5;0;0;131
"421680 São José do Cerrito";2;0;0;1;0;0;3
"421720 São Miguel do Oeste";2;0;0;0;0;0;2
"421740 Schroeder";1;0;0;0;0;0;1
"421750 Seara";1;0;0;0;0;0;1
"421760 Siderópolis";2;1;0;0;0;0;3
"421770 Sombrio";5;2;0;0;0;0;7
"421800 Tijucas";18;0;0;0;0;0;18
"421820 Timbó";8;0;0;0;0;0;8
"421830 Três Barras";1;0;0;0;0;0;1
"421870 Tubarão";56;3;0;2;0;0;61
"421880 Turvo";0;0;0;1;0;0;1
"421890 Urubici";0;0;0;1;0;0;1
"421900 Urussanga";2;0;0;0;0;0;2
"421910 Vargeão";0;0;0;1;0;0;1
"421915 Vargem";1;0;0;0;0;0;1
"421920 Vidal Ramos";1;1;0;0;0;0;2
"421930 Videira";3;1;0;0;0;0;4
"421950 Xanxerê";6;0;0;4;0;0;10
"421960 Xavantina";1;0;0;0;0;0;1
"421970 Xaxim";0;3;0;1;0;0;4
"Total";1701;137;11;138;4;1;1992
