 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2020
Ano Notificação: 2020
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2020
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"431860 São José do Ouro";0;0;0;1;0;0;1
"431870 São Leopoldo";45;7;0;9;0;1;62
"431880 São Lourenço do Sul";2;1;0;0;0;0;3
"431890 São Luiz Gonzaga";9;0;0;1;0;0;10
"431950 São Sebastião do Caí";4;0;0;0;0;0;4
"431960 São Sepé";1;0;0;0;0;0;1
"431990 Sapiranga";15;0;0;0;0;0;15
"432000 Sapucaia do Sul";33;5;0;0;0;0;38
"432055 Sertão Santana";0;1;0;1;0;0;2
"432080 Soledade";8;0;0;2;0;0;10
"432100 Tapera";1;0;0;0;0;0;1
"432110 Tapes";3;1;0;0;0;0;4
"432120 Taquara";17;0;0;0;0;0;17
"432130 Taquari";3;0;0;0;0;0;3
"432132 Taquaruçu do Sul";1;0;0;0;0;0;1
"432135 Tavares";1;1;0;0;0;0;2
"432140 Tenente Portela";2;0;0;0;0;0;2
"432145 Teutônia";3;0;0;0;0;0;3
"432150 Torres";15;1;0;0;0;0;16
"432160 Tramandaí";32;1;0;0;0;0;33
"432166 Três Cachoeiras";1;0;0;0;0;0;1
"432180 Três de Maio";1;0;0;0;0;0;1
"432190 Três Passos";2;0;0;0;0;0;2
"432200 Triunfo";3;0;0;0;0;0;3
"432220 Tupanciretã";2;0;0;0;0;0;2
"432225 Tupandi";1;0;0;0;0;0;1
"432240 Uruguaiana";29;2;0;7;0;1;39
"432250 Vacaria";8;3;0;9;0;0;20
"432254 Vale Real";1;0;0;0;0;0;1
"432260 Venâncio Aires";11;0;0;1;0;0;12
"432270 Vera Cruz";1;1;0;1;0;0;3
"432280 Veranópolis";1;0;0;0;0;0;1
"432300 Viamão";52;17;1;8;0;1;79
"432380 Xangri-lá";7;0;0;0;0;0;7
"Total";1825;340;12;253;6;14;2450
