 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2015
Ano Notificação: 2015
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2015
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"412180 Ribeirão Claro";0;0;0;0;0;0;2;0;0;0;0;0;2
"412220 Rio Branco do Sul";0;0;0;0;0;2;2;1;0;0;0;0;5
"412240 Rolândia";0;0;0;0;0;0;2;0;0;0;0;0;2
"412250 Roncador";0;0;0;0;0;1;0;2;0;0;0;0;3
"412265 Rosário do Ivaí";0;0;0;0;0;1;0;0;0;0;0;0;1
"412320 Santa Cecília do Pavão";0;0;0;0;0;0;1;0;0;0;0;0;1
"412350 Santa Helena";0;0;0;0;0;3;1;0;0;0;0;0;4
"412405 Santa Terezinha de Itaipu";0;0;0;0;0;1;1;0;0;0;0;0;2
"412410 Santo Antônio da Platina";0;0;0;0;0;3;2;1;0;1;0;0;7
"412440 Santo Antônio do Sudoeste";0;0;0;0;0;0;1;0;0;0;0;0;1
"412470 São Jerônimo da Serra";0;0;0;0;0;0;0;0;1;0;0;0;1
"412520 São Jorge d'Oeste";0;0;0;0;0;0;1;0;0;0;0;0;1
"412535 São Jorge do Patrocínio";0;0;0;0;0;0;0;0;2;1;0;0;3
"412540 São José da Boa Vista";0;0;0;0;0;0;0;1;0;0;0;0;1
"412550 São José dos Pinhais";0;1;0;0;1;12;21;14;15;3;2;0;69
"412610 São Tomé";0;0;0;0;0;0;0;2;1;0;0;0;3
"412620 Sapopema";0;0;0;0;0;0;0;1;0;0;0;0;1
"412625 Sarandi";0;0;0;0;0;0;4;0;2;0;0;0;6
"412660 Siqueira Campos";0;0;0;0;0;1;1;0;0;0;0;0;2
"412667 Tamarana";0;0;0;0;1;0;0;0;0;0;0;0;1
"412680 Tapejara";0;0;0;0;1;1;0;0;1;0;0;0;3
"412690 Tapira";0;0;0;0;0;0;0;0;0;0;1;0;1
"412700 Teixeira Soares";0;0;0;0;0;0;1;0;0;0;0;0;1
"412710 Telêmaco Borba";0;0;0;0;0;0;3;2;0;0;0;0;5
"412730 Terra Rica";0;0;0;0;0;0;1;0;0;0;0;0;1
"412750 Tibagi";0;0;0;0;0;1;1;1;0;0;0;0;3
"412760 Tijucas do Sul";0;0;0;0;0;0;0;0;1;0;0;0;1
"412770 Toledo";0;0;0;0;0;11;12;14;3;2;0;0;42
"412780 Tomazina";0;0;0;0;0;0;1;0;0;0;0;0;1
"412785 Três Barras do Paraná";0;0;0;0;0;0;1;0;0;0;0;0;1
"412796 Turvo";0;0;0;0;0;0;0;0;1;0;0;0;1
"412800 Ubiratã";0;0;0;0;0;2;0;0;1;0;0;0;3
"412810 Umuarama";0;0;0;0;0;5;5;2;6;3;0;0;21
"412820 União da Vitória";0;0;0;0;0;3;3;1;2;0;0;0;9
"412840 Uraí";0;0;0;0;0;0;1;2;0;0;0;0;3
"412855 Vera Cruz do Oeste";0;0;0;0;0;0;1;0;0;0;0;0;1
"412850 Wenceslau Braz";0;0;0;0;0;0;3;0;1;0;0;0;4
"410000 Município ignorado - PR";1;0;0;0;0;0;0;0;0;0;0;0;1
"Total";8;8;3;4;35;480;623;461;325;112;18;4;2081
