 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2025
Ano Notificação: 2025
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2025
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"430850 Frederico Westphalen";13;0;0;0;0;0;13
"430860 Garibaldi";1;0;0;0;0;0;1
"430910 Gramado";2;0;0;1;0;0;3
"430920 Gravataí";35;4;0;3;0;0;42
"430930 Guaíba";21;0;0;0;0;0;21
"430940 Guaporé";1;0;0;0;0;0;1
"430957 Herveiras";1;0;0;0;0;0;1
"430990 Ibiraiaras";1;0;0;0;0;0;1
"431010 Igrejinha";3;0;0;1;0;0;4
"431020 Ijuí";12;0;0;0;0;0;12
"431033 Imbé";1;0;0;0;0;0;1
"431040 Independência";1;0;0;0;0;0;1
"431046 Ipiranga do Sul";0;0;0;1;0;0;1
"431053 Itaara";1;0;0;0;0;0;1
"431100 Jaguarão";1;1;0;0;0;0;2
"431110 Jaguari";1;0;0;0;0;0;1
"431120 Júlio de Castilhos";1;0;0;0;0;0;1
"431130 Lagoa Vermelha";4;1;0;0;0;0;5
"431140 Lajeado";24;2;0;1;0;0;27
"431162 Lindolfo Collor";1;0;0;1;0;0;2
"431180 Marau";1;0;0;0;0;0;1
"431240 Montenegro";10;2;0;2;0;0;14
"431245 Morro Redondo";1;0;0;0;0;0;1
"431265 Não-Me-Toque";1;0;0;0;0;0;1
"431306 Nova Hartz";3;0;0;0;0;0;3
"431335 Nova Roma do Sul";1;0;0;0;0;0;1
"431337 Nova Santa Rita";2;0;0;0;0;0;2
"431349 Novo Barreiro";1;0;0;0;0;0;1
"431340 Novo Hamburgo";40;3;0;8;0;0;51
"431350 Osório";10;0;0;1;0;0;11
"431370 Palmeira das Missões";9;0;0;3;0;0;12
"431390 Panambi";2;0;0;0;0;0;2
"431402 Paraíso do Sul";1;0;0;0;0;0;1
"431405 Parobé";6;0;0;0;0;0;6
"431406 Passa Sete";1;0;0;0;0;0;1
"431410 Passo Fundo";32;0;1;10;0;0;43
"431440 Pelotas";43;16;1;0;0;1;61
"431480 Portão";7;0;1;2;0;0;10
"431490 Porto Alegre";336;98;2;74;1;0;511
"431500 Porto Lucena";1;0;0;0;0;0;1
"431530 Quaraí";1;0;0;0;0;0;1
"431531 Quatro Irmãos";0;0;0;1;0;0;1
"431560 Rio Grande";45;5;0;6;0;0;56
"431570 Rio Pardo";4;0;0;1;0;0;5
"431610 Ronda Alta";1;0;0;0;0;0;1
"431670 Santa Bárbara do Sul";1;0;0;0;0;0;1
"431680 Santa Cruz do Sul";11;3;0;4;0;0;18
"431690 Santa Maria";41;4;0;5;0;0;50
"431720 Santa Rosa";10;0;0;0;0;0;10
"431730 Santa Vitória do Palmar";7;0;0;0;0;0;7
"431710 Santana do Livramento";9;0;0;2;0;0;11
"431740 Santiago";6;0;0;1;0;0;7
"431750 Santo Ângelo";15;0;0;2;0;0;17
"431760 Santo Antônio da Patrulha";4;1;0;1;0;0;6
"431800 São Borja";6;0;0;1;0;0;7
"431830 São Gabriel";2;0;1;1;0;0;4
"431840 São Jerônimo";2;0;0;0;0;0;2
"431844 São Jorge";1;0;0;0;0;0;1
"431861 São José do Sul";0;1;0;0;0;0;1
"431862 São José dos Ausentes";1;0;0;0;0;0;1
"431870 São Leopoldo";29;8;1;5;0;1;44
"431890 São Luiz Gonzaga";5;0;1;0;0;0;6
"431915 São Miguel das Missões";1;0;0;0;0;0;1
"431935 São Pedro da Serra";1;0;0;0;0;0;1
"431950 São Sebastião do Caí";4;0;0;0;0;0;4
"431980 São Vicente do Sul";1;0;0;0;0;0;1
"431990 Sapiranga";13;2;0;1;0;0;16
"432000 Sapucaia do Sul";17;3;0;2;0;0;22
"432010 Sarandi";1;0;0;0;0;0;1
"432070 Sobradinho";1;0;0;0;0;0;1
"432080 Soledade";4;0;0;0;0;0;4
"432110 Tapes";2;0;0;0;0;0;2
"432120 Taquara";8;0;0;1;0;0;9
"432145 Teutônia";3;0;0;0;0;0;3
"432150 Torres";10;1;0;1;0;0;12
"432160 Tramandaí";28;0;0;3;0;0;31
"432166 Três Cachoeiras";1;0;0;0;0;0;1
"432180 Três de Maio";4;0;0;0;0;0;4
"432190 Três Passos";1;0;0;0;0;0;1
"432200 Triunfo";5;0;0;0;0;0;5
"432240 Uruguaiana";16;1;0;1;0;0;18
"432250 Vacaria";7;0;0;2;0;0;9
"432260 Venâncio Aires";10;2;0;0;0;0;12
"432300 Viamão";36;12;0;7;0;0;55
"432380 Xangri-lá";6;0;0;0;0;0;6
"Total";1428;214;11;208;2;4;1867
