 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2025
Ano Notificação: 2025
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2025
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"430637 Dilermando de Aguiar";0;0;0;0;0;0;1;0;0;1
"430640 Dois Irmãos";0;0;0;0;1;0;0;0;0;1
"430660 Dom Pedrito";0;0;1;3;1;1;0;0;0;6
"430676 Eldorado do Sul";0;0;0;1;0;1;1;0;0;3
"430690 Encruzilhada do Sul";0;0;0;0;0;0;1;0;0;1
"430700 Erechim";0;1;1;2;1;0;0;0;4;9
"430760 Estância Velha";0;0;0;1;1;1;2;1;0;6
"430770 Esteio";0;3;0;5;1;0;0;1;0;10
"430780 Estrela";2;0;0;3;1;0;1;0;1;8
"430790 Farroupilha";2;0;2;4;5;3;4;0;3;23
"430850 Frederico Westphalen";0;2;0;1;0;1;2;0;3;9
"430860 Garibaldi";0;1;0;0;0;0;0;0;0;1
"430910 Gramado";0;0;0;0;0;0;2;0;1;3
"430920 Gravataí";1;5;1;5;2;5;11;0;1;31
"430930 Guaíba";0;1;0;0;1;2;3;0;2;9
"430940 Guaporé";0;0;0;0;0;0;1;0;0;1
"430957 Herveiras";0;0;0;0;0;0;1;0;0;1
"430990 Ibiraiaras";0;0;1;0;0;0;0;0;0;1
"431010 Igrejinha";0;0;0;0;0;2;1;1;0;4
"431020 Ijuí";0;1;0;3;3;0;1;1;3;12
"431033 Imbé";0;1;0;0;0;0;0;0;0;1
"431040 Independência";0;0;0;1;0;0;0;0;0;1
"431046 Ipiranga do Sul";1;0;0;0;0;0;0;0;0;1
"431053 Itaara";0;0;0;1;0;0;0;0;0;1
"431100 Jaguarão";0;0;0;1;0;0;1;0;0;2
"431110 Jaguari";1;0;0;0;0;0;0;0;0;1
"431120 Júlio de Castilhos";0;0;0;1;0;0;0;0;0;1
"431130 Lagoa Vermelha";0;1;0;1;0;1;2;0;0;5
"431140 Lajeado";1;1;0;8;1;5;8;0;1;25
"431162 Lindolfo Collor";0;0;0;2;0;0;0;0;0;2
"431180 Marau";0;0;0;0;1;0;0;0;0;1
"431240 Montenegro";1;2;2;0;1;1;3;2;2;14
"431245 Morro Redondo";0;1;0;0;0;0;0;0;0;1
"431306 Nova Hartz";0;0;0;0;0;1;1;0;1;3
"431335 Nova Roma do Sul";0;0;0;0;0;0;0;0;1;1
"431337 Nova Santa Rita";0;1;0;0;0;0;1;0;0;2
"431349 Novo Barreiro";0;0;0;0;0;0;0;1;0;1
"431340 Novo Hamburgo";2;2;3;6;3;6;10;2;3;37
"431350 Osório";1;1;0;1;0;3;0;0;0;6
"431370 Palmeira das Missões";0;1;0;2;1;3;2;1;1;11
"431390 Panambi";0;0;1;0;1;0;0;0;0;2
"431402 Paraíso do Sul";0;0;0;1;0;0;0;0;0;1
"431405 Parobé";2;1;1;0;0;0;0;1;1;6
"431406 Passa Sete";0;1;0;0;0;0;0;0;0;1
"431410 Passo Fundo";1;2;1;4;6;7;13;0;5;39
"431440 Pelotas";2;4;3;12;2;2;4;0;2;31
"431480 Portão";0;1;0;4;0;0;1;0;3;9
"431490 Porto Alegre";15;18;5;87;33;53;61;11;57;340
"431500 Porto Lucena";0;0;0;0;0;1;0;0;0;1
"431530 Quaraí";0;0;0;0;0;1;0;0;0;1
"431531 Quatro Irmãos";0;0;0;0;0;0;1;0;0;1
"431560 Rio Grande";3;3;2;7;5;4;13;4;4;45
"431570 Rio Pardo";0;1;0;0;0;0;0;0;2;3
"431610 Ronda Alta";0;0;0;0;0;1;0;0;0;1
"431670 Santa Bárbara do Sul";0;0;0;1;0;0;0;0;0;1
"431680 Santa Cruz do Sul";0;2;0;2;1;2;3;0;3;13
"431690 Santa Maria";2;2;2;6;5;8;6;2;4;37
"431720 Santa Rosa";0;1;0;1;0;2;3;0;1;8
"431730 Santa Vitória do Palmar";0;1;0;1;1;0;4;0;0;7
"431710 Santana do Livramento";1;1;0;4;1;1;2;0;0;10
"431740 Santiago";2;0;0;1;2;1;1;0;0;7
"431750 Santo Ângelo";0;0;1;1;0;2;2;0;2;8
"431760 Santo Antônio da Patrulha";0;0;0;1;0;1;1;0;0;3
"431800 São Borja";1;0;0;0;0;2;1;1;0;5
"431830 São Gabriel";1;1;0;1;0;1;0;0;0;4
"431840 São Jerônimo";0;0;0;0;1;1;0;0;0;2
"431844 São Jorge";0;0;0;0;1;0;0;0;0;1
"431862 São José dos Ausentes";0;0;0;1;0;0;0;0;0;1
"431870 São Leopoldo";0;6;1;14;3;4;7;0;2;37
"431890 São Luiz Gonzaga";1;0;1;0;0;3;0;1;0;6
"431915 São Miguel das Missões";0;0;1;0;0;0;0;0;0;1
"431935 São Pedro da Serra";0;0;0;1;0;0;0;0;0;1
"431950 São Sebastião do Caí";1;0;0;2;0;0;0;0;0;3
"431980 São Vicente do Sul";1;0;0;0;0;0;0;0;0;1
"431990 Sapiranga";2;1;1;1;1;3;2;0;0;11
"432000 Sapucaia do Sul";1;0;0;3;0;9;0;0;1;14
"432010 Sarandi";0;0;0;0;0;1;0;0;0;1
"432070 Sobradinho";0;0;0;1;0;0;0;0;0;1
"432080 Soledade";1;0;0;0;0;2;0;0;1;4
"432110 Tapes";0;0;0;0;0;0;2;0;0;2
"432120 Taquara";1;0;1;3;0;0;1;0;0;6
"432145 Teutônia";0;0;0;0;0;1;1;0;1;3
"432150 Torres";0;3;0;2;3;1;2;0;0;11
"432160 Tramandaí";3;0;1;4;1;4;2;0;2;17
"432180 Três de Maio";0;0;0;2;0;1;0;0;0;3
"432190 Três Passos";0;0;0;0;0;0;1;0;0;1
"432200 Triunfo";0;0;0;1;1;1;1;0;0;4
"432240 Uruguaiana";1;1;0;1;0;1;2;0;3;9
"432250 Vacaria";0;1;1;3;0;0;2;2;0;9
"432260 Venâncio Aires";0;0;0;5;1;2;1;0;0;9
"432300 Viamão";3;4;2;8;4;5;15;5;1;47
"432380 Xangri-lá";0;0;0;1;0;1;4;0;0;6
"Total";79;97;51;326;129;215;302;43;147;1389
