 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2023
Ano Notificação: 2023
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2023
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420780 Irani";0;0;1;0;0;0;0;0;0;1
"420785 Irati";0;1;0;0;0;0;0;0;0;1
"420800 Itá";0;0;0;0;1;0;0;0;0;1
"420810 Itaiópolis";0;0;0;0;0;1;0;0;0;1
"420820 Itajaí";0;3;3;17;9;26;43;3;12;116
"420830 Itapema";0;1;1;1;3;5;7;4;5;27
"420845 Itapoá";0;0;0;0;0;0;1;0;0;1
"420880 Jaguaruna";0;1;0;2;1;0;1;0;2;7
"420890 Jaraguá do Sul";0;2;1;1;3;2;10;4;3;26
"420900 Joaçaba";0;1;0;1;0;0;3;0;0;5
"420910 Joinville";1;8;5;23;26;12;47;5;19;146
"420930 Lages";1;2;2;10;9;8;25;4;9;70
"420940 Laguna";0;0;0;0;0;3;3;0;0;6
"420945 Lajeado Grande";0;0;1;0;0;0;0;0;0;1
"420960 Lauro Muller";0;0;0;0;1;0;0;0;0;1
"421000 Luiz Alves";0;0;0;0;0;0;0;0;1;1
"421010 Mafra";0;0;0;0;2;2;0;0;1;5
"421040 Maracajá";0;0;0;1;0;1;1;1;0;4
"421060 Massaranduba";0;0;0;0;0;0;1;0;0;1
"421105 Monte Carlo";0;0;0;0;1;0;0;0;0;1
"421130 Navegantes";1;2;1;5;4;1;10;3;6;33
"421140 Nova Erechim";0;0;0;0;0;0;1;0;0;1
"421145 Nova Itaberaba";0;0;0;1;0;0;0;0;0;1
"421150 Nova Trento";0;0;0;1;0;0;0;0;1;2
"421160 Nova Veneza";0;0;0;1;0;1;0;0;0;2
"421170 Orleans";0;1;0;0;0;2;1;0;0;4
"421175 Otacílio Costa";0;0;0;0;0;0;1;0;0;1
"421180 Ouro";0;0;0;0;0;1;0;0;0;1
"421190 Palhoça";0;9;4;10;2;4;25;0;2;56
"421220 Papanduva";0;0;0;0;0;0;1;0;0;1
"421225 Passo de Torres";0;0;0;1;0;0;0;0;0;1
"421250 Penha";0;0;0;3;1;2;1;0;1;8
"421280 Piçarras";0;0;0;3;0;1;2;0;0;6
"421290 Pinhalzinho";0;0;0;0;1;0;0;0;0;1
"421320 Pomerode";0;1;1;1;1;0;2;0;1;7
"421330 Ponte Alta";0;0;0;0;0;1;1;0;0;2
"421350 Porto Belo";0;0;0;1;1;0;2;0;0;4
"421360 Porto União";0;0;0;1;0;0;0;0;1;2
"421370 Pouso Redondo";0;0;0;0;0;1;0;0;0;1
"421380 Praia Grande";0;0;0;1;0;0;0;0;0;1
"421400 Presidente Getúlio";0;1;0;0;0;0;0;0;0;1
"421480 Rio do Sul";0;2;2;5;3;3;5;2;4;26
"421500 Rio Negrinho";0;0;0;0;1;0;1;0;0;2
"421550 Santa Cecília";0;0;0;0;1;0;0;0;0;1
"421570 Santo Amaro da Imperatriz";0;0;0;0;1;0;0;0;0;1
"421580 São Bento do Sul";0;2;1;2;0;2;4;0;0;11
"421610 São Domingos";0;0;0;0;0;0;0;1;0;1
"421620 São Francisco do Sul";0;2;1;3;0;3;2;0;4;15
"421630 São João Batista";0;0;1;1;0;0;1;0;0;3
"421625 São João do Oeste";0;0;0;1;0;0;0;0;0;1
"421660 São José";0;5;2;16;3;10;27;5;7;75
"421720 São Miguel do Oeste";0;1;0;0;1;3;7;1;2;15
"421725 São Pedro de Alcântara";0;0;1;0;0;0;1;0;0;2
"421730 Saudades";0;0;0;0;0;1;0;0;0;1
"421740 Schroeder";0;1;0;0;0;0;0;0;0;1
"421750 Seara";0;0;1;0;0;0;0;0;0;1
"421770 Sombrio";0;0;0;0;0;4;0;0;2;6
"421800 Tijucas";0;3;0;1;0;2;4;1;2;13
"421820 Timbó";0;0;0;2;1;2;5;0;1;11
"421830 Três Barras";0;0;0;0;0;1;0;0;0;1
"421840 Treze de Maio";0;0;0;0;0;1;1;0;0;2
"421850 Treze Tílias";0;0;0;0;0;0;0;0;2;2
"421870 Tubarão";0;0;2;8;3;2;10;1;5;31
"421890 Urubici";0;0;0;0;0;1;0;0;0;1
"421900 Urussanga";0;0;0;3;1;0;1;0;0;5
"421930 Videira";0;0;1;2;0;2;11;0;1;17
"421950 Xanxerê";1;2;0;5;1;3;3;0;3;18
"421970 Xaxim";1;0;0;0;0;2;1;0;0;4
"Total";18;105;57;229;179;197;547;66;209;1607
