 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2016
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"431010 Igrejinha";0;0;0;0;0;2;1;0;0;3
"431020 Ijuí";0;1;1;6;4;3;5;0;0;20
"431030 Ilópolis";0;1;0;0;0;0;0;0;0;1
"431033 Imbé";0;1;0;1;0;0;0;1;0;3
"431060 Itaqui";0;2;4;4;0;0;0;0;0;10
"431080 Ivoti";0;0;0;0;0;0;2;1;1;4
"431100 Jaguarão";0;0;0;2;0;0;0;0;0;2
"431120 Júlio de Castilhos";0;0;0;1;0;0;2;0;0;3
"431130 Lagoa Vermelha";1;0;0;1;0;0;0;0;0;2
"431125 Lagoão";0;0;1;0;0;0;0;0;0;1
"431140 Lajeado";0;4;2;10;4;1;5;1;7;34
"431170 Machadinho";0;0;0;0;1;0;0;0;0;1
"431175 Manoel Viana";0;0;1;0;0;0;0;0;0;1
"431180 Marau";0;0;0;2;0;1;0;1;0;4
"431240 Montenegro";0;2;2;7;5;3;2;0;1;22
"431250 Mostardas";0;0;0;0;1;0;0;0;0;1
"431261 Muitos Capões";0;0;1;0;0;0;0;0;0;1
"431300 Nova Bréscia";0;0;0;0;0;0;0;0;1;1
"431303 Nova Esperança do Sul";0;0;0;0;0;1;0;0;0;1
"431330 Nova Prata";0;0;2;0;0;0;0;0;0;2
"431337 Nova Santa Rita";0;0;0;0;1;0;1;1;0;3
"431340 Novo Hamburgo";3;11;9;24;8;5;12;2;4;78
"431350 Osório";0;4;2;7;1;3;2;1;0;20
"431365 Palmares do Sul";0;1;0;1;0;0;0;0;0;2
"431370 Palmeira das Missões";0;1;0;1;1;3;1;1;0;8
"431395 Pantano Grande";0;0;0;0;0;0;1;0;0;1
"431400 Paraí";0;0;0;0;0;0;0;1;0;1
"431403 Pareci Novo";0;0;0;0;1;0;0;0;0;1
"431405 Parobé";0;0;0;5;3;1;2;0;0;11
"431410 Passo Fundo";0;5;2;9;3;4;7;3;5;38
"431420 Pedro Osório";1;0;0;0;0;0;0;0;0;1
"431440 Pelotas";5;9;7;18;8;7;1;5;9;69
"431442 Picada Café";0;0;0;0;0;0;1;0;0;1
"431447 Pinhal Grande";0;0;0;1;0;0;0;0;0;1
"431450 Pinheiro Machado";0;0;0;1;1;0;0;0;0;2
"431460 Piratini";0;0;1;0;0;0;0;0;0;1
"431470 Planalto";1;0;0;0;0;0;0;0;0;1
"431480 Portão";0;0;0;0;0;0;1;0;0;1
"431490 Porto Alegre";13;79;46;262;134;92;122;34;60;842
"431510 Porto Xavier";0;0;0;0;1;0;0;0;0;1
"431530 Quaraí";0;0;0;0;0;0;0;0;1;1
"431531 Quatro Irmãos";0;0;0;1;0;0;0;0;0;1
"431532 Quevedos";0;0;0;1;0;0;0;0;0;1
"431550 Restinga Seca";0;0;0;2;0;0;0;0;1;3
"431560 Rio Grande";3;12;23;26;7;6;14;8;7;106
"431570 Rio Pardo";0;0;1;1;0;2;1;0;0;5
"431600 Rolante";0;0;0;0;0;1;0;0;0;1
"431620 Rondinha";0;0;1;0;0;0;0;0;0;1
"431640 Rosário do Sul";0;1;0;0;0;0;1;0;0;2
"431643 Saldanha Marinho";0;0;0;1;0;0;0;0;0;1
"431650 Salvador do Sul";0;0;1;0;0;0;0;0;0;1
"431670 Santa Bárbara do Sul";0;0;0;0;0;1;0;0;0;1
"431673 Santa Cecília do Sul";0;0;0;0;0;0;1;0;0;1
"431680 Santa Cruz do Sul";0;6;2;11;5;4;6;3;2;39
"431690 Santa Maria";3;3;3;32;9;14;13;4;11;92
"431720 Santa Rosa";1;0;2;3;1;0;2;1;2;12
"431730 Santa Vitória do Palmar";0;2;1;5;1;0;0;0;0;9
"431700 Santana da Boa Vista";0;1;0;0;0;0;0;0;0;1
"431710 Santana do Livramento";0;0;0;4;2;2;3;0;0;11
"431740 Santiago";1;0;0;2;1;4;1;0;0;9
"431750 Santo Ângelo";0;1;0;4;1;3;1;0;5;15
"431760 Santo Antônio da Patrulha";0;2;0;3;0;0;1;0;0;6
"431790 Santo Cristo";0;0;0;0;0;1;0;0;0;1
"431800 São Borja";0;0;2;2;0;3;1;0;0;8
"431820 São Francisco de Paula";0;1;0;1;0;0;0;0;0;2
"431830 São Gabriel";0;1;0;1;3;3;0;1;0;9
"431850 São José do Norte";0;1;0;0;1;1;0;0;0;3
"431870 São Leopoldo";2;10;7;26;8;10;12;4;4;83
"431880 São Lourenço do Sul";0;1;0;0;0;0;0;0;0;1
"431890 São Luiz Gonzaga";0;0;1;2;0;1;1;0;0;5
"431900 São Marcos";0;0;0;2;1;0;0;0;0;3
"431910 São Martinho";0;1;0;0;0;0;0;0;0;1
"431912 São Martinho da Serra";1;0;0;0;0;0;0;0;0;1
"431915 São Miguel das Missões";0;0;0;1;0;0;0;0;0;1
"431940 São Pedro do Sul";0;0;0;0;0;1;0;0;0;1
"431950 São Sebastião do Caí";0;0;0;1;0;0;0;0;0;1
"431960 São Sepé";0;0;0;2;0;0;0;0;0;2
"431990 Sapiranga";1;0;3;8;3;3;3;0;2;23
"432000 Sapucaia do Sul";1;7;3;19;5;6;7;3;0;51
"432010 Sarandi";0;0;0;0;0;0;1;0;0;1
"432020 Seberi";0;0;1;1;0;0;0;0;0;2
"432035 Sentinela do Sul";0;0;0;0;1;0;1;0;0;2
"432040 Serafina Corrêa";0;0;0;0;1;0;0;0;0;1
"432050 Sertão";0;0;0;0;0;1;0;0;0;1
"432070 Sobradinho";0;0;0;1;0;0;0;1;0;2
"432080 Soledade";0;1;0;3;2;0;2;0;0;8
"432090 Tapejara";0;1;0;0;0;0;0;0;1;2
"432110 Tapes";0;0;0;0;1;0;0;0;0;1
"432120 Taquara";0;2;1;4;3;6;1;1;1;19
"432140 Tenente Portela";0;1;0;0;0;0;0;0;0;1
"432150 Torres";0;1;0;3;2;2;4;1;1;14
"432160 Tramandaí";0;4;2;5;5;2;2;0;1;21
"432166 Três Cachoeiras";0;0;0;1;0;0;0;0;0;1
"432170 Três Coroas";0;1;1;0;0;0;0;0;0;2
"432180 Três de Maio";0;1;0;5;0;0;1;0;0;7
"432183 Três Forquilhas";0;0;0;0;0;0;0;0;1;1
"432185 Três Palmeiras";0;0;0;1;0;0;0;0;0;1
"432190 Três Passos";0;0;0;0;0;1;0;0;0;1
"432195 Trindade do Sul";0;1;0;0;0;0;0;0;0;1
"432200 Triunfo";0;1;0;3;0;0;0;0;0;4
"432210 Tucunduva";0;0;0;1;0;0;0;0;0;1
"432220 Tupanciretã";0;0;0;0;0;0;1;0;0;1
"432240 Uruguaiana";1;6;1;6;3;5;9;1;1;33
"432250 Vacaria";0;0;1;1;2;1;1;0;0;6
"432253 Vale do Sol";0;0;0;0;0;0;1;0;0;1
"432260 Venâncio Aires";0;2;0;6;0;0;1;0;0;9
"432270 Vera Cruz";0;0;0;1;1;0;0;0;0;2
"432280 Veranópolis";0;1;1;2;1;0;2;0;0;7
"432300 Viamão";2;2;3;18;14;13;11;2;3;68
"432380 Xangri-lá";0;0;0;1;0;0;0;0;0;1
"Total";59;284;189;794;367;290;387;109;164;2643
