 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2015
Ano Notificação: 2015
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2015
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"421100 Mondaí";0;0;0;0;0;0;1;1;1;0;0;0;3
"421120 Morro da Fumaça";0;0;0;0;0;0;2;0;1;0;0;0;3
"421130 Navegantes";0;0;0;0;0;9;12;7;2;0;0;0;30
"421150 Nova Trento";0;0;0;0;0;1;0;0;0;0;0;0;1
"421170 Orleans";0;0;0;0;0;0;0;2;0;0;0;0;2
"421175 Otacílio Costa";0;0;0;0;0;1;0;0;0;0;0;0;1
"421190 Palhoça";0;0;0;0;1;10;22;22;8;4;1;0;68
"421200 Palma Sola";0;0;0;0;0;1;0;1;0;0;0;0;2
"421250 Penha";0;0;0;0;0;3;3;1;2;0;0;0;9
"421280 Piçarras";0;0;0;0;1;0;3;1;0;0;0;0;5
"421290 Pinhalzinho";0;0;0;0;0;1;0;0;0;0;0;0;1
"421300 Pinheiro Preto";0;0;0;0;0;0;0;1;0;0;0;0;1
"421320 Pomerode";0;0;0;0;0;1;0;0;2;1;0;0;4
"421350 Porto Belo";0;0;0;0;0;1;0;0;0;1;0;0;2
"421360 Porto União";0;0;0;0;0;0;1;0;1;1;0;0;3
"421370 Pouso Redondo";0;0;0;0;0;0;1;0;0;0;0;0;1
"421400 Presidente Getúlio";0;0;0;0;0;1;0;1;0;0;0;0;2
"421480 Rio do Sul";0;0;0;1;0;14;16;9;6;2;0;0;48
"421470 Rio dos Cedros";0;0;0;0;0;1;0;0;0;0;0;0;1
"421500 Rio Negrinho";0;0;0;0;0;3;1;0;1;2;0;0;7
"421530 Salete";0;0;0;0;0;0;0;0;2;0;0;0;2
"421545 Sangão";0;0;0;0;0;0;1;0;0;0;0;0;1
"421550 Santa Cecília";0;0;0;0;0;1;0;0;1;0;0;0;2
"421570 Santo Amaro da Imperatriz";0;0;0;0;0;2;1;0;3;1;0;0;7
"421580 São Bento do Sul";0;0;0;0;0;3;4;3;3;1;0;0;14
"421620 São Francisco do Sul";0;0;0;0;1;1;8;6;4;6;0;0;26
"421630 São João Batista";0;0;0;0;0;1;3;1;0;0;0;0;5
"421625 São João do Oeste";0;0;0;0;0;0;1;0;0;0;0;0;1
"421640 São João do Sul";0;0;0;0;0;0;0;0;0;0;1;0;1
"421650 São Joaquim";1;0;0;0;1;1;0;0;0;1;0;0;4
"421660 São José";0;0;0;0;3;28;31;26;26;7;0;0;121
"421670 São José do Cedro";0;0;0;0;0;0;0;2;0;0;0;0;2
"421690 São Lourenço do Oeste";0;0;0;0;0;0;0;0;1;0;0;0;1
"421720 São Miguel do Oeste";0;0;0;0;0;2;1;2;0;0;0;0;5
"421725 São Pedro de Alcântara";0;0;0;0;0;0;2;0;0;0;0;0;2
"421740 Schroeder";0;0;0;0;0;0;1;1;0;0;0;0;2
"421750 Seara";0;0;0;0;0;2;0;0;0;0;0;0;2
"421760 Siderópolis";0;0;0;0;0;0;1;0;0;1;0;0;2
"421770 Sombrio";0;0;0;0;0;1;2;1;3;0;0;0;7
"421775 Sul Brasil";0;0;0;0;0;0;1;0;0;0;0;0;1
"421780 Taió";0;0;0;0;0;0;0;1;0;0;0;0;1
"421800 Tijucas";0;0;0;0;0;3;7;3;1;2;1;0;17
"421820 Timbó";0;0;0;0;0;2;3;0;0;1;0;0;6
"421870 Tubarão";0;0;0;0;3;17;21;16;6;3;0;0;66
"421875 Tunápolis";0;0;0;0;0;0;1;0;0;0;0;0;1
"421880 Turvo";0;0;0;0;0;0;0;0;1;0;0;0;1
"421885 União do Oeste";0;0;0;0;0;0;1;0;0;0;0;0;1
"421900 Urussanga";0;0;0;1;0;0;3;2;0;1;0;0;7
"421930 Videira";0;0;0;0;0;0;1;5;3;1;0;0;10
"421950 Xanxerê";0;0;0;0;0;0;5;4;3;0;0;0;12
"421970 Xaxim";0;0;0;0;0;0;0;1;0;0;0;0;1
"Total";5;4;1;3;43;514;653;497;302;127;30;4;2183
