 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2022
Ano Notificação: 2022
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2022
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420420 Chapecó";0;7;5;9;7;10;18;7;3;66
"420425 Cocal do Sul";0;0;1;0;0;0;1;0;0;2
"420430 Concórdia";0;2;0;5;3;1;1;0;0;12
"420455 Correia Pinto";0;0;1;0;0;0;0;0;0;1
"420450 Corupá";0;0;0;0;0;0;1;0;0;1
"420460 Criciúma";1;6;9;15;12;10;22;4;8;87
"420470 Cunha Porã";0;0;0;0;0;1;0;0;0;1
"420480 Curitibanos";0;0;0;6;3;1;2;1;2;15
"420515 Doutor Pedrinho";0;0;0;1;0;0;0;0;0;1
"420530 Faxinal dos Guedes";0;0;0;1;0;0;1;0;0;2
"420540 Florianópolis";22;12;4;18;23;6;74;4;31;194
"420545 Forquilhinha";0;2;0;1;0;0;2;0;0;5
"420550 Fraiburgo";0;1;0;0;1;1;1;0;0;4
"420570 Garopaba";1;0;0;0;2;2;1;0;6;12
"420580 Garuva";0;1;0;0;0;0;0;0;0;1
"420590 Gaspar";0;3;1;2;3;1;2;1;2;15
"420600 Governador Celso Ramos";0;0;0;0;0;0;0;1;0;1
"420620 Gravatal";0;0;0;1;0;0;0;0;0;1
"420630 Guabiruba";0;0;0;0;0;1;0;1;0;2
"420650 Guaramirim";0;0;0;0;0;4;4;0;0;8
"420670 Herval d'Oeste";0;0;0;0;1;0;0;0;1;2
"420690 Ibirama";0;0;0;1;0;0;1;0;0;2
"420720 Imaruí";0;1;1;0;0;0;0;0;0;2
"420730 Imbituba";1;1;0;3;1;2;2;0;1;11
"420750 Indaial";0;0;0;2;0;2;4;0;1;9
"420768 Ipuaçu";1;2;0;0;0;0;0;0;0;3
"420780 Irani";0;1;0;0;0;0;0;0;0;1
"420810 Itaiópolis";0;1;0;0;0;0;0;0;0;1
"420820 Itajaí";2;2;3;12;7;22;24;5;9;86
"420830 Itapema";0;0;0;7;2;2;5;1;2;19
"420845 Itapoá";0;0;1;0;0;0;1;0;0;2
"420850 Ituporanga";0;0;0;1;0;0;0;0;1;2
"420870 Jacinto Machado";0;0;0;1;0;0;0;0;0;1
"420880 Jaguaruna";0;1;0;0;0;0;1;0;0;2
"420890 Jaraguá do Sul";0;0;1;6;2;2;8;2;4;25
"420900 Joaçaba";0;0;0;2;1;3;0;0;2;8
"420910 Joinville";0;5;9;21;14;12;58;9;12;140
"420930 Lages";3;6;0;8;5;7;30;3;6;68
"420940 Laguna";0;0;1;4;1;2;3;0;1;12
"420950 Laurentino";0;0;0;0;0;0;1;0;0;1
"420960 Lauro Muller";0;1;0;1;0;0;0;0;1;3
"420990 Lontras";0;0;0;1;0;0;1;0;0;2
"421010 Mafra";0;1;0;2;0;0;3;0;0;6
"421040 Maracajá";0;0;0;2;0;0;0;0;0;2
"421050 Maravilha";0;0;0;0;0;0;1;0;0;1
"421060 Massaranduba";0;0;0;0;0;0;1;1;0;2
"421085 Mirim Doce";0;0;0;0;0;1;0;0;0;1
"421120 Morro da Fumaça";0;0;0;2;0;0;0;0;0;2
"421130 Navegantes";1;2;0;7;1;1;7;1;1;21
"421140 Nova Erechim";0;0;0;1;0;1;0;0;0;2
"421150 Nova Trento";0;0;0;1;0;1;0;0;0;2
"421170 Orleans";0;3;0;2;0;0;1;1;1;8
"421175 Otacílio Costa";0;0;0;0;0;0;1;0;0;1
"421190 Palhoça";0;5;1;8;9;4;19;2;7;55
"421205 Palmeira";0;0;0;0;0;0;1;0;0;1
"421210 Palmitos";0;0;1;0;0;0;0;0;0;1
"421220 Papanduva";0;1;1;1;0;0;0;0;0;3
"421240 Pedras Grandes";0;0;0;0;0;1;0;0;0;1
"421250 Penha";0;0;0;1;3;1;1;1;1;8
"421280 Piçarras";0;0;0;1;0;0;0;0;0;1
"421290 Pinhalzinho";0;0;0;0;0;1;0;0;0;1
"421320 Pomerode";0;0;0;1;0;1;1;1;1;5
"421340 Ponte Serrada";0;0;0;0;0;1;1;0;0;2
"421360 Porto União";0;1;1;1;0;0;2;0;1;6
"421370 Pouso Redondo";0;1;0;0;0;0;2;0;0;3
"421400 Presidente Getúlio";0;0;0;2;0;0;1;0;0;3
"421420 Quilombo";0;0;0;0;0;1;0;0;0;1
"421480 Rio do Sul";2;1;0;3;0;4;8;1;3;22
"421500 Rio Negrinho";0;0;0;1;1;3;0;0;1;6
"421510 Rodeio";0;1;0;0;0;0;1;0;0;2
"421550 Santa Cecília";0;0;1;0;0;0;1;0;0;2
"421565 Santa Rosa do Sul";0;1;0;0;0;0;0;0;0;1
"421570 Santo Amaro da Imperatriz";0;0;0;0;0;0;2;0;0;2
"421580 São Bento do Sul";0;1;0;3;1;1;4;1;2;13
"421600 São Carlos";0;0;0;0;0;0;1;1;0;2
"421610 São Domingos";0;0;0;0;0;0;0;0;1;1
"421620 São Francisco do Sul";0;2;3;4;1;2;4;0;0;16
"421630 São João Batista";0;0;0;0;1;0;1;0;0;2
"421650 São Joaquim";0;1;0;0;0;3;1;0;0;5
"421660 São José";1;10;1;15;7;8;33;7;14;96
"421670 São José do Cedro";0;0;0;0;0;1;0;0;0;1
"421680 São José do Cerrito";0;0;0;0;0;0;1;0;0;1
"421720 São Miguel do Oeste";0;2;0;1;1;2;3;0;0;9
"421725 São Pedro de Alcântara";2;0;0;0;0;0;1;0;0;3
"421750 Seara";0;0;0;0;1;0;0;0;0;1
"421760 Siderópolis";0;0;0;0;1;0;1;0;0;2
"421770 Sombrio";0;0;0;0;0;0;1;1;0;2
"421780 Taió";0;0;0;0;2;0;0;0;0;2
"421790 Tangará";0;1;0;0;0;0;0;0;0;1
"421800 Tijucas";1;3;2;3;3;2;1;0;1;16
"421820 Timbó";0;1;0;1;0;1;0;0;0;3
"421835 Treviso";0;0;0;0;0;0;1;0;0;1
"421840 Treze de Maio";0;0;1;0;0;0;0;0;0;1
"421870 Tubarão";0;1;3;9;5;0;11;0;0;29
"421890 Urubici";0;0;0;1;0;1;0;0;0;2
"421900 Urussanga";0;0;0;0;0;0;0;1;1;2
"421910 Vargeão";0;0;0;1;0;0;0;0;0;1
"421920 Vidal Ramos";0;0;0;0;0;0;0;0;1;1
"421930 Videira";0;1;1;3;0;4;1;1;0;11
"421950 Xanxerê";0;6;0;8;0;3;3;1;1;22
"421970 Xaxim";0;0;1;2;0;1;2;0;0;6
"Total";39;126;76;262;163;181;504;79;179;1609
